cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,41,49,10,453,1075,10
2,35,17,7,22,554,10
3,55,45,13,381,825,10
4,55,20,19,477,1071,10
5,15,30,26,20,663,10
6,25,30,3,245,731,10
7,20,50,5,173,611,10
8,10,43,9,247,714,10
9,55,60,16,231,730,10
10,30,60,16,433,874,10
11,20,65,12,37,545,10
12,50,35,19,55,579,10
13,30,25,23,466,1087,10
14,15,10,20,34,758,10
15,30,5,8,33,535,10
16,10,20,19,103,604,10
17,5,30,2,444,1029,10
18,20,40,12,232,630,10
19,15,60,17,97,589,10
20,45,65,9,421,905,10
21,45,20,11,38,531,10
22,45,10,18,246,693,10
23,55,5,29,36,545,10
24,65,35,3,436,1057,10
25,65,20,6,439,1062,10
26,45,30,17,429,932,10
27,35,40,16,7,552,10
28,41,37,16,0,528,10
29,64,42,9,29,570,10
30,40,60,21,95,540,10
31,31,52,27,20,514,10
32,35,69,23,483,1046,10
33,53,52,11,26,638,10
34,65,55,14,368,862,10
35,63,65,8,458,1032,10
36,2,60,5,43,701,10
37,20,20,8,444,971,10
38,5,5,16,133,645,10
39,60,12,31,36,682,10
40,40,25,9,203,646,10
41,42,7,5,220,726,10
42,24,12,5,28,572,10
43,23,3,7,460,985,10
44,11,14,18,59,576,10
45,6,38,16,29,660,10
46,2,48,1,341,882,10
47,8,56,27,36,685,10
48,13,52,36,457,1043,10
49,6,68,30,365,768,10
50,47,47,13,380,913,10
51,49,58,10,178,704,10
52,27,43,9,13,509,10
53,37,31,14,256,695,10
54,57,29,18,479,1001,10
55,63,23,2,444,1022,10
56,53,12,6,413,973,10
57,32,12,7,249,746,10
58,36,26,18,485,1095,10
59,21,24,28,17,688,10
60,17,34,3,449,1097,10
61,12,24,13,127,601,10
62,24,58,19,26,583,10
63,27,69,10,40,612,10
64,15,77,9,51,554,10
65,62,77,20,52,638,10
66,49,73,25,424,937,10
67,67,5,25,124,606,10
68,56,39,36,461,1025,10
69,37,47,6,15,523,10
70,37,56,5,370,1066,10
71,57,68,15,99,603,10
72,47,16,25,22,641,10
73,44,17,9,143,587,10
74,46,13,8,482,1073,10
75,49,11,18,65,554,10
76,49,42,13,129,591,10
77,53,43,14,461,1063,10
78,61,52,3,209,764,10
79,57,48,23,233,684,10
80,56,37,6,470,1063,10
81,55,54,26,269,663,10
82,15,47,16,25,559,10
83,14,37,11,23,618,10
84,11,31,7,280,721,10
85,16,22,41,215,682,10
86,4,18,35,230,692,10
87,28,18,26,289,624,10
88,26,52,9,105,603,10
89,26,35,15,409,1108,10
90,31,67,3,225,744,10
91,15,19,1,469,1087,10
92,22,22,2,18,592,10
93,18,24,22,416,1094,10
94,26,27,27,284,702,10
95,25,24,20,0,540,10
96,22,27,11,447,966,10
97,25,21,12,464,934,10
98,19,21,10,21,514,10
99,20,26,9,166,657,10
100,18,18,17,395,1087,10
