cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,10,86,14,7,2660,10
2,16,62,15,1586,1891,10
3,84,36,10,0,2501,10
4,79,72,22,0,131,10
5,16,39,20,0,2502,10
6,61,54,10,1,2536,10
7,96,26,10,235,383,10
8,16,92,10,1436,1683,10
9,85,106,20,2,2557,10
10,6,25,10,6,2510,10
11,37,125,10,1377,1610,10
12,87,108,20,13,2538,10
13,18,104,18,2,2589,10
14,61,48,20,266,416,10
15,97,29,30,0,2626,10
16,112,67,10,0,2649,10
17,50,106,25,1,2550,10
18,99,28,30,2,2618,10
19,15,9,2,0,2499,10
20,19,37,20,505,695,10
21,90,101,10,623,815,10
22,125,68,20,774,979,10
23,127,108,10,541,724,10
24,90,44,6,215,370,10
25,4,23,10,470,638,10
26,17,37,30,5,2533,10
27,113,32,36,584,812,10
28,63,57,10,1,2616,10
29,94,104,10,6,2630,10
30,58,95,35,1947,2273,10
31,137,96,9,227,383,10
32,127,112,20,0,2521,10
33,103,119,18,4,2605,10
34,20,69,13,2,2665,10
35,2,28,10,322,482,10
36,88,29,33,0,2631,10
37,86,102,10,124,256,10
38,126,112,10,439,625,10
39,61,34,7,0,2626,10
40,113,69,20,282,463,10
41,109,78,21,955,1185,10
42,21,48,10,0,2546,10
43,86,36,20,317,478,10
44,97,12,10,828,1070,10
45,121,112,20,0,2557,10
46,19,39,10,0,2537,10
47,66,40,20,3,2636,10
48,87,39,20,58,212,10
49,63,50,10,1,2531,10
50,121,123,9,4,2522,10
51,116,22,32,3,2598,10
52,137,101,12,683,880,10
53,137,137,27,0,2518,10
54,70,94,32,38,162,10
55,117,92,25,1137,1372,10
56,122,113,20,7,2555,10
57,109,71,20,138,284,10
58,35,102,10,689,893,10
59,91,108,10,287,461,10
60,8,87,17,0,2659,10
61,140,42,13,417,599,10
62,16,38,20,368,527,10
63,44,36,9,191,329,10
64,60,84,23,1,2723,10
65,109,139,8,0,2500,10
66,80,103,15,2,2560,10
67,66,82,27,2005,2341,10
68,99,26,40,281,435,10
69,34,108,10,0,2558,10
70,135,65,3,5,2493,10
71,36,124,34,935,1144,10
72,102,60,30,540,767,10
73,30,21,12,1294,1560,10
74,139,110,19,1,2531,10
75,10,111,21,1972,2291,10
76,18,70,26,1565,1814,10
77,4,28,10,577,760,10
78,57,53,10,1,2513,10
79,54,41,9,1125,1387,10
80,107,25,13,2,2609,10
81,110,99,21,6,2581,10
82,84,88,16,1430,1723,10
83,101,0,9,1,2571,10
84,28,99,10,128,284,10
85,119,114,20,247,411,10
86,118,108,10,699,894,10
87,50,112,18,929,1144,10
88,44,116,27,4,2567,10
89,82,100,18,4,2504,10
90,83,12,29,0,2591,10
91,126,23,13,7,2563,10
92,85,75,37,0,2660,10
93,39,13,20,4,2616,10
94,120,136,10,0,2503,10
95,105,2,1,895,1136,10
96,36,54,15,1497,1747,10
97,35,90,20,0,2569,10
98,111,66,20,386,556,10
99,119,136,30,0,2503,10
100,84,99,20,69,200,10
101,137,127,28,783,989,10
102,95,35,10,0,2497,10
103,69,6,8,4,2591,10
104,1,24,10,0,2490,10
105,31,112,20,431,607,10
106,138,78,43,2,2492,10
107,100,99,17,1201,1442,10
108,123,112,20,387,569,10
109,119,130,20,613,804,10
110,92,22,18,3,2620,10
111,137,7,40,637,874,10
112,121,124,21,599,789,10
113,34,104,10,589,773,10
114,121,110,30,646,841,10
115,56,139,18,1239,1471,10
116,106,10,13,2,2576,10
117,125,108,20,7,2502,10
118,21,115,10,7,2582,10
119,110,66,10,1,2650,10
120,36,38,5,2,2624,10
121,56,129,21,1146,1378,10
122,4,30,40,0,2512,10
123,8,138,10,7,2544,10
124,88,35,20,0,2499,10
125,116,132,10,707,900,10
126,113,45,4,1203,1474,10
127,28,107,20,3,2674,10
128,115,134,30,299,473,10
129,116,83,30,727,923,10
130,57,59,10,4,2652,10
131,89,39,23,4,2583,10
132,59,52,20,329,478,10
133,112,71,20,189,336,10
134,35,99,20,0,2564,10
135,23,39,20,0,2541,10
136,84,39,20,459,673,10
137,19,120,16,1051,1269,10
138,20,39,10,0,2538,10
139,90,104,20,0,2632,10
140,66,91,16,4,150,10
141,4,44,24,2,2636,10
142,78,63,19,10,133,10
143,92,107,30,333,508,10
144,37,138,5,841,1047,10
145,120,14,20,1039,1290,10
146,33,0,20,4,2605,10
147,113,71,10,0,2509,10
148,112,13,27,6,2572,10
149,41,36,13,205,344,10
150,64,61,20,0,2520,10
151,121,134,20,0,2505,10
152,103,44,12,112,248,10
153,67,55,10,9,2614,10
154,86,80,21,3,2656,10
155,64,132,8,240,390,10
156,93,36,20,148,282,10
157,115,124,11,1653,1899,10
158,103,82,27,1307,1597,10
159,18,38,30,0,2534,10
160,122,131,20,0,2506,10
161,107,63,30,5,2652,10
162,48,47,19,4,2507,10
163,62,58,20,105,231,10
164,0,27,30,0,2490,10
165,118,114,10,1,2535,10
166,91,95,20,686,881,10
167,113,35,9,208,350,10
168,119,139,20,364,542,10
169,104,54,13,210,351,10
170,15,4,23,411,579,10
171,59,56,20,1,2515,10
172,21,44,20,1,2544,10
173,100,106,10,0,2605,10
174,47,83,1,0,2509,10
175,34,72,21,9,2572,10
176,32,106,10,536,719,10
177,109,131,20,7,2507,10
178,89,24,15,1205,1473,10
179,97,28,20,0,2620,10
180,86,37,10,0,2500,10
181,1,34,20,8,2627,10
182,103,69,30,12,2518,10
183,98,31,20,0,2627,10
184,103,34,30,447,655,10
185,13,48,15,3,2648,10
186,22,38,20,646,837,10
187,61,59,20,543,768,10
188,94,105,10,470,645,10
189,118,131,20,658,850,10
190,108,30,18,392,590,10
191,36,105,20,1,2682,10
192,133,130,13,891,1099,10
193,15,18,10,1610,1890,10
194,103,86,19,1036,1261,10
195,107,77,34,3,2658,10
196,99,34,9,0,2630,10
197,17,43,10,275,425,10
198,140,36,1,713,925,10
199,26,105,40,210,351,10
200,60,23,16,6,2614,10
