cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,41,49,10,640,1002,10
2,35,17,7,78,374,10
3,55,45,13,499,662,10
4,55,20,19,471,1028,10
5,15,30,26,20,381,10
6,25,30,3,268,709,10
7,20,50,5,292,488,10
8,10,43,9,291,658,10
9,55,60,16,255,682,10
10,30,60,16,499,784,10
11,20,65,12,35,530,10
12,50,35,19,170,410,10
13,30,25,23,428,1054,10
14,15,10,20,33,482,10
15,30,5,8,31,582,10
16,10,20,19,223,461,10
17,5,30,2,409,1023,10
18,20,40,12,355,501,10
19,15,60,17,217,449,10
20,45,65,9,541,773,10
21,45,20,11,156,416,10
22,45,10,18,281,683,10
23,55,5,29,36,533,10
24,65,35,3,633,993,10
25,65,20,6,401,1031,10
26,45,30,17,553,776,10
27,35,40,16,0,612,10
28,41,37,16,37,327,10
29,64,42,9,134,386,10
30,40,60,21,117,529,10
31,31,52,27,84,341,10
32,35,69,23,605,902,10
33,53,52,11,25,690,10
34,65,55,14,489,711,10
35,63,65,8,440,1005,10
36,2,60,5,44,767,10
37,20,20,8,564,806,10
38,5,5,16,151,595,10
39,60,12,31,36,813,10
40,40,25,9,245,584,10
41,42,7,5,228,740,10
42,24,12,5,28,643,10
43,23,3,7,579,801,10
44,11,14,18,74,532,10
45,6,38,16,31,732,10
46,2,48,1,458,742,10
47,8,56,27,38,376,10
48,13,52,36,700,1039,10
49,6,68,30,449,651,10
50,47,47,13,502,738,10
51,49,58,10,297,545,10
52,27,43,9,99,367,10
53,37,31,14,303,634,10
54,57,29,18,595,850,10
55,63,23,2,445,991,10
56,53,12,6,426,913,10
57,32,12,7,368,636,10
58,36,26,18,458,1057,10
59,21,24,28,20,455,10
60,17,34,3,654,1013,10
61,12,24,13,247,460,10
62,24,58,19,28,625,10
63,27,69,10,36,371,10
64,15,77,9,52,572,10
65,62,77,20,49,666,10
66,49,73,25,443,906,10
67,67,5,25,136,583,10
68,56,39,36,464,1002,10
69,37,47,6,13,537,10
70,37,56,5,253,997,10
71,57,68,15,224,454,10
72,47,16,25,23,402,10
73,44,17,9,263,470,10
74,46,13,8,479,1026,10
75,49,11,18,185,422,10
76,49,42,13,158,503,10
77,53,43,14,432,1049,10
78,61,52,3,214,724,10
79,57,48,23,274,631,10
80,56,37,6,453,1045,10
81,55,54,26,390,522,10
82,15,47,16,102,361,10
83,14,37,11,25,338,10
84,11,31,7,323,689,10
85,16,22,41,334,545,10
86,4,18,35,350,539,10
87,28,18,26,381,535,10
88,26,52,9,113,558,10
89,26,35,15,649,1063,10
90,31,67,3,346,558,10
91,15,19,1,675,1002,10
92,22,22,2,18,690,10
93,18,24,22,340,1011,10
94,26,27,27,403,582,10
95,25,24,20,23,319,10
96,22,27,11,568,800,10
97,25,21,12,583,777,10
98,19,21,10,123,383,10
99,20,26,9,186,623,10
100,18,18,17,298,1036,10
