cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,41,49,10,1,208,10
2,35,17,7,0,202,10
3,55,45,13,2,208,10
4,55,20,19,139,182,10
5,15,30,26,2,210,10
6,25,30,3,0,212,10
7,20,50,5,4,207,10
8,10,43,9,87,130,10
9,55,60,16,88,133,10
10,30,60,16,3,201,10
11,20,65,12,59,99,10
12,50,35,19,1,209,10
13,30,25,23,150,193,10
14,15,10,20,2,202,10
15,30,5,8,46,85,10
16,10,20,19,1,212,10
17,5,30,2,0,201,10
18,20,40,12,2,222,10
19,15,60,17,4,221,10
20,45,65,9,3,220,10
21,45,20,11,2,214,10
22,45,10,18,0,211,10
23,55,5,29,59,100,10
24,65,35,3,0,209,10
25,65,20,6,157,207,10
26,45,30,17,0,234,10
27,35,40,16,0,215,10
28,41,37,16,0,215,10
29,64,42,9,0,208,10
30,40,60,21,3,222,10
31,31,52,27,0,206,10
32,35,69,23,1,210,10
33,53,52,11,3,206,10
34,65,55,14,2,200,10
35,63,65,8,3,198,10
36,2,60,5,2,204,10
37,20,20,8,1,226,10
38,5,5,16,76,122,10
39,60,12,31,4,203,10
40,40,25,9,2,218,10
41,42,7,5,1,211,10
42,24,12,5,0,201,10
43,23,3,7,1,191,10
44,11,14,18,61,102,10
45,6,38,16,0,203,10
46,2,48,1,3,203,10
47,8,56,27,4,208,10
48,13,52,36,1,203,10
49,6,68,30,3,205,10
50,47,47,13,0,211,10
51,49,58,10,2,208,10
52,27,43,9,0,213,10
53,37,31,14,69,122,10
54,57,29,18,4,222,10
55,63,23,2,128,175,10
56,53,12,6,0,201,10
57,32,12,7,2,199,10
58,36,26,18,180,225,10
59,21,24,28,0,209,10
60,17,34,3,1,217,10
61,12,24,13,1,217,10
62,24,58,19,49,87,10
63,27,69,10,5,206,10
64,15,77,9,4,189,10
65,62,77,20,3,196,10
66,49,73,25,3,208,10
67,67,5,25,73,115,10
68,56,39,36,3,220,10
69,37,47,6,32,72,10
70,37,56,5,2,228,10
71,57,68,15,2,202,10
72,47,16,25,0,205,10
73,44,17,9,0,206,10
74,46,13,8,143,186,10
75,49,11,18,1,202,10
76,49,42,13,59,102,10
77,53,43,14,171,223,10
78,61,52,3,2,203,10
79,57,48,23,83,125,10
80,56,37,6,1,204,10
81,55,54,26,1,204,10
82,15,47,16,1,209,10
83,14,37,11,0,212,10
84,11,31,7,91,133,10
85,16,22,41,1,221,10
86,4,18,35,0,204,10
87,28,18,26,85,123,10
88,26,52,9,0,204,10
89,26,35,15,3,233,10
90,31,67,3,1,210,10
91,15,19,1,1,204,10
92,22,22,2,0,56,10
93,18,24,22,0,206,10
94,26,27,27,0,219,10
95,25,24,20,0,217,10
96,22,27,11,1,210,10
97,25,21,12,1,214,10
98,19,21,10,0,207,10
99,20,26,9,74,111,10
100,18,18,17,166,221,10
