cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,41,49,10,4,1080,10
2,35,17,7,3,989,10
3,55,45,13,2,991,10
4,55,20,19,680,898,10
5,15,30,26,6,1021,10
6,25,30,3,415,566,10
7,20,50,5,2,1041,10
8,10,43,9,406,520,10
9,55,60,16,400,554,10
10,30,60,16,582,711,10
11,20,65,12,210,356,10
12,50,35,19,2,1080,10
13,30,25,23,694,939,10
14,15,10,20,32,254,10
15,30,5,8,175,328,10
16,10,20,19,272,406,10
17,5,30,2,737,934,10
18,20,40,12,377,470,10
19,15,60,17,271,412,10
20,45,65,9,585,749,10
21,45,20,11,2,991,10
22,45,10,18,410,575,10
23,55,5,29,209,353,10
24,65,35,3,704,944,10
25,65,20,6,817,1053,10
26,45,30,17,2,1086,10
27,35,40,16,106,288,10
28,41,37,16,119,285,10
29,64,42,9,190,335,10
30,40,60,21,264,397,10
31,31,52,27,2,1084,10
32,35,69,23,663,864,10
33,53,52,11,44,211,10
34,65,55,14,2,974,10
35,63,65,8,691,909,10
36,2,60,5,43,222,10
37,20,20,8,1,977,10
38,5,5,16,302,433,10
39,60,12,31,36,248,10
40,40,25,9,363,501,10
41,42,7,5,399,590,10
42,24,12,5,26,185,10
43,23,3,7,621,760,10
44,11,14,18,237,372,10
45,6,38,16,29,192,10
46,2,48,1,518,698,10
47,8,56,27,86,261,10
48,13,52,36,5,971,10
49,6,68,30,501,607,10
50,47,47,13,0,981,10
51,49,58,10,349,512,10
52,27,43,9,3,1093,10
53,37,31,14,416,556,10
54,57,29,18,648,825,10
55,63,23,2,623,834,10
56,53,12,6,585,775,10
57,32,12,7,423,606,10
58,36,26,18,849,1093,10
59,21,24,28,0,979,10
60,17,34,3,724,929,10
61,12,24,13,291,411,10
62,24,58,19,164,338,10
63,27,69,10,41,213,10
64,15,77,9,219,360,10
65,62,77,20,56,206,10
66,49,73,25,595,783,10
67,67,5,25,307,453,10
68,56,39,36,643,854,10
69,37,47,6,163,327,10
70,37,56,5,790,1077,10
71,57,68,15,274,417,10
72,47,16,25,1,988,10
73,44,17,9,317,460,10
74,46,13,8,681,886,10
75,49,11,18,0,1044,10
76,49,42,13,294,411,10
77,53,43,14,819,1053,10
78,61,52,3,387,552,10
79,57,48,23,390,520,10
80,56,37,6,840,1067,10
81,55,54,26,412,513,10
82,15,47,16,0,1037,10
83,14,37,11,0,970,10
84,11,31,7,436,551,10
85,16,22,41,0,976,10
86,4,18,35,393,510,10
87,28,18,26,426,520,10
88,26,52,9,280,425,10
89,26,35,15,755,988,10
90,31,67,3,398,553,10
91,15,19,1,0,975,10
92,22,22,2,18,189,10
93,18,24,22,811,1028,10
94,26,27,27,0,1030,10
95,25,24,20,0,1028,10
96,22,27,11,0,980,10
97,25,21,12,612,726,10
98,19,21,10,0,978,10
99,20,26,9,334,468,10
100,18,18,17,802,1024,10
