cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,10,86,14,1402,2118,10
2,16,62,15,1346,2051,10
3,84,36,10,167,804,10
4,79,72,22,9,615,10
5,16,39,20,84,713,10
6,61,54,10,19,627,10
7,96,26,10,51,695,10
8,16,92,10,1200,1907,10
9,85,106,20,43,661,10
10,6,25,10,282,919,10
11,37,125,10,1134,1817,10
12,87,108,20,41,655,10
13,18,104,18,1107,1810,10
14,61,48,20,31,637,10
15,97,29,30,50,692,10
16,112,67,10,90,754,10
17,50,106,25,1043,1718,10
18,99,28,30,89,733,10
19,15,9,2,1407,2094,10
20,19,37,20,268,914,10
21,90,101,10,381,997,10
22,125,68,20,530,1196,10
23,127,108,10,300,955,10
24,90,44,6,32,670,10
25,4,23,10,230,867,10
26,17,37,30,173,803,10
27,113,32,36,338,1041,10
28,63,57,10,14,620,10
29,94,104,10,273,889,10
30,58,95,35,1704,2425,10
31,137,96,9,84,701,10
32,127,112,20,249,879,10
33,103,119,18,1100,1793,10
34,20,69,13,1272,1982,10
35,2,28,10,79,713,10
36,88,29,33,1892,2623,10
37,86,102,10,36,648,10
38,126,112,10,199,835,10
39,61,34,7,1654,2396,10
40,113,69,20,43,707,10
41,109,78,21,720,1389,10
42,21,48,10,61,680,10
43,86,36,20,74,710,10
44,97,12,10,585,1304,10
45,121,112,20,66,703,10
46,19,39,10,313,963,10
47,66,40,20,33,641,10
48,87,39,20,35,672,10
49,63,50,10,23,627,10
50,121,123,9,796,1480,10
51,116,22,32,314,1014,10
52,137,101,12,437,1067,10
53,137,137,27,161,812,10
54,70,94,32,26,630,10
55,117,92,25,892,1552,10
56,122,113,20,101,738,10
57,109,71,20,40,654,10
58,35,102,10,449,1115,10
59,91,108,10,47,661,10
60,8,87,17,1368,2081,10
61,140,42,13,172,841,10
62,16,38,20,128,757,10
63,44,36,9,45,661,10
64,60,84,23,1687,2412,10
65,109,139,8,212,859,10
66,80,103,15,1258,1956,10
67,66,82,27,1765,2492,10
68,99,26,40,52,696,10
69,34,108,10,246,908,10
70,135,65,3,1117,1783,10
71,36,124,34,695,1378,10
72,102,60,30,301,959,10
73,30,21,12,1054,1726,10
74,139,110,19,527,1180,10
75,10,111,21,1735,2438,10
76,18,70,26,1325,2033,10
77,4,28,10,336,970,10
78,57,53,10,137,748,10
79,54,41,9,893,1553,10
80,107,25,13,860,1566,10
81,110,99,21,971,1655,10
82,84,88,16,1188,1897,10
83,101,0,9,1753,2475,10
84,28,99,10,52,710,10
85,119,114,20,66,703,10
86,118,108,10,460,1118,10
87,50,112,18,687,1364,10
88,44,116,27,62,698,10
89,82,100,18,169,788,10
90,83,12,29,685,1400,10
91,126,23,13,821,1501,10
92,85,75,37,17,623,10
93,39,13,20,1267,1944,10
94,120,136,10,218,865,10
95,105,2,1,655,1377,10
96,36,54,15,1256,1908,10
97,35,90,20,1546,2263,10
98,111,66,20,136,799,10
99,119,136,30,174,821,10
100,84,99,20,32,643,10
101,137,127,28,542,1195,10
102,95,35,10,43,684,10
103,69,6,8,98,714,10
104,1,24,10,177,813,10
105,31,112,20,188,834,10
106,138,78,43,573,1235,10
107,100,99,17,958,1640,10
108,123,112,20,147,783,10
109,119,130,20,373,1015,10
110,92,22,18,522,1233,10
111,137,7,40,390,1077,10
112,121,124,21,361,1000,10
113,34,104,10,348,1013,10
114,121,110,30,406,1063,10
115,56,139,18,999,1681,10
116,106,10,13,956,1676,10
117,125,108,20,347,1003,10
118,21,115,10,105,755,10
119,110,66,10,181,843,10
120,36,38,5,1513,2182,10
121,56,129,21,910,1588,10
122,4,30,40,386,1018,10
123,8,138,10,935,1619,10
124,88,35,20,52,675,10
125,116,132,10,467,1111,10
126,113,45,4,956,1661,10
127,28,107,20,59,711,10
128,115,134,30,78,723,10
129,116,83,30,478,1139,10
130,57,59,10,246,853,10
131,89,39,23,36,673,10
132,59,52,20,89,698,10
133,112,71,20,42,707,10
134,35,99,20,501,1167,10
135,23,39,20,1167,1818,10
136,84,39,20,219,856,10
137,19,120,16,812,1507,10
138,20,39,10,357,1007,10
139,90,104,20,329,945,10
140,66,91,16,0,625,10
141,4,44,24,1430,2123,10
142,78,63,19,0,615,10
143,92,107,30,93,707,10
144,37,138,5,599,1282,10
145,120,14,20,799,1494,10
146,33,0,20,1694,2376,10
147,113,71,10,43,708,10
148,112,13,27,1861,2585,10
149,41,36,13,44,663,10
150,64,61,20,346,962,10
151,121,134,20,267,915,10
152,103,44,12,47,698,10
153,67,55,10,0,618,10
154,86,80,21,1259,1971,10
155,64,132,8,75,697,10
156,93,36,20,43,681,10
157,115,124,11,1404,2097,10
158,103,82,27,1067,1746,10
159,18,38,30,219,869,10
160,122,131,20,320,969,10
161,107,63,30,239,898,10
162,48,47,19,35,646,10
163,62,58,20,14,620,10
164,0,27,30,125,760,10
165,118,114,10,65,703,10
166,91,95,20,446,1063,10
167,113,35,9,57,706,10
168,119,139,20,122,769,10
169,104,54,13,37,694,10
170,15,4,23,170,808,10
171,59,56,20,193,800,10
172,21,44,20,55,682,10
173,100,106,10,165,780,10
174,47,83,1,1039,1705,10
175,34,72,21,1891,2601,10
176,32,106,10,298,958,10
177,109,131,20,74,719,10
178,89,24,15,965,1679,10
179,97,28,20,49,692,10
180,86,37,10,118,754,10
181,1,34,20,79,709,10
182,103,69,30,38,646,10
183,98,31,20,142,787,10
184,103,34,30,205,850,10
185,13,48,15,1445,2147,10
186,22,38,20,406,1057,10
187,61,59,20,302,909,10
188,94,105,10,229,845,10
189,118,131,20,418,1061,10
190,108,30,18,145,791,10
191,36,105,20,398,1061,10
192,133,130,13,649,1299,10
193,15,18,10,1360,2053,10
194,103,86,19,791,1472,10
195,107,77,34,38,653,10
196,99,34,9,63,708,10
197,17,43,10,59,687,10
198,140,36,1,462,1141,10
199,26,105,40,57,713,10
200,60,23,16,52,664,10
