cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,10,86,14,0,604,10
2,16,62,15,2,607,10
3,84,36,10,102,143,10
4,79,72,22,0,41,10
5,16,39,20,0,583,10
6,61,54,10,41,79,10
7,96,26,10,0,593,10
8,16,92,10,1,603,10
9,85,106,20,2,601,10
10,6,25,10,1,580,10
11,37,125,10,343,398,10
12,87,108,20,59,105,10
13,18,104,18,341,403,10
14,61,48,20,3,638,10
15,97,29,30,0,596,10
16,112,67,10,0,586,10
17,50,106,25,325,381,10
18,99,28,30,82,132,10
19,15,9,2,410,478,10
20,19,37,20,0,586,10
21,90,101,10,155,204,10
22,125,68,20,6,608,10
23,127,108,10,135,195,10
24,90,44,6,0,606,10
25,4,23,10,0,576,10
26,17,37,30,0,584,10
27,113,32,36,0,590,10
28,63,57,10,0,617,10
29,94,104,10,128,177,10
30,58,95,35,5,633,10
31,137,96,9,0,575,10
32,127,112,20,121,181,10
33,103,119,18,0,588,10
34,20,69,13,0,623,10
35,2,28,10,79,139,10
36,88,29,33,2,594,10
37,86,102,10,17,637,10
38,126,112,10,0,584,10
39,61,34,7,473,534,10
40,113,69,20,70,103,10
41,109,78,21,7,632,10
42,21,48,10,0,589,10
43,86,36,20,79,122,10
44,97,12,10,209,257,10
45,121,112,20,1,587,10
46,19,39,10,0,586,10
47,66,40,20,3,628,10
48,87,39,20,7,601,10
49,63,50,10,1,613,10
50,121,123,9,257,318,10
51,116,22,32,3,603,10
52,137,101,12,169,221,10
53,137,137,27,0,555,10
54,70,94,32,26,60,10
55,117,92,25,0,589,10
56,122,113,20,0,586,10
57,109,71,20,40,72,10
58,35,102,10,0,602,10
59,91,108,10,72,119,10
60,8,87,17,3,601,10
61,140,42,13,0,575,10
62,16,38,20,0,583,10
63,44,36,9,0,641,10
64,60,84,23,2,625,10
65,109,139,8,0,573,10
66,80,103,15,1,603,10
67,66,82,27,1,632,10
68,99,26,40,0,592,10
69,34,108,10,2,604,10
70,135,65,3,4,589,10
71,36,124,34,0,587,10
72,102,60,30,137,173,10
73,30,21,12,4,613,10
74,139,110,19,1,568,10
75,10,111,21,1,583,10
76,18,70,26,6,620,10
77,4,28,10,0,576,10
78,57,53,10,0,615,10
79,54,41,9,3,654,10
80,107,25,13,4,599,10
81,110,99,21,307,353,10
82,84,88,16,4,625,10
83,101,0,9,3,572,10
84,28,99,10,4,593,10
85,119,114,20,0,586,10
86,118,108,10,1,596,10
87,50,112,18,0,594,10
88,44,116,27,55,102,10
89,82,100,18,0,604,10
90,83,12,29,219,278,10
91,126,23,13,6,580,10
92,85,75,37,2,614,10
93,39,13,20,4,607,10
94,120,136,10,115,173,10
95,105,2,1,1,573,10
96,36,54,15,0,600,10
97,35,90,20,0,599,10
98,111,66,20,0,588,10
99,119,136,30,0,570,10
100,84,99,20,0,73,10
101,137,127,28,1,562,10
102,95,35,10,0,635,10
103,69,6,8,4,583,10
104,1,24,10,0,574,10
105,31,112,20,4,597,10
106,138,78,43,2,589,10
107,100,99,17,0,603,10
108,123,112,20,0,587,10
109,119,130,20,0,575,10
110,92,22,18,1,589,10
111,137,7,40,163,223,10
112,121,124,21,0,581,10
113,34,104,10,1,600,10
114,121,110,30,1,591,10
115,56,139,18,314,364,10
116,106,10,13,299,355,10
117,125,108,20,0,588,10
118,21,115,10,86,136,10
119,110,66,10,0,589,10
120,36,38,5,0,602,10
121,56,129,21,11,581,10
122,4,30,40,5,574,10
123,8,138,10,7,561,10
124,88,35,20,0,599,10
125,116,132,10,0,577,10
126,113,45,4,5,593,10
127,28,107,20,1,592,10
128,115,134,30,0,576,10
129,116,83,30,2,592,10
130,57,59,10,1,622,10
131,89,39,23,5,614,10
132,59,52,20,1,615,10
133,112,71,20,0,585,10
134,35,99,20,185,240,10
135,23,39,20,0,591,10
136,84,39,20,0,601,10
137,19,120,16,1,574,10
138,20,39,10,149,200,10
139,90,104,20,0,604,10
140,66,91,16,0,607,10
141,4,44,24,2,585,10
142,78,63,19,0,45,10
143,92,107,30,0,598,10
144,37,138,5,0,574,10
145,120,14,20,264,331,10
146,33,0,20,3,587,10
147,113,71,10,58,91,10
148,112,13,27,2,583,10
149,41,36,13,7,639,10
150,64,61,20,0,619,10
151,121,134,20,127,186,10
152,103,44,12,0,599,10
153,67,55,10,3,650,10
154,86,80,21,1,658,10
155,64,132,8,2,582,10
156,93,36,20,43,87,10
157,115,124,11,0,585,10
158,103,82,27,328,406,10
159,18,38,30,0,584,10
160,122,131,20,0,574,10
161,107,63,30,1,593,10
162,48,47,19,6,623,10
163,62,58,20,0,617,10
164,0,27,30,0,573,10
165,118,114,10,0,122,10
166,91,95,20,3,615,10
167,113,35,9,5,592,10
168,119,139,20,0,568,10
169,104,54,13,15,96,10
170,15,4,23,0,577,10
171,59,56,20,1,621,10
172,21,44,20,60,105,10
173,100,106,10,9,619,10
174,47,83,1,8,640,10
175,34,72,21,556,624,10
176,32,106,10,134,188,10
177,109,131,20,4,580,10
178,89,24,15,0,590,10
179,97,28,20,0,596,10
180,86,37,10,0,601,10
181,1,34,20,2,576,10
182,103,69,30,0,592,10
183,98,31,20,2,595,10
184,103,34,30,3,612,10
185,13,48,15,423,485,10
186,22,38,20,0,590,10
187,61,59,20,1,616,10
188,94,105,10,1,601,10
189,118,131,20,0,576,10
190,108,30,18,4,619,10
191,36,105,20,1,609,10
192,133,130,13,2,565,10
193,15,18,10,4,587,10
194,103,86,19,7,600,10
195,107,77,34,0,634,10
196,99,34,9,3,631,10
197,17,43,10,69,117,10
198,140,36,1,165,232,10
199,26,105,40,57,107,10
200,60,23,16,6,606,10
