cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,41,49,10,154,216,10
2,35,17,7,22,70,10
3,55,45,13,107,150,10
4,55,20,19,140,194,10
5,15,30,26,27,65,10
6,25,30,3,89,131,10
7,20,50,5,72,112,10
8,10,43,9,83,123,10
9,55,60,16,88,141,10
10,30,60,16,114,164,10
11,20,65,12,61,104,10
12,50,35,19,45,87,10
13,30,25,23,151,203,10
14,15,10,20,33,73,10
15,30,5,8,50,85,10
16,10,20,19,66,110,10
17,5,30,2,147,198,10
18,20,40,12,79,117,10
19,15,60,17,66,113,10
20,45,65,9,119,177,10
21,45,20,11,33,89,10
22,45,10,18,87,129,10
23,55,5,29,61,104,10
24,65,35,3,146,197,10
25,65,20,6,156,211,10
26,45,30,17,122,168,10
27,35,40,16,22,57,10
28,41,37,16,22,61,10
29,64,42,9,58,92,10
30,40,60,21,53,100,10
31,31,52,27,22,74,10
32,35,69,23,134,185,10
33,53,52,11,2,68,10
34,65,55,14,109,154,10
35,63,65,8,134,182,10
36,2,60,5,43,88,10
37,20,20,8,125,174,10
38,5,5,16,77,120,10
39,60,12,31,37,76,10
40,40,25,9,81,118,10
41,42,7,5,88,131,10
42,24,12,5,0,64,10
43,23,3,7,126,165,10
44,11,14,18,61,102,10
45,6,38,16,0,62,10
46,2,48,1,110,163,10
47,8,56,27,6,85,10
48,13,52,36,158,214,10
49,6,68,30,102,150,10
50,47,47,13,115,160,10
51,49,58,10,79,119,10
52,27,43,9,30,77,10
53,37,31,14,87,130,10
54,57,29,18,133,183,10
55,63,23,2,122,175,10
56,53,12,6,123,168,10
57,32,12,7,87,127,10
58,36,26,18,182,236,10
59,21,24,28,0,55,10
60,17,34,3,155,207,10
61,12,24,13,68,110,10
62,24,58,19,50,86,10
63,27,69,10,0,72,10
64,15,77,9,55,106,10
65,62,77,20,47,97,10
66,49,73,25,121,175,10
67,67,5,25,73,119,10
68,56,39,36,136,183,10
69,37,47,6,37,72,10
70,37,56,5,169,223,10
71,57,68,15,70,119,10
72,47,16,25,2,64,10
73,44,17,9,68,106,10
74,46,13,8,139,188,10
75,49,11,18,62,100,10
76,49,42,13,55,99,10
77,53,43,14,176,226,10
78,61,52,3,87,131,10
79,57,48,23,85,125,10
80,56,37,6,169,224,10
81,55,54,26,86,128,10
82,15,47,16,45,80,10
83,14,37,11,34,68,10
84,11,31,7,94,141,10
85,16,22,41,82,128,10
86,4,18,35,84,132,10
87,28,18,26,85,122,10
88,26,52,9,65,104,10
89,26,35,15,166,222,10
90,31,67,3,86,134,10
91,15,19,1,150,198,10
92,22,22,2,19,56,10
93,18,24,22,171,219,10
94,26,27,27,90,131,10
95,25,24,20,14,66,10
96,22,27,11,126,168,10
97,25,21,12,123,174,10
98,19,21,10,48,87,10
99,20,26,9,73,113,10
100,18,18,17,161,212,10
