cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,107,77,34,2,642,10
2,109,139,8,96,159,10
3,120,22,39,129,162,10
4,48,47,19,0,55,10
5,116,22,32,152,186,10
6,12,138,14,267,311,10
7,86,40,22,0,605,10
8,121,124,21,166,204,10
9,61,57,35,385,421,10
10,40,113,23,489,547,10
11,129,24,18,0,589,10
12,12,84,16,213,245,10
13,44,116,27,4,620,10
14,102,52,15,8,601,10
15,41,36,13,61,90,10
16,132,133,24,152,202,10
17,104,139,29,349,399,10
18,104,54,13,64,88,10
19,22,104,11,244,285,10
20,46,133,7,89,112,10
21,138,78,43,212,243,10
22,16,92,10,370,417,10
23,18,104,18,348,393,10
24,66,82,27,516,573,10
25,107,25,13,285,335,10
26,139,73,10,83,125,10
27,101,0,9,2,568,10
28,90,14,31,1,602,10
29,20,69,13,398,464,10
30,64,132,8,34,83,10
31,115,82,30,278,318,10
32,54,106,9,5,601,10
33,30,21,12,333,385,10
34,63,129,7,212,233,10
35,82,100,18,81,134,10
36,108,30,18,96,139,10
37,37,73,33,0,633,10
38,50,112,18,244,270,10
39,47,83,1,339,393,10
40,92,138,12,414,468,10
41,81,36,17,74,100,10
42,115,124,11,421,471,10
43,13,48,15,434,511,10
44,113,35,9,65,93,10
45,60,84,23,499,570,10
46,44,58,30,0,48,10
47,8,87,17,414,463,10
48,116,105,23,156,193,10
49,117,4,9,1,567,10
50,140,42,13,0,580,10
51,139,68,25,82,128,10
52,58,95,35,497,552,10
53,103,119,18,4,609,10
54,32,52,32,162,185,10
55,89,39,23,0,60,10
56,54,41,9,0,668,10
57,39,100,31,47,104,10
58,5,99,24,2,588,10
59,67,96,26,5,648,10
60,73,96,9,4,660,10
61,112,13,27,537,577,10
62,55,127,17,270,301,10
63,103,44,12,0,69,10
64,97,12,10,221,261,10
65,16,62,15,2,644,10
66,140,36,1,186,227,10
67,90,44,6,53,86,10
68,113,32,36,154,185,10
69,104,73,17,238,322,10
70,36,38,5,450,511,10
71,15,4,23,89,156,10
72,54,33,20,4,661,10
73,70,94,32,0,34,10
74,35,90,20,459,512,10
75,88,29,33,576,623,10
76,109,131,16,241,285,10
77,10,111,21,497,542,10
78,138,105,24,413,476,10
79,113,45,4,309,340,10
80,92,22,18,1,611,10
81,85,75,37,5,664,10
82,10,86,14,421,473,10
83,51,92,9,461,512,10
84,46,112,10,300,335,10
85,12,48,4,61,95,10
86,137,7,40,171,214,10
87,79,80,4,0,29,10
88,69,116,26,354,397,10
89,28,62,23,209,234,10
90,50,106,25,10,621,10
91,83,38,22,494,547,10
92,120,102,18,110,144,10
93,65,0,20,47,99,10
94,4,71,19,163,201,10
95,19,120,16,272,308,10
96,18,70,26,401,478,10
97,58,80,18,476,537,10
98,49,140,3,232,268,10
99,69,115,20,13,639,10
100,36,124,34,0,604,10
101,84,88,16,371,436,10
102,17,138,8,446,476,10
103,103,82,27,336,401,10
104,38,122,13,246,279,10
105,70,83,23,497,569,10
106,29,60,14,0,61,10
107,61,34,7,486,549,10
108,54,78,11,575,641,10
109,83,12,29,240,285,10
110,34,72,21,561,610,10
111,80,103,15,385,437,10
112,78,111,22,11,641,10
113,116,83,30,0,608,10
114,29,94,1,4,617,10
115,137,137,27,118,159,10
116,110,28,20,316,368,10
117,116,13,5,0,578,10
118,59,115,26,326,366,10
119,71,70,9,496,568,10
120,120,60,18,13,84,10
121,85,111,25,2,592,10
122,121,123,9,9,581,10
123,137,84,41,115,144,10
124,103,86,19,272,317,10
125,30,57,20,242,293,10
126,139,72,23,347,379,10
127,2,106,16,3,581,10
128,64,138,15,0,562,10
129,23,39,20,8,605,10
130,126,23,13,0,590,10
131,138,24,12,190,239,10
132,78,63,19,0,25,10
133,98,4,20,158,216,10
134,103,77,17,301,366,10
135,58,11,9,132,159,10
136,26,130,20,283,313,10
137,104,32,18,146,176,10
138,55,102,4,327,376,10
139,137,101,12,0,605,10
140,65,80,20,0,25,10
141,26,50,7,2,616,10
142,56,139,18,313,363,10
143,119,73,15,116,161,10
144,9,19,10,383,440,10
145,82,103,15,29,64,10
146,107,102,12,0,597,10
147,60,23,16,14,648,10
148,123,84,13,427,466,10
149,79,72,22,9,655,10
150,99,34,9,1,597,10
151,27,46,35,219,270,10
152,64,115,15,0,611,10
153,32,6,11,104,142,10
154,86,80,21,385,455,10
155,81,57,8,0,34,10
156,135,65,3,339,392,10
157,66,40,20,0,44,10
158,120,47,18,0,83,10
159,37,125,10,362,405,10
160,120,14,20,271,305,10
161,114,109,16,3,605,10
162,137,127,28,209,261,10
163,37,138,5,223,250,10
164,36,54,15,3,600,10
165,109,78,21,255,293,10
166,34,20,15,162,200,10
167,39,13,20,374,446,10
168,137,96,9,0,103,10
169,110,99,21,317,359,10
170,136,123,31,331,388,10
171,133,130,13,234,289,10
172,120,52,20,392,435,10
173,33,117,20,4,587,10
174,37,79,5,430,487,10
175,60,54,3,233,284,10
176,125,68,20,205,240,10
177,13,129,25,364,391,10
178,20,106,24,286,330,10
179,15,9,2,424,481,10
180,106,10,13,311,349,10
181,100,99,17,311,360,10
182,89,24,15,312,361,10
183,67,120,5,370,413,10
184,42,29,12,71,99,10
185,117,92,25,0,603,10
186,15,18,10,2,595,10
187,139,110,19,2,597,10
188,44,36,9,15,86,10
189,8,138,10,0,548,10
190,33,0,20,498,560,10
191,4,44,24,3,575,10
192,97,115,25,2,619,10
193,23,19,16,188,233,10
194,56,129,21,8,577,10
195,105,2,1,235,266,10
196,66,91,16,0,35,10
