cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,25,85,20,130,209,10
2,22,75,30,4,108,10
3,22,85,10,95,173,10
4,20,80,40,126,203,10
5,20,85,20,40,114,10
6,18,75,20,80,157,10
7,15,75,20,64,141,10
8,15,80,10,78,153,10
9,10,35,20,76,149,10
10,10,40,30,105,177,10
11,8,40,40,46,111,10
12,8,45,20,53,120,10
13,5,35,10,127,200,10
14,5,45,10,0,100,10
15,2,40,20,3,112,10
16,0,40,20,57,126,10
17,0,45,20,132,205,10
18,44,5,20,72,144,10
19,42,10,40,59,127,10
20,42,15,10,107,188,10
21,40,5,10,52,124,10
22,40,15,40,82,156,10
23,38,5,30,52,122,10
24,38,15,10,133,214,10
25,35,5,20,124,196,10
26,95,30,30,100,184,10
27,95,35,20,57,139,10
28,92,30,10,57,139,10
29,90,35,10,52,134,10
30,88,30,10,68,142,10
31,88,35,20,52,132,10
32,87,30,10,116,199,10
33,85,25,10,0,130,10
34,85,35,30,97,181,10
35,67,85,20,125,209,10
36,65,85,40,43,117,10
37,65,82,10,111,192,10
38,62,80,30,62,136,10
39,60,80,10,37,110,10
40,60,85,30,70,144,10
41,58,75,20,79,155,10
42,55,80,10,0,105,10
43,55,85,20,115,194,10
44,55,82,10,49,121,10
45,20,82,10,38,111,10
46,18,80,10,98,175,10
47,2,45,10,39,109,10
48,42,5,10,124,196,10
49,42,12,10,90,170,10
50,72,35,30,101,186,10
51,55,20,19,71,146,10
52,25,30,3,38,105,10
53,20,50,5,70,143,10
54,55,60,16,124,209,10
55,30,60,16,125,211,10
56,50,35,19,118,199,10
57,30,25,23,81,154,10
58,15,10,20,127,205,10
59,10,20,19,43,114,10
60,15,60,17,144,226,10
61,45,65,9,32,123,10
62,65,35,3,38,108,10
63,65,20,6,39,110,10
64,45,30,17,38,105,10
65,35,40,16,0,75,10
66,41,37,16,119,204,10
67,64,42,9,55,129,10
68,40,60,21,129,214,10
69,31,52,27,16,88,10
70,35,69,23,153,240,10
71,65,55,14,50,123,10
72,63,65,8,0,98,10
73,2,60,5,64,140,10
74,20,20,8,129,213,10
75,5,5,16,63,136,10
76,60,12,31,62,135,10
77,23,3,7,121,194,10
78,8,56,27,79,150,10
79,6,68,30,77,155,10
80,47,47,13,166,258,10
81,49,58,10,73,146,10
82,27,43,9,12,93,10
83,37,31,14,21,86,10
84,57,29,18,82,161,10
85,63,23,2,73,144,10
86,21,24,28,75,144,10
87,12,24,13,68,146,10
88,24,58,19,52,116,10
89,67,5,25,132,216,10
90,37,47,6,77,153,10
91,49,42,13,160,241,10
92,53,43,14,0,80,10
93,61,52,3,155,240,10
94,57,48,23,80,163,10
95,56,37,6,0,89,10
96,55,54,26,118,202,10
97,4,18,35,105,182,10
98,26,52,9,31,93,10
99,26,35,15,62,130,10
100,31,67,3,155,234,10
