cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,101,0,9,1933,2340,10
2,26,50,7,1493,1836,10
3,30,57,20,871,1198,10
4,29,60,14,50,304,10
5,69,116,26,1317,1700,10
6,137,137,27,347,638,10
7,103,119,18,1276,1676,10
8,78,111,22,53,302,10
9,107,25,13,1041,1356,10
10,17,138,8,1670,2123,10
11,37,138,5,0,2663,10
12,20,69,13,1452,1852,10
13,121,123,9,976,1312,10
14,22,104,11,866,1222,10
15,137,7,40,565,852,10
16,50,106,25,1221,1598,10
17,46,112,10,1086,1464,10
18,79,72,22,0,2518,10
19,104,32,18,479,776,10
20,8,87,17,1547,1931,10
21,109,139,8,397,699,10
22,80,103,15,1428,1838,10
23,78,63,19,0,255,10
24,95,135,27,1550,1994,10
25,37,79,5,0,2655,10
26,64,132,8,158,434,10
27,133,130,13,5,2547,10
28,39,13,20,1446,1807,10
29,120,14,20,974,1288,10
30,10,86,14,0,2609,10
31,140,42,13,353,628,10
32,121,124,21,544,829,10
33,42,29,12,181,455,10
34,44,58,30,31,281,10
35,32,6,11,324,621,10
36,41,36,13,147,419,10
37,106,10,13,1136,1445,10
38,107,102,12,5,2540,10
39,83,38,22,1849,2267,10
40,132,133,24,501,800,10
41,81,57,8,19,264,10
42,120,52,20,1445,1826,10
43,113,32,36,522,813,10
44,137,101,12,618,929,10
45,82,103,15,7,2660,10
46,10,111,21,1917,2371,10
47,90,44,6,139,402,10
48,139,73,10,288,555,10
49,89,24,15,1144,1466,10
50,64,138,15,0,2670,10
51,98,4,20,2,2624,10
52,61,34,7,1847,2217,10
53,60,84,23,1870,2278,10
54,13,48,15,1625,2017,10
55,84,88,16,1368,1779,10
56,86,40,22,2,2507,10
57,69,115,20,0,2623,10
58,59,115,26,1197,1578,10
59,105,2,1,1,2616,10
60,107,77,34,0,2578,10
61,104,54,13,146,405,10
62,54,33,20,44,319,10
63,32,52,32,545,858,10
64,37,125,10,0,2569,10
65,99,34,9,246,508,10
66,38,122,13,879,1222,10
67,85,75,37,2,2515,10
68,109,131,16,845,1152,10
69,103,77,17,1102,1435,10
70,47,83,1,1218,1581,10
71,139,68,25,259,520,10
72,88,29,33,1,2658,10
73,39,100,31,3,2711,10
74,48,47,19,36,281,10
75,104,73,17,2,2583,10
76,9,19,10,1440,1791,10
77,103,44,12,48,306,10
78,73,96,9,607,902,10
79,44,116,27,2,2575,10
80,71,70,9,1870,2292,10
81,83,12,29,866,1170,10
82,36,54,15,1430,1771,10
83,16,92,10,3,2580,10
84,56,139,18,1179,1535,10
85,27,104,1,1954,2414,10
86,67,96,26,1908,2382,10
87,34,72,21,2,2652,10
88,120,22,39,396,670,10
89,54,106,9,1117,1494,10
90,63,129,7,776,1096,10
91,33,117,20,324,596,10
92,102,52,15,1,2506,10
93,13,129,25,1348,1719,10
94,34,20,15,542,854,10
95,114,109,16,252,534,10
96,86,80,21,1438,1855,10
97,33,0,20,1874,2239,10
98,18,104,18,1287,1666,10
99,70,83,23,3,2750,10
100,12,48,4,165,435,10
101,139,72,23,1300,1666,10
102,109,78,21,893,1220,10
103,116,22,32,491,765,10
104,27,46,35,0,2583,10
105,19,120,16,4,2592,10
106,23,39,20,1349,1697,10
107,110,99,21,1151,1487,10
108,15,18,10,1540,1901,10
109,18,70,26,1505,1904,10
110,16,62,15,1526,1922,10
111,61,57,35,1439,1779,10
112,123,84,13,1607,2027,10
113,37,73,33,0,2656,10
114,115,124,11,12,2659,10
115,93,61,10,5,2511,10
116,89,39,23,38,297,10
117,65,0,20,239,529,10
118,108,30,18,325,591,10
119,120,60,18,156,416,10
120,92,22,18,706,1003,10
121,2,106,16,1488,1868,10
122,117,92,25,1085,1438,10
123,26,130,20,1017,1374,10
124,85,111,25,964,1271,10
125,113,45,4,0,2494,10
126,40,113,23,2,2516,10
127,138,105,24,1564,1985,10
128,116,105,23,2,2534,10
129,110,28,20,1,2497,10
130,12,138,14,1043,1408,10
131,66,40,20,0,274,10
132,140,36,1,0,2494,10
133,50,112,18,875,1207,10
134,23,19,16,632,935,10
135,4,71,19,595,909,10
136,92,138,12,1,2667,10
137,69,6,8,278,561,10
138,100,99,17,1138,1472,10
139,116,13,5,177,447,10
140,112,13,27,2,2528,10
141,49,140,3,883,1231,10
142,36,124,34,876,1222,10
143,120,47,18,101,360,10
144,60,54,3,4,2606,10
145,115,82,30,1010,1337,10
146,139,110,19,710,1016,10
147,126,23,13,0,2610,10
148,58,80,18,1779,2192,10
149,30,21,12,1,2533,10
150,64,115,15,481,765,10
151,82,100,18,366,652,10
152,113,35,9,142,408,10
153,35,90,20,1724,2129,10
154,58,95,35,4,2731,10
155,117,4,9,1620,2019,10
156,97,115,25,1415,1816,10
157,56,129,21,2,2492,10
158,54,41,9,1078,1400,10
159,136,123,31,1214,1566,10
160,129,24,18,1287,1677,10
161,46,133,7,246,514,10
162,58,11,9,452,745,10
163,54,78,11,2140,2555,10
164,65,80,20,0,255,10
165,28,62,23,725,1063,10
166,55,127,17,0,2495,10
167,137,84,41,359,626,10
168,79,80,4,3,2689,10
169,51,92,9,1732,2139,10
170,12,84,16,745,1085,10
171,66,82,27,0,2518,10
172,97,12,10,765,1074,10
173,67,120,5,1376,1759,10
174,55,102,4,1204,1575,10
175,90,14,31,1801,2211,10
176,20,106,24,1044,1397,10
177,15,4,23,344,646,10
178,138,78,43,749,1062,10
179,60,23,16,159,437,10
180,29,94,1,4,2600,10
181,70,94,32,3,2509,10
182,4,44,24,1607,1994,10
183,66,91,16,0,2739,10
184,119,73,15,417,688,10
185,135,65,3,1297,1676,10
186,103,82,27,1,2669,10
187,104,139,29,1296,1681,10
188,15,9,2,1581,1942,10
189,5,99,24,2,2597,10
190,36,38,5,8,2510,10
191,125,68,20,714,1028,10
192,44,36,9,131,404,10
193,137,127,28,2,2549,10
194,120,102,18,326,607,10
195,138,24,12,658,948,10
196,103,86,19,971,1304,10
197,137,96,9,167,435,10
198,8,138,10,1105,1475,10
199,81,36,17,192,448,10
200,116,83,30,664,984,10
