cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,10,86,14,368,520,10
2,16,62,15,363,508,10
3,84,36,10,50,211,10
4,79,72,22,0,92,10
5,16,39,20,62,201,10
6,61,54,10,19,163,10
7,96,26,10,51,143,10
8,16,92,10,316,466,10
9,85,106,20,41,200,10
10,6,25,10,90,235,10
11,37,125,10,285,463,10
12,87,108,20,42,166,10
13,18,104,18,286,449,10
14,61,48,20,24,177,10
15,97,29,30,49,139,10
16,112,67,10,89,111,10
17,50,106,25,313,401,10
18,99,28,30,53,218,10
19,15,9,2,358,532,10
20,19,37,20,79,225,10
21,90,101,10,112,239,10
22,125,68,20,150,310,10
23,127,108,10,81,243,10
24,90,44,6,24,156,10
25,4,23,10,84,211,10
26,17,37,30,62,225,10
27,113,32,36,86,251,10
28,63,57,10,0,166,10
29,94,104,10,78,223,10
30,58,95,35,454,596,10
31,137,96,9,71,202,10
32,127,112,20,106,194,10
33,103,119,18,309,438,10
34,20,69,13,337,493,10
35,2,28,10,86,231,10
36,88,29,33,437,628,10
37,86,102,10,36,217,10
38,126,112,10,70,253,10
39,61,34,7,408,628,10
40,113,69,20,43,170,10
41,109,78,21,172,341,10
42,21,48,10,0,220,10
43,86,36,20,37,216,10
44,97,12,10,201,263,10
45,121,112,20,0,217,10
46,19,39,10,83,244,10
47,66,40,20,28,194,10
48,87,39,20,0,176,10
49,63,50,10,22,136,10
50,121,123,9,185,393,10
51,116,22,32,121,214,10
52,137,101,12,141,260,10
53,137,137,27,96,302,10
54,70,94,32,0,176,10
55,117,92,25,219,413,10
56,122,113,20,67,193,10
57,109,71,20,40,102,10
58,35,102,10,129,257,10
59,91,108,10,43,171,10
60,8,87,17,386,486,10
61,140,42,13,87,218,10
62,16,38,20,62,198,10
63,44,36,9,45,180,10
64,60,84,23,436,585,10
65,109,139,8,0,256,10
66,80,103,15,330,510,10
67,66,82,27,462,600,10
68,99,26,40,52,168,10
69,34,108,10,75,222,10
70,135,65,3,259,492,10
71,36,124,34,215,317,10
72,102,60,30,110,201,10
73,30,21,12,270,448,10
74,139,110,19,117,327,10
75,10,111,21,451,595,10
76,18,70,26,360,501,10
77,4,28,10,123,223,10
78,57,53,10,25,206,10
79,54,41,9,237,382,10
80,107,25,13,243,386,10
81,110,99,21,273,409,10
82,84,88,16,317,443,10
83,101,0,9,461,586,10
84,28,99,10,0,209,10
85,119,114,20,65,196,10
86,118,108,10,118,300,10
87,50,112,18,203,312,10
88,44,116,27,58,206,10
89,82,100,18,35,195,10
90,83,12,29,190,322,10
91,126,23,13,204,409,10
92,85,75,37,17,140,10
93,39,13,20,360,472,10
94,120,136,10,82,216,10
95,105,2,1,203,305,10
96,36,54,15,336,482,10
97,35,90,20,418,574,10
98,111,66,20,46,177,10
99,119,136,30,82,256,10
100,84,99,20,0,115,10
101,137,127,28,139,316,10
102,95,35,10,45,191,10
103,69,6,8,70,230,10
104,1,24,10,82,202,10
105,31,112,20,61,209,10
106,138,78,43,165,303,10
107,100,99,17,284,386,10
108,123,112,20,67,234,10
109,119,130,20,77,292,10
110,92,22,18,155,280,10
111,137,7,40,113,271,10
112,121,124,21,111,252,10
113,34,104,10,97,248,10
114,121,110,30,110,267,10
115,56,139,18,279,408,10
