cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,38,105,20,2629,3206,90
2,100,5,20,426,1097,90
3,111,78,10,886,1359,90
4,96,62,10,2674,3206,90
5,122,11,30,1754,2298,90
6,94,18,30,145,577,90
7,60,89,10,2359,3063,90
8,67,123,20,704,1285,90
9,99,53,20,1668,2181,90
10,26,24,20,67,566,90
11,93,61,10,2690,3373,90
12,27,32,20,1029,1587,90
13,25,31,20,877,1557,90
14,98,36,10,2902,3497,90
15,101,68,10,847,1178,90
16,49,48,10,1218,1780,90
17,56,95,10,2361,2862,90
18,14,107,20,682,1166,90
19,98,46,20,1648,2395,90
20,131,4,40,1500,1978,90
21,94,89,20,2627,3177,90
22,70,113,30,1179,1603,90
23,94,59,30,2771,3477,90
24,64,59,10,1749,2307,90
25,112,3,10,1151,1733,90
26,20,108,10,596,1060,90
27,10,118,20,1352,1877,90
28,76,65,40,0,575,90
29,103,12,20,429,894,90
30,44,62,30,964,1456,90
31,96,138,10,1906,2266,90
32,27,44,20,1187,1827,90
33,21,28,40,793,1448,90
34,26,91,10,2933,3492,90
35,98,75,10,491,1148,90
36,69,48,20,2898,3569,90
37,19,116,10,1886,2352,90
38,60,111,10,252,771,90
39,54,102,20,35,653,90
40,63,103,20,33,562,90
41,91,91,10,276,752,90
42,77,15,10,57,510,90
43,77,117,30,1423,1927,90
44,115,41,20,2548,3060,90
45,12,33,10,652,1201,90
46,44,82,20,630,1150,90
47,117,55,20,1272,1608,90
48,116,10,20,1050,1460,90
49,57,77,20,1933,2526,90
50,29,36,20,1399,1813,90
51,90,91,10,2596,3400,90
52,62,73,20,2900,3510,90
53,6,121,20,1403,2019,90
54,105,49,10,2204,2675,90
55,28,115,10,2212,2812,90
56,4,137,30,1639,1997,90
57,11,100,20,722,1327,90
58,67,84,30,2678,3305,90
59,23,22,20,161,742,90
60,41,64,20,808,1425,90
61,56,56,40,1331,1876,90
62,80,40,20,1553,2087,90
63,60,66,30,129,481,90
64,16,90,20,59,568,90
65,104,82,30,438,1001,90
66,64,78,10,2811,3369,90
67,47,36,20,57,556,90
68,46,80,20,2991,3554,90
69,86,124,20,1645,2124,90
70,48,72,20,474,911,90
71,121,9,10,1575,2112,90
72,60,52,20,1439,1959,90
73,25,46,20,1149,1678,90
74,26,15,20,1828,2386,90
75,98,116,30,2313,2887,90
76,66,131,10,628,1165,90
77,15,30,20,785,1260,90
78,66,117,30,894,1287,90
79,111,70,20,2602,3053,90
80,123,19,20,2046,2589,90
81,17,18,30,1950,2650,90
82,57,87,10,2258,2768,90
83,102,33,30,2824,3386,90
84,7,113,10,1201,1835,90
85,37,115,20,2296,2925,90
86,17,25,10,288,812,90
87,83,105,30,2085,2725,90
88,51,115,10,2498,2930,90
89,96,55,20,1476,1993,90
90,112,2,20,1295,1770,90
91,116,23,20,2295,2900,90
92,57,70,10,1838,2431,90
93,15,23,30,435,850,90
94,45,68,30,206,806,90
95,19,41,10,2799,3418,90
96,38,16,10,1476,1973,90
97,81,135,20,1720,2239,90
98,62,128,20,564,1035,90
99,49,70,20,295,906,90
100,24,19,10,1885,2520,90
101,119,20,10,2182,2822,90
102,62,125,30,513,901,90
103,29,10,30,1685,2157,90
104,13,80,30,0,584,90
105,65,73,10,2926,3603,90
106,109,25,10,2620,3188,90
107,91,71,10,24,624,90
108,47,57,30,1008,1607,90
109,9,42,20,2506,3108,90
110,96,23,30,54,494,90
111,26,102,40,2742,3302,90
112,4,15,20,2132,2879,90
113,3,98,10,908,1343,90
114,35,88,20,2973,3536,90
115,18,107,10,382,908,90
116,95,68,20,577,1258,90
117,58,85,10,2179,2660,90
118,11,23,10,583,890,90
119,61,107,10,172,665,90
120,3,17,10,2273,2921,90
121,26,104,10,2061,2572,90
122,74,56,10,1632,2222,90
123,24,105,10,1905,2544,90
124,30,106,30,2195,2628,90
125,4,33,20,2334,3073,90
126,106,0,10,748,1362,90
127,120,10,20,1676,2180,90
128,106,5,30,877,1423,90
129,30,58,20,2884,3555,90
130,9,9,10,2117,2697,90
131,7,92,20,950,1494,90
132,50,29,10,47,568,90
133,46,52,10,1117,1687,90
134,70,110,30,1052,1543,90
135,37,111,20,2505,3140,90
136,75,64,20,0,594,90
137,20,93,10,57,658,90
138,94,1,10,555,1166,90
139,41,12,10,1485,2150,90
140,20,109,10,507,966,90
141,28,14,20,1768,2261,90
142,87,63,30,18,613,90
143,101,4,10,701,1217,90
144,80,22,10,0,658,90
145,117,10,10,1092,1596,90
146,103,33,10,1864,2389,90
147,104,51,20,2296,2762,90
148,103,19,30,202,931,90
149,7,52,20,2660,3154,90
150,73,119,30,1343,1816,90
151,79,128,30,1523,2038,90
152,10,50,20,2774,3229,90
153,26,23,50,64,710,90
154,95,103,20,2529,3066,90
155,101,59,30,1351,1923,90
156,113,67,20,2462,3003,90
157,25,94,10,2809,3429,90
