cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,38,105,20,2574,3271,90
2,100,5,20,430,1092,90
3,111,78,10,783,1443,90
4,96,62,10,2583,3284,90
5,122,11,30,1682,2357,90
6,94,18,30,59,712,90
7,60,89,10,2359,3062,90
8,67,123,20,666,1336,90
9,99,53,20,1578,2255,90
10,26,24,20,67,726,90
11,93,61,10,2670,3379,90
12,27,32,20,969,1644,90
13,25,31,20,879,1551,90
14,98,36,10,2826,3520,90
15,101,68,10,677,1329,90
16,49,48,10,1165,1834,90
17,56,95,10,2260,2962,90
18,14,107,20,595,1253,90
19,98,46,20,1674,2353,90
20,131,4,40,1399,2080,90
21,94,89,20,2555,3273,90
22,70,113,30,1064,1742,90
23,94,59,30,2763,3471,90
24,64,59,10,1682,2374,90
25,112,3,10,1105,1777,90
26,20,108,10,499,1156,90
27,10,118,20,1278,1951,90
28,76,65,40,0,651,90
29,103,12,20,331,993,90
30,44,62,30,878,1543,90
31,96,138,10,1750,2445,90
32,27,44,20,1167,1844,90
33,21,28,40,783,1454,90
34,26,91,10,2820,3527,90
35,98,75,10,485,1138,90
36,69,48,20,2855,3552,90
37,19,116,10,1776,2462,90
38,60,111,10,186,851,90
39,54,102,20,35,696,90
40,63,103,20,33,693,90
41,91,91,10,187,836,90
42,77,15,10,57,707,90
43,77,117,30,1343,2027,90
44,115,41,20,2449,3135,90
45,12,33,10,591,1260,90
46,44,82,20,565,1215,90
47,117,55,20,1098,1766,90
48,116,10,20,918,1591,90
49,57,77,20,1880,2579,90
50,29,36,20,1265,1944,90
51,90,91,10,2650,3369,90
52,62,73,20,2841,3566,90
53,6,121,20,1373,2048,90
54,105,49,10,2089,2776,90
55,28,115,10,2164,2851,90
56,4,137,30,1479,2157,90
57,11,100,20,695,1354,90
58,67,84,30,2639,3344,90
59,23,22,20,117,781,90
60,41,64,20,784,1448,90
61,56,56,40,1267,1939,90
62,80,40,20,1480,2159,90
63,60,66,30,10,654,90
64,16,90,20,59,709,90
65,104,82,30,384,1043,90
66,64,78,10,2736,3443,90
67,47,36,20,0,697,90
68,46,80,20,2847,3558,90
69,86,124,20,1545,2230,90
70,48,72,20,368,1018,90
71,121,9,10,1499,2175,90
72,60,52,20,1361,2037,90
73,25,46,20,1074,1750,90
74,26,15,20,1759,2451,90
75,98,116,30,2258,2960,90
76,66,131,10,570,1237,90
77,15,30,20,686,1355,90
78,66,117,30,762,1433,90
79,111,70,20,2471,3171,90
80,123,19,20,1971,2658,90
81,17,18,30,1951,2646,90
82,57,87,10,2162,2863,90
83,102,33,30,2749,3441,90
84,7,113,10,1183,1854,90
85,37,115,20,2263,2959,90
86,17,25,10,216,880,90
87,83,105,30,2065,2769,90
88,51,115,10,2367,3063,90
89,96,55,20,1389,2066,90
90,112,2,20,1197,1868,90
91,116,23,20,2250,2938,90
92,57,70,10,1787,2482,90
93,15,23,30,308,975,90
94,45,68,30,182,829,90
95,19,41,10,2751,3463,90
96,38,16,10,1383,2063,90
97,81,135,20,1644,2337,90
98,62,128,20,473,1140,90
99,49,70,20,276,925,90
100,24,19,10,1855,2548,90
101,119,20,10,2155,2843,90
102,62,125,30,381,1047,90
