cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,101,0,9,1975,2371,10
2,26,50,7,1555,1837,10
3,30,57,20,913,1163,10
4,29,60,14,139,217,10
5,69,116,26,1382,1681,10
6,137,137,27,379,602,10
7,103,119,18,1329,1649,10
8,78,111,22,88,235,10
9,107,25,13,1139,1298,10
10,17,138,8,1719,2074,10
11,37,138,5,0,2663,10
12,20,69,13,1472,1838,10
13,121,123,9,1014,1288,10
14,22,104,11,956,1147,10
15,137,7,40,631,831,10
16,50,106,25,1256,1541,10
17,46,112,10,1133,1370,10
18,79,72,22,2,2738,10
19,104,32,18,530,759,10
20,8,87,17,1617,1871,10
21,109,139,8,473,616,10
22,80,103,15,1490,1808,10
23,78,63,19,0,133,10
24,95,135,27,1623,1914,10
25,37,79,5,0,2684,10
26,64,132,8,155,434,10
27,133,130,13,0,2505,10
28,39,13,20,1495,1784,10
29,120,14,20,1030,1274,10
30,10,86,14,0,2621,10
31,140,42,13,421,583,10
32,121,124,21,579,815,10
33,42,29,12,238,399,10
34,44,58,30,50,198,10
35,32,6,11,402,539,10
36,41,36,13,203,364,10
37,106,10,13,1237,1439,10
38,107,102,12,1,2591,10
39,83,38,22,1888,2301,10
40,132,133,24,573,733,10
41,81,57,8,30,111,10
42,120,52,20,1525,1784,10
43,113,32,36,589,772,10
44,137,101,12,730,837,10
45,82,103,15,0,2539,10
46,10,111,21,1981,2307,10
47,90,44,6,244,336,10
48,139,73,10,339,549,10
49,89,24,15,1239,1450,10
50,64,138,15,0,2670,10
51,98,4,20,5,2693,10
52,61,34,7,1927,2197,10
53,60,84,23,1915,2263,10
54,13,48,15,1694,1972,10
55,84,88,16,1431,1740,10
56,86,40,22,0,2505,10
57,69,115,20,3,2548,10
58,59,115,26,1242,1496,10
59,105,2,1,1,2675,10
60,107,77,34,3,2642,10
61,104,54,13,209,347,10
62,54,33,20,123,223,10
63,32,52,32,564,853,10
64,37,125,10,7,2549,10
65,99,34,9,300,476,10
66,38,122,13,942,1142,10
67,85,75,37,3,2729,10
68,109,131,16,900,1147,10
69,103,77,17,1203,1398,10
70,47,83,1,1282,1496,10
71,139,68,25,275,544,10
72,88,29,33,10,2732,10
73,39,100,31,0,2523,10
74,48,47,19,87,174,10
75,104,73,17,2,2647,10
76,9,19,10,1481,1773,10
77,103,44,12,107,244,10
78,73,96,9,662,858,10
79,44,116,27,3,2566,10
80,71,70,9,1924,2261,10
81,83,12,29,911,1163,10
82,36,54,15,1484,1781,10
83,16,92,10,11,2592,10
84,56,139,18,1284,1422,10
85,27,104,1,2019,2349,10
86,67,96,26,1975,2289,10
87,34,72,21,13,2682,10
88,120,22,39,440,673,10
89,54,106,9,1208,1370,10
90,63,129,7,821,1027,10
91,33,117,20,372,544,10
92,102,52,15,5,2502,10
93,13,129,25,1417,1662,10
94,34,20,15,643,761,10
95,114,109,16,335,461,10
96,86,80,21,1465,1852,10
97,33,0,20,1926,2248,10
98,18,104,18,1350,1613,10
99,70,83,23,0,2518,10
100,12,48,4,230,377,10
101,139,72,23,1349,1641,10
102,109,78,21,923,1210,10
103,116,22,32,558,745,10
104,27,46,35,0,2647,10
105,19,120,16,4,2603,10
106,23,39,20,1436,1646,10
107,110,99,21,1227,1474,10
108,15,18,10,1590,1920,10
109,18,70,26,1537,1881,10
110,16,62,15,1591,1868,10
111,61,57,35,1502,1797,10
112,123,84,13,1662,2011,10
113,37,73,33,0,2685,10
114,115,124,11,4,2512,10
115,93,61,10,0,2509,10
116,89,39,23,87,203,10
117,65,0,20,284,486,10
118,108,30,18,387,565,10
119,120,60,18,216,363,10
120,92,22,18,770,991,10
121,2,106,16,1542,1825,10
122,117,92,25,1148,1388,10
123,26,130,20,1094,1308,10
124,85,111,25,1045,1240,10
125,113,45,4,8,2696,10
126,40,113,23,2,2513,10
127,138,105,24,1604,1960,10
128,116,105,23,1,2518,10
129,110,28,20,3,2553,10
130,12,138,14,1101,1363,10
131,66,40,20,40,216,10
132,140,36,1,6,2622,10
133,50,112,18,931,1141,10
134,23,19,16,670,898,10
135,4,71,19,653,858,10
136,92,138,12,1,2667,10
137,69,6,8,342,507,10
138,100,99,17,1218,1454,10
139,116,13,5,252,398,10
140,112,13,27,0,2569,10
141,49,140,3,951,1128,10
142,36,124,34,935,1144,10
143,120,47,18,134,338,10
144,60,54,3,0,2515,10
145,115,82,30,1065,1345,10
146,139,110,19,766,971,10
147,126,23,13,9,2618,10
148,58,80,18,1825,2178,10
149,30,21,12,0,2535,10
150,64,115,15,522,745,10
151,82,100,18,415,592,10
152,113,35,9,171,378,10
153,35,90,20,1791,2091,10
154,58,95,35,4,2543,10
155,117,4,9,1661,2034,10
156,97,115,25,1487,1799,10
157,56,129,21,2,2490,10
158,54,41,9,1137,1381,10
159,136,123,31,1286,1570,10
160,129,24,18,1341,1625,10
161,46,133,7,324,431,10
162,58,11,9,537,668,10
163,54,78,11,2215,2553,10
164,65,80,20,0,105,10
165,28,62,23,825,985,10
166,55,127,17,3,2574,10
167,137,84,41,439,590,10
168,79,80,4,6,2728,10
169,51,92,9,1798,2102,10
170,12,84,16,782,1034,10
171,66,82,27,0,2518,10
172,97,12,10,864,1021,10
173,67,120,5,1416,1761,10
174,55,102,4,1294,1452,10
175,90,14,31,1873,2198,10
176,20,106,24,1096,1356,10
177,15,4,23,409,578,10
178,138,78,43,793,1063,10
179,60,23,16,228,349,10
180,29,94,1,1,2705,10
181,70,94,32,1,2711,10
182,4,44,24,1673,1956,10
183,66,91,16,3,2712,10
184,119,73,15,483,662,10
185,135,65,3,1315,1695,10
186,103,82,27,0,2646,10
187,104,139,29,1347,1651,10
188,15,9,2,1663,1919,10
189,5,99,24,2,2609,10
190,36,38,5,8,2513,10
191,125,68,20,799,968,10
192,44,36,9,212,326,10
193,137,127,28,0,2613,10
194,120,102,18,409,538,10
195,138,24,12,711,946,10
196,103,86,19,1059,1278,10
197,137,96,9,207,420,10
198,8,138,10,1138,1454,10
199,81,36,17,246,415,10
200,116,83,30,746,922,10
