cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,107,77,34,0,594,10
2,109,139,8,113,163,10
3,120,22,39,114,170,10
4,48,47,19,0,75,10
5,116,22,32,2,584,10
6,12,138,14,280,336,10
7,86,40,22,6,602,10
8,121,124,21,0,594,10
9,61,57,35,375,439,10
10,40,113,23,479,558,10
11,129,24,18,0,577,10
12,12,84,16,204,265,10
13,44,116,27,4,595,10
14,102,52,15,1,614,10
15,41,36,13,55,100,10
16,132,133,24,12,573,10
17,104,139,29,0,568,10
18,104,54,13,1,612,10
19,22,104,11,1,605,10
20,46,133,7,79,122,10
21,138,78,43,185,240,10
22,16,92,10,3,607,10
23,18,104,18,341,404,10
24,66,82,27,0,617,10
25,107,25,13,276,328,10
26,139,73,10,87,133,10
27,101,0,9,1,586,10
28,90,14,31,1,591,10
29,20,69,13,378,422,10
30,64,132,8,64,98,10
31,115,82,30,3,588,10
32,54,106,9,5,597,10
33,30,21,12,0,595,10
34,63,129,7,206,243,10
35,82,100,18,99,143,10
36,108,30,18,99,145,10
37,37,73,33,0,609,10
38,50,112,18,234,277,10
39,47,83,1,321,402,10
40,92,138,12,403,457,10
41,81,36,17,4,620,10
42,115,124,11,411,485,10
43,13,48,15,5,590,10
44,113,35,9,60,108,10
45,60,84,23,0,614,10
46,44,58,30,0,68,10
47,8,87,17,0,597,10
48,116,105,23,146,190,10
49,117,4,9,2,574,10
50,140,42,13,0,585,10
51,139,68,25,80,124,10
52,58,95,35,481,547,10
53,103,119,18,2,584,10
54,32,52,32,152,195,10
55,89,39,23,36,78,10
56,54,41,9,3,619,10
57,39,100,31,22,114,10
58,5,99,24,2,585,10
59,67,96,26,0,604,10
60,73,96,9,0,604,10
61,112,13,27,1,581,10
62,55,127,17,6,578,10
63,103,44,12,0,89,10
64,97,12,10,0,602,10
65,16,62,15,0,582,10
66,140,36,1,1,583,10
67,90,44,6,43,96,10
68,113,32,36,145,195,10
69,104,73,17,246,303,10
70,36,38,5,1,598,10
71,15,4,23,102,154,10
72,54,33,20,10,647,10
73,70,94,32,0,54,10
74,35,90,20,448,519,10
75,88,29,33,550,607,10
76,109,131,16,226,276,10
77,10,111,21,5,579,10
78,138,105,24,403,444,10
79,113,45,4,299,350,10
80,92,22,18,3,616,10
81,85,75,37,0,623,10
82,10,86,14,1,599,10
83,51,92,9,8,655,10
84,46,112,10,286,331,10
85,12,48,4,0,589,10
86,137,7,40,162,220,10
87,79,80,4,0,49,10
88,69,116,26,344,399,10
89,28,62,23,1,594,10
90,50,106,25,2,601,10
91,83,38,22,1,623,10
92,120,102,18,99,141,10
93,65,0,20,78,120,10
94,4,71,19,160,220,10
95,19,120,16,262,312,10
96,18,70,26,392,435,10
97,58,80,18,2,665,10
98,49,140,3,0,561,10
99,69,115,20,0,604,10
100,36,124,34,0,579,10
101,84,88,16,352,397,10
102,17,138,8,436,501,10
103,103,82,27,0,619,10
104,38,122,13,229,283,10
105,70,83,23,492,554,10
106,29,60,14,0,81,10
107,61,34,7,0,651,10
108,54,78,11,549,602,10
109,83,12,29,233,284,10
110,34,72,21,2,605,10
111,80,103,15,378,434,10
112,78,111,22,10,619,10
113,116,83,30,0,588,10
114,29,94,1,1,618,10
115,137,137,27,102,169,10
116,110,28,20,306,360,10
117,116,13,5,0,578,10
118,59,115,26,317,368,10
119,71,70,9,478,528,10
120,120,60,18,3,94,10
121,85,111,25,2,594,10
122,121,123,9,0,595,10
123,137,84,41,0,565,10
124,103,86,19,262,318,10
125,30,57,20,230,270,10
126,139,72,23,0,571,10
127,2,106,16,3,578,10
128,64,138,15,0,564,10
129,23,39,20,0,589,10
130,126,23,13,0,578,10
131,138,24,12,0,577,10
132,78,63,19,0,45,10
133,98,4,20,2,593,10
134,103,77,17,291,351,10
135,58,11,9,1,575,10
136,26,130,20,273,323,10
137,104,32,18,129,186,10
138,55,102,4,317,366,10
139,137,101,12,0,560,10
140,65,80,20,0,45,10
141,26,50,7,1,592,10
142,56,139,18,309,349,10
143,119,73,15,67,150,10
144,9,19,10,373,440,10
145,82,103,15,0,75,10
146,107,102,12,6,626,10
147,60,23,16,0,585,10
148,123,84,13,423,468,10
149,79,72,22,10,647,10
150,99,34,9,3,594,10
151,27,46,35,209,256,10
152,64,115,15,0,585,10
153,32,6,11,89,146,10
154,86,80,21,1,619,10
155,81,57,8,0,54,10
156,135,65,3,4,573,10
157,66,40,20,0,64,10
158,120,47,18,1,592,10
159,37,125,10,346,390,10
160,120,14,20,0,577,10
161,114,109,16,18,591,10
162,137,127,28,196,265,10
163,37,138,5,213,260,10
164,36,54,15,3,600,10
165,109,78,21,240,294,10
166,34,20,15,161,214,10
167,39,13,20,4,613,10
168,137,96,9,0,562,10
169,110,99,21,306,353,10
170,136,123,31,321,393,10
171,133,130,13,224,293,10
172,120,52,20,374,427,10
173,33,117,20,10,614,10
174,37,79,5,9,640,10
175,60,54,3,4,639,10
176,125,68,20,192,241,10
177,13,129,25,354,416,10
178,20,106,24,1,601,10
179,15,9,2,414,482,10
180,106,10,13,4,590,10
181,100,99,17,299,349,10
182,89,24,15,301,357,10
183,67,120,5,2,577,10
184,42,29,12,44,103,10
185,117,92,25,0,585,10
186,15,18,10,0,585,10
187,139,110,19,1,555,10
188,44,36,9,7,606,10
189,8,138,10,0,563,10
190,33,0,20,488,560,10
191,4,44,24,3,584,10
192,97,115,25,3,588,10
193,23,19,16,1,590,10
194,56,129,21,0,577,10
195,105,2,1,0,584,10
196,66,91,16,21,56,10
197,93,61,10,506,603,10
198,27,104,1,0,609,10
199,69,6,8,85,132,10
200,95,135,27,404,454,10
