cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,10,86,14,1585,1996,10
2,16,62,15,1525,1965,10
3,84,36,10,347,650,10
4,79,72,22,0,251,10
5,16,39,20,264,543,10
6,61,54,10,101,347,10
7,96,26,10,169,430,10
8,16,92,10,1376,1785,10
9,85,106,20,120,373,10
10,6,25,10,468,762,10
11,37,125,10,1317,1697,10
12,87,108,20,174,481,10
13,18,104,18,1301,1696,10
14,61,48,20,206,461,10
15,97,29,30,80,336,10
16,112,67,10,280,592,10
17,50,106,25,1229,1613,10
18,99,28,30,269,562,10
19,15,9,2,1581,2036,10
20,19,37,20,445,752,10
21,90,101,10,563,892,10
22,125,68,20,715,1072,10
23,127,108,10,479,805,10
24,90,44,6,152,408,10
25,4,23,10,410,696,10
26,17,37,30,358,660,10
27,113,32,36,518,872,10
28,63,57,10,15,259,10
29,94,104,10,453,782,10
30,58,95,35,1886,2301,10
31,137,96,9,181,454,10
32,127,112,20,431,748,10
33,103,119,18,1289,1672,10
34,20,69,13,1461,1890,10
35,2,28,10,256,539,10
36,88,29,33,2205,2599,10
37,86,102,10,64,315,10
38,126,112,10,379,704,10
39,61,34,7,1833,2299,10
40,113,69,20,227,493,10
41,109,78,21,894,1248,10
42,21,48,10,103,372,10
43,86,36,20,254,557,10
44,97,12,10,765,1134,10
45,121,112,20,236,533,10
46,19,39,10,493,802,10
47,66,40,20,33,285,10
48,87,39,20,25,287,10
49,63,50,10,160,407,10
50,121,123,9,973,1336,10
51,116,22,32,501,844,10
52,137,101,12,622,974,10
53,137,137,27,343,656,10
54,70,94,32,26,270,10
55,117,92,25,1075,1443,10
56,122,113,20,281,577,10
57,109,71,20,76,325,10
58,35,102,10,629,971,10
59,91,108,10,227,537,10
60,8,87,17,1545,1960,10
61,140,42,13,355,682,10
62,16,38,20,308,587,10
63,44,36,9,139,399,10
64,60,84,23,1867,2289,10
65,109,139,8,392,697,10
66,80,103,15,1443,1843,10
67,66,82,27,1952,2383,10
68,99,26,40,234,514,10
69,34,108,10,427,764,10
70,135,65,3,1297,1668,10
71,36,124,34,882,1231,10
72,102,60,30,482,806,10
73,30,21,12,1234,1645,10
74,139,110,19,707,1065,10
75,10,111,21,1912,2328,10
76,18,70,26,1504,1943,10
77,4,28,10,517,818,10
78,57,53,10,317,631,10
79,54,41,9,1078,1464,10
80,107,25,13,1036,1420,10
81,110,99,21,1155,1527,10
82,84,88,16,1366,1747,10
83,101,0,9,1938,2325,10
84,28,99,10,93,370,10
85,119,114,20,185,482,10
86,118,108,10,640,990,10
87,50,112,18,872,1215,10
88,44,116,27,162,428,10
89,82,100,18,351,664,10
90,83,12,29,866,1230,10
91,126,23,13,998,1377,10
92,85,75,37,17,260,10
93,39,13,20,1454,1853,10
94,120,136,10,398,709,10
95,105,2,1,840,1209,10
96,36,54,15,1436,1857,10
97,35,90,20,1736,2153,10
98,111,66,20,316,638,10
99,119,136,30,354,665,10
100,84,99,20,36,282,10
101,137,127,28,723,1083,10
102,95,35,10,137,392,10
103,69,6,8,262,551,10
104,1,24,10,357,642,10
105,31,112,20,384,702,10
106,138,78,43,755,1119,10
107,100,99,17,1136,1512,10
108,123,112,20,335,623,10
109,119,130,20,552,900,10
110,92,22,18,707,1064,10
111,137,7,40,565,906,10
112,121,124,21,540,889,10
113,34,104,10,529,869,10
114,121,110,30,585,935,10
115,56,139,18,1193,1558,10
116,106,10,13,1135,1510,10
117,125,108,20,527,853,10
118,21,115,10,287,576,10
119,110,66,10,360,682,10
120,36,38,5,1693,2156,10
121,56,129,21,1086,1465,10
122,4,30,40,564,866,10
123,8,138,10,1105,1462,10
124,88,35,20,209,471,10
125,116,132,10,662,994,10
126,113,45,4,1148,1521,10
127,28,107,20,202,490,10
128,115,134,30,239,544,10
129,116,83,30,667,1011,10
130,57,59,10,427,743,10
131,89,39,23,36,288,10
132,59,52,20,277,581,10
133,112,71,20,129,402,10
134,35,99,20,681,1023,10
135,23,39,20,1352,1768,10
136,84,39,20,399,702,10
137,19,120,16,992,1350,10
138,20,39,10,537,846,10
139,90,104,20,509,840,10
140,66,91,16,0,265,10
141,4,44,24,1605,2048,10
142,78,63,19,0,255,10
143,92,107,30,273,584,10
