cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,38,105,20,2324,3523,90
2,100,5,20,525,997,90
3,111,78,10,894,1345,90
4,96,62,10,2118,3556,90
5,122,11,30,1476,2563,90
6,94,18,30,113,610,90
7,60,89,10,2337,3086,90
8,67,123,20,527,1461,90
9,99,53,20,1217,2630,90
10,26,24,20,67,1200,90
11,93,61,10,2000,3561,90
12,27,32,20,684,1929,90
13,25,31,20,766,1664,90
14,98,36,10,2649,3520,90
15,101,68,10,371,1640,90
16,49,48,10,1234,1767,90
17,56,95,10,2263,2962,90
18,14,107,20,385,1469,90
19,98,46,20,1532,2508,90
20,131,4,40,1395,2084,90
21,94,89,20,2458,3347,90
22,70,113,30,987,1795,90
23,94,59,30,2863,3378,90
24,64,59,10,1467,2592,90
25,112,3,10,975,1907,90
26,20,108,10,370,1288,90
27,10,118,20,910,2322,90
28,76,65,40,0,562,90
29,103,12,20,126,1197,90
30,44,62,30,588,1835,90
31,96,138,10,1360,2812,90
32,27,44,20,929,2081,90
33,21,28,40,1028,1209,90
34,26,91,10,2127,3531,90
35,98,75,10,291,1330,90
36,69,48,20,3173,3301,90
37,19,116,10,1330,2913,90
38,60,111,10,468,555,90
39,54,102,20,72,561,90
40,63,103,20,33,417,90
41,91,91,10,32,1345,90
42,77,15,10,57,1092,90
43,77,117,30,1198,2151,90
44,115,41,20,2237,3359,90
45,12,33,10,621,1230,90
46,44,82,20,460,1322,90
47,117,55,20,1068,1809,90
48,116,10,20,779,1730,90
49,57,77,20,1903,2559,90
50,29,36,20,852,2357,90
51,90,91,10,2530,3466,90
52,62,73,20,2794,3596,90
53,6,121,20,1535,1889,90
54,105,49,10,1735,3144,90
55,28,115,10,2075,2945,90
56,4,137,30,1217,2422,90
57,11,100,20,438,1614,90
58,67,84,30,2526,3459,90
59,23,22,20,196,703,90
60,41,64,20,757,1477,90
61,56,56,40,872,2337,90
62,80,40,20,1478,2164,90
63,60,66,30,10,810,90
64,16,90,20,59,1038,90
65,104,82,30,223,1223,90
66,64,78,10,2271,3569,90
67,47,36,20,0,301,90
68,46,80,20,2429,3561,90
69,86,124,20,1309,2460,90
70,48,72,20,155,1232,90
71,121,9,10,1273,2400,90
72,60,52,20,1174,2225,90
73,25,46,20,659,2165,90
74,26,15,20,1715,2495,90
75,98,116,30,1957,3243,90
76,66,131,10,258,1536,90
77,15,30,20,715,1326,90
78,66,117,30,744,1438,90
79,111,70,20,2666,2991,90
80,123,19,20,1749,2880,90
81,17,18,30,1946,2650,90
82,57,87,10,2127,2901,90
83,102,33,30,2796,3393,90
84,7,113,10,1078,1962,90
85,37,115,20,2388,2838,90
86,17,25,10,71,1437,90
87,83,105,30,2137,2672,90
88,51,115,10,2152,3282,90
89,96,55,20,1318,2149,90
90,112,2,20,773,2293,90
91,116,23,20,1922,3266,90
92,57,70,10,1659,2613,90
93,15,23,30,519,764,90
94,45,68,30,205,809,90
95,19,41,10,2833,3380,90
96,38,16,10,1226,2220,90
97,81,135,20,1802,2156,90
98,62,128,20,212,1388,90
99,49,70,20,21,1299,90
100,24,19,10,1932,2471,90
101,119,20,10,2031,2967,90
102,62,125,30,305,1109,90
103,29,10,30,1618,2220,90
104,13,80,30,0,835,90
105,65,73,10,2985,3596,90
106,109,25,10,1982,3500,90
107,91,71,10,24,1447,90
108,47,57,30,815,1803,90
109,9,42,20,2708,2902,90
110,96,23,30,140,392,90
111,26,102,40,2795,3257,90
112,4,15,20,2408,2600,90
113,3,98,10,748,1506,90
114,35,88,20,2746,3543,90
115,18,107,10,509,783,90
116,95,68,20,576,1241,90
117,58,85,10,1962,2881,90
118,11,23,10,271,1198,90
119,61,107,10,204,634,90
120,3,17,10,2254,2935,90
121,26,104,10,1964,2673,90
122,74,56,10,1300,2556,90
123,24,105,10,2040,2413,90
124,30,106,30,1977,2850,90
125,4,33,20,2190,3213,90
126,106,0,10,740,1370,90
127,120,10,20,1528,2327,90
128,106,5,30,819,1480,90
129,30,58,20,2265,3551,90
130,9,9,10,2056,2753,90
131,7,92,20,663,1784,90
132,50,29,10,47,1341,90
133,46,52,10,1015,1792,90
134,70,110,30,561,2033,90
135,37,111,20,2405,3241,90
136,75,64,20,7,927,90
137,20,93,10,57,1166,90
138,94,1,10,575,1145,90
139,41,12,10,1333,2299,90
140,20,109,10,520,956,90
141,28,14,20,1983,2043,90
142,87,63,30,18,1594,90
143,101,4,10,490,1427,90
144,80,22,10,0,860,90
145,117,10,10,818,1871,90
146,103,33,10,1607,2644,90
147,104,51,20,1890,3168,90
148,103,19,30,63,1548,90
149,7,52,20,2353,3458,90
150,73,119,30,1136,2024,90
151,79,128,30,1437,2123,90
152,10,50,20,2733,3265,90
153,26,23,50,64,1208,90
154,95,103,20,2090,3505,90
155,101,59,30,1372,1900,90
156,113,67,20,2488,2978,90
157,25,94,10,2623,3527,90
158,120,20,20,1903,2913,90
159,105,26,30,2546,3443,90
160,59,77,20,2119,2526,90
161,116,34,20,1925,2727,90
162,45,71,10,45,1527,90
163,86,109,10,2307,2694,90
164,15,96,10,265,633,90
165,64,88,30,2454,3338,90
166,60,115,20,46,1195,90
167,63,100,10,31,1134,90
168,94,104,30,2190,3222,90
169,8,102,10,1074,1576,90
170,64,89,10,2165,3445,90
171,61,66,10,10,666,90
172,95,121,10,1950,2630,90
173,47,63,30,164,659,90
174,19,96,10,57,1407,90
175,103,55,20,1241,1840,90
176,36,94,30,2948,3540,90
177,75,103,20,358,2046,90
178,65,80,10,0,484,90
179,94,56,30,1349,2305,90
180,18,123,20,1112,2938,90
181,92,123,10,1681,2708,90
182,12,31,20,466,1200,90
183,106,81,20,184,1072,90
184,98,28,10,51,1311,90
185,14,133,30,1762,2083,90
186,101,32,20,1941,2496,90
187,25,66,10,478,1550,90
188,78,61,40,0,405,90
189,123,64,20,317,2356,90
190,126,20,20,1840,2602,90
191,72,117,10,715,2261,90
192,10,105,20,1198,1641,90
193,128,0,10,1263,2027,90
194,130,16,30,1737,2510,90
195,114,63,10,2209,3069,90
196,80,63,20,13,651,90
197,113,36,10,2187,3217,90
198,15,94,30,61,1042,90
199,129,77,10,945,1509,90
200,85,85,20,28,1029,90
