cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,107,77,34,38,203,10
2,109,139,8,79,287,10
3,120,22,39,69,234,10
4,48,47,19,0,177,10
5,116,22,32,110,226,10
6,12,138,14,236,384,10
7,86,40,22,34,216,10
8,121,124,21,97,269,10
9,61,57,35,334,478,10
10,40,113,23,445,608,10
11,129,24,18,311,424,10
12,12,84,16,155,308,10
13,44,116,27,0,164,10
14,102,52,15,107,256,10
15,41,36,13,44,170,10
16,132,133,24,104,268,10
17,104,139,29,284,454,10
18,104,54,13,0,168,10
19,22,104,11,193,327,10
20,46,133,7,68,176,10
21,138,78,43,166,273,10
22,16,92,10,312,464,10
23,18,104,18,272,458,10
24,66,82,27,455,627,10
25,107,25,13,221,400,10
26,139,73,10,69,140,10
27,101,0,9,413,576,10
28,90,14,31,412,581,10
29,20,69,13,338,484,10
30,64,132,8,71,166,10
31,115,82,30,206,371,10
32,54,106,9,223,436,10
33,30,21,12,269,440,10
34,63,129,7,183,282,10
35,82,100,18,46,186,10
36,108,30,18,78,167,10
37,37,73,33,282,463,10
38,50,112,18,190,320,10
39,47,83,1,279,406,10
40,92,138,12,354,522,10
41,81,36,17,37,183,10
42,115,124,11,353,548,10
43,13,48,15,391,504,10
44,113,35,9,55,160,10
45,60,84,23,408,658,10
46,44,58,30,0,154,10
47,8,87,17,360,504,10
48,116,105,23,125,220,10
49,117,4,9,387,513,10
50,140,42,13,83,239,10
51,139,68,25,69,233,10
52,58,95,35,440,602,10
53,103,119,18,310,446,10
54,32,52,32,124,217,10
55,89,39,23,36,220,10
56,54,41,9,259,360,10
57,39,100,31,0,230,10
58,5,99,24,269,445,10
59,67,96,26,444,604,10
60,73,96,9,140,232,10
61,112,13,27,413,589,10
62,55,127,17,205,366,10
63,103,44,12,0,174,10
64,97,12,10,142,324,10
65,16,62,15,350,500,10
66,140,36,1,124,280,10
67,90,44,6,38,156,10
68,113,32,36,87,257,10
69,104,73,17,196,340,10
70,36,38,5,397,567,10
71,15,4,23,86,235,10
72,54,33,20,45,175,10
73,70,94,32,26,134,10
74,35,90,20,393,585,10
75,88,29,33,455,623,10
76,109,131,16,173,351,10
77,10,111,21,470,589,10
78,138,105,24,369,478,10
79,113,45,4,261,419,10
80,92,22,18,147,310,10
81,85,75,37,17,176,10
82,10,86,14,367,518,10
83,51,92,9,404,593,10
84,46,112,10,209,429,10
85,12,48,4,65,182,10
86,137,7,40,119,248,10
87,79,80,4,0,148,10
88,69,116,26,276,477,10
89,28,62,23,115,273,10
90,50,106,25,276,410,10
91,83,38,22,442,600,10
92,120,102,18,8,179,10
93,65,0,20,74,231,10
94,4,71,19,114,268,10
95,19,120,16,241,352,10
96,18,70,26,364,487,10
97,58,80,18,421,551,10
98,49,140,3,180,344,10
99,69,115,20,157,308,10
100,36,124,34,198,328,10
101,84,88,16,315,461,10
102,17,138,8,403,534,10
103,103,82,27,285,406,10
104,38,122,13,190,336,10
105,70,83,23,434,624,10
