cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,150,26,16,835,1572,10
2,84,188,17,1742,2417,10
3,83,112,28,0,470,10
4,191,124,7,393,977,10
5,112,174,20,78,673,10
6,146,166,24,1279,1854,10
7,45,95,15,573,1215,10
8,81,183,11,203,675,10
9,10,60,16,1908,2607,10
10,142,27,11,1289,1899,10
11,184,110,23,560,1067,10
12,28,127,24,695,1066,10
13,67,127,21,39,553,10
14,16,141,20,1941,2540,10
15,148,157,21,1116,1665,10
16,154,184,36,1067,1667,10
17,8,89,13,614,1312,10
18,74,163,21,2358,3030,10
19,25,48,11,1525,2298,10
20,58,19,10,537,1109,10
21,95,50,25,776,1251,10
22,130,149,17,57,604,10
23,78,118,28,2359,2918,10
24,86,69,14,519,1010,10
25,5,122,15,1286,1878,10
26,155,17,32,182,755,10
27,146,3,24,1562,2171,10
28,76,93,7,1661,2285,10
29,191,138,2,505,1044,10
30,28,160,27,1384,1981,10
31,114,153,23,1261,1777,10
32,70,28,11,1788,2479,10
33,90,4,22,215,790,10
34,53,175,28,657,1130,10
35,84,81,11,0,564,10
36,118,139,13,46,482,10
37,118,45,28,1208,1862,10
38,103,25,2,126,607,10
39,107,133,22,1561,2058,10
40,129,176,18,395,1002,10
41,186,149,25,173,762,10
42,73,81,19,2667,3253,10
43,9,122,17,1296,1980,10
44,168,146,19,912,1368,10
45,172,161,6,343,771,10
46,15,197,10,2198,2865,10
47,26,41,14,397,985,10
48,78,72,9,38,562,10
49,112,6,39,2320,2914,10
50,135,171,27,464,1082,10
51,39,151,26,248,805,10
52,46,40,15,810,1379,10
53,138,72,8,380,958,10
54,53,79,14,1705,2371,10
55,75,134,16,42,529,10
56,66,3,9,1325,1899,10
57,153,19,3,1103,1779,10
58,17,32,16,1689,2375,10
59,59,139,26,1102,1670,10
60,100,53,22,2553,3206,10
61,46,131,21,1161,1778,10
62,111,189,3,1823,2441,10
63,62,15,29,161,744,10
64,100,144,17,833,1366,10
65,70,130,8,1667,2326,10
66,97,192,23,623,1152,10
67,85,193,25,1108,1566,10
68,197,29,16,1431,2075,10
69,113,100,5,700,1351,10
70,71,114,25,2415,3152,10
71,120,39,31,1557,2200,10
72,125,53,24,1284,1951,10
73,172,186,35,292,775,10
74,138,31,10,1395,1964,10
75,37,146,10,1018,1688,10
76,12,131,28,351,871,10
77,1,54,14,990,1544,10
78,101,127,31,31,417,10
79,42,165,22,1355,1937,10
80,149,176,16,166,605,10
81,126,100,36,2410,3123,10
82,148,196,13,1173,1732,10
83,78,136,31,1026,1508,10
84,145,71,10,552,1105,10
85,179,95,19,1768,2288,10
86,124,191,24,567,1226,10
87,38,101,10,1169,1768,10
88,104,88,25,2719,3418,10
89,57,118,21,1562,2018,10
90,182,9,30,941,1611,10
91,7,119,30,1275,1878,10
92,85,164,23,70,548,10
93,6,193,13,1413,2032,10
94,154,7,32,1243,1780,10
95,180,66,13,178,640,10
96,83,180,15,840,1478,10
97,130,55,28,1482,2146,10
98,149,103,17,56,509,10
99,54,37,21,2392,3115,10
100,178,88,23,1125,1685,10
101,118,117,20,0,505,10
102,82,48,8,213,632,10
103,80,190,13,1624,2184,10
104,74,55,3,1236,1770,10
105,108,141,13,891,1474,10
106,77,119,17,1299,1790,10
107,114,112,17,2272,2866,10
108,156,93,25,1521,2079,10
109,143,103,15,560,924,10
110,104,176,19,726,1325,10
111,63,141,14,397,976,10
112,159,187,9,1750,2375,10
113,125,78,11,35,581,10
114,136,12,21,315,851,10
115,199,123,20,1047,1659,10
116,154,29,19,868,1419,10
117,177,134,26,1162,1705,10
118,121,50,24,270,816,10
119,114,122,10,629,1287,10
120,161,158,24,1393,1959,10
121,8,8,11,375,942,10
122,144,92,23,1902,2472,10
123,41,43,30,1806,2531,10
124,113,151,2,1176,1768,10
125,39,186,5,529,1036,10
126,60,153,11,183,751,10
127,131,92,22,33,527,10
128,53,180,4,963,1435,10
129,28,77,12,704,1301,10
130,186,8,31,1125,1680,10
131,40,130,1,423,835,10
132,71,131,11,1808,2430,10
133,158,20,19,2125,2766,10
134,121,48,17,915,1586,10
135,45,55,11,532,1023,10
136,50,135,8,1550,2059,10
137,152,122,25,85,573,10
138,46,5,8,1279,1876,10
139,32,47,27,403,1021,10
140,111,98,16,2198,2938,10
141,138,69,9,55,532,10
142,171,69,19,541,1141,10
143,125,34,14,940,1472,10
144,94,31,18,70,583,10
145,29,121,46,914,1551,10
146,20,72,21,840,1420,10
147,179,151,20,1097,1709,10
148,18,59,20,1483,2189,10
149,162,162,20,1227,1720,10
150,152,190,10,1079,1524,10
151,66,196,23,1532,2070,10
152,45,142,15,1724,2241,10
153,36,104,11,765,1330,10
154,63,44,14,1762,2523,10
155,83,81,21,25,438,10
156,172,66,23,930,1550,10
157,151,180,14,2086,2671,10
158,109,48,3,353,903,10
159,64,156,4,1197,1799,10
160,85,85,14,2116,2742,10
161,157,196,30,1042,1711,10
162,135,110,7,38,537,10
163,59,24,19,1252,1933,10
164,175,60,18,88,637,10
165,127,39,13,242,744,10
166,103,97,9,0,496,10
167,71,145,7,508,1021,10
168,40,115,41,702,1221,10
169,114,72,22,32,643,10
170,62,38,19,1951,2682,10
171,110,110,14,2162,2865,10
172,51,162,20,214,766,10
173,193,12,3,1354,1849,10
174,19,51,19,514,1040,10
175,178,61,19,1283,1833,10
176,161,3,22,1928,2534,10
177,63,116,21,1810,2361,10
178,151,179,12,158,632,10
179,88,143,17,1975,2422,10
180,32,190,13,887,1435,10
181,76,102,15,0,500,10
182,139,97,4,2335,3021,10
183,101,29,7,72,656,10
184,176,134,14,350,786,10
185,60,71,22,768,1371,10
186,137,10,21,1681,2131,10
187,17,166,22,1598,2124,10
188,75,170,17,1878,2538,10
189,90,174,18,701,1245,10
190,122,58,15,47,621,10
191,113,14,20,2027,2695,10
192,98,89,29,0,487,10
193,59,83,24,750,1246,10
194,44,10,16,286,872,10
195,97,9,13,1035,1772,10
196,116,52,10,1422,1976,10
197,155,22,24,356,833,10
198,193,127,7,1840,2484,10
199,154,59,17,69,658,10
200,122,13,27,391,898,10
201,70,37,10,70,668,10
202,172,55,11,1669,2214,10
203,98,193,27,601,1231,10
204,46,22,10,1518,1988,10
205,188,70,13,653,1166,10
206,157,142,13,74,558,10
207,63,192,12,793,1253,10
208,88,15,22,287,623,10
209,189,83,43,684,1140,10
210,110,8,26,1804,2312,10
211,171,36,6,2393,2995,10
212,65,42,12,696,1173,10
213,113,158,19,1473,2011,10
214,51,112,13,628,1132,10
215,151,132,6,500,966,10
216,50,31,20,115,728,10
217,181,70,25,1961,2488,10
218,12,113,2,1161,1763,10
219,20,113,22,106,625,10
220,125,49,17,990,1560,10
221,27,97,30,990,1650,10
222,116,4,13,147,773,10
223,136,111,19,2271,2825,10
224,104,142,24,2323,3014,10
225,112,42,33,1631,2217,10
226,145,19,20,1097,1738,10
227,23,168,13,1748,2313,10
228,168,58,29,714,1256,10
229,3,101,33,2101,2716,10
230,137,59,23,1055,1640,10
231,184,140,15,1236,1870,10
232,48,94,15,1260,2005,10
233,198,16,18,594,1198,10
234,26,197,17,2152,2666,10
235,84,180,12,1252,1823,10
236,31,79,19,2028,2726,10
237,136,90,18,38,532,10
238,123,90,21,29,508,10
239,62,152,19,1644,2221,10
240,10,20,14,2145,2876,10
241,66,98,2,2370,3014,10
242,19,38,16,1685,2252,10
243,69,150,17,2073,2668,10
244,181,156,21,1805,2536,10
245,39,112,26,304,904,10
246,104,5,26,542,1162,10
247,41,16,6,272,834,10
248,172,179,1,2087,2716,10
249,122,38,5,1597,2183,10
250,89,176,13,1539,2128,10
251,74,67,2,1088,1708,10
252,197,7,13,943,1487,10
253,24,197,17,1695,2379,10
254,131,136,18,2358,3020,10
255,26,45,8,782,1216,10
256,47,118,23,2660,3322,10
257,20,59,20,1803,2502,10
258,151,66,11,112,624,10
259,86,110,18,1978,2584,10
260,55,100,22,36,487,10
261,186,65,39,1701,2285,10
262,63,151,22,1966,2664,10
263,159,196,6,809,1285,10
264,179,5,9,1941,2673,10
265,107,96,23,8,500,10
266,139,158,9,1769,2383,10
267,5,162,26,267,879,10
268,173,147,19,1760,2280,10
269,121,46,3,514,999,10
270,144,59,18,1575,2207,10
271,196,126,6,1561,2144,10
272,134,157,20,1524,2044,10
273,135,45,7,964,1542,10
274,88,152,13,499,901,10
275,41,186,27,355,884,10
276,183,170,17,561,1153,10
277,103,77,21,23,539,10
278,97,129,11,2160,2855,10
279,147,193,29,276,846,10
280,158,81,23,1848,2498,10
281,48,106,23,477,1083,10
282,78,169,10,979,1523,10
283,174,194,8,1664,2333,10
284,152,68,9,2202,2919,10
285,1,149,35,1452,2021,10
286,18,35,24,2282,2967,10
287,123,59,18,1395,1999,10
288,137,41,15,1510,2073,10
289,115,75,26,29,392,10
290,124,165,24,1616,2230,10
291,112,78,34,2,484,10
292,24,131,31,1066,1677,10
293,116,118,12,1991,2543,10
294,80,167,10,693,1289,10
295,62,138,15,2324,2962,10
296,195,132,6,889,1478,10
297,149,78,6,1592,2233,10
298,38,183,10,1069,1567,10
299,174,185,15,306,771,10
300,35,160,16,117,705,10
301,32,23,10,565,1079,10
302,111,129,27,32,503,10
303,32,166,17,1009,1667,10
304,13,139,34,2550,3114,10
305,158,132,12,1259,1811,10
306,188,194,9,956,1473,10
307,92,178,26,1698,2325,10
308,55,87,30,659,1152,10
309,86,150,22,1779,2357,10
310,114,183,35,837,1415,10
311,42,72,18,539,1074,10
312,56,148,20,1956,2491,10
313,115,50,14,1278,1940,10
314,200,162,24,1780,2465,10
315,69,64,48,652,1217,10
316,108,148,21,53,582,10
317,35,9,29,773,1278,10
318,99,45,21,150,704,10
319,125,180,1,150,666,10
320,142,60,13,1479,2067,10
321,181,39,11,1296,1902,10
322,165,181,22,176,718,10
323,87,30,10,564,1091,10
324,176,58,21,704,1296,10
325,168,119,14,2010,2722,10
326,198,97,14,698,1274,10
327,89,153,12,333,836,10
328,67,70,18,1573,2084,10
329,28,187,16,1793,2452,10
330,42,144,30,2473,3182,10
331,138,61,19,915,1386,10
332,11,118,33,225,815,10
333,143,179,24,902,1469,10
334,182,89,21,1529,2159,10
335,141,146,15,1890,2684,10
336,12,15,16,1915,2592,10
337,184,101,17,784,1307,10
338,127,143,7,1988,2674,10
339,137,158,3,713,1204,10
340,25,165,24,1301,1918,10
341,22,61,17,873,1531,10
342,41,73,21,1005,1421,10
343,23,74,21,2102,2651,10
344,159,129,10,1354,1916,10
345,68,115,20,2097,2711,10
346,98,77,7,23,507,10
347,126,199,18,454,1007,10
348,28,15,18,1112,1814,10
349,68,156,28,1032,1704,10
350,94,119,25,0,517,10
351,31,63,11,1043,1646,10
352,23,123,15,1051,1542,10
353,105,26,24,1173,1651,10
354,60,184,7,1193,1599,10
355,69,133,8,46,656,10
356,141,132,18,146,627,10
357,56,19,22,1700,2338,10
358,110,184,10,1686,2166,10
359,178,127,23,588,1184,10
360,75,173,30,81,687,10
361,113,105,23,819,1351,10
362,165,156,17,259,737,10
363,109,197,15,1418,2070,10
364,55,51,17,879,1429,10
365,37,177,21,1534,2074,10
366,30,183,9,945,1516,10
367,49,99,32,743,1168,10
368,143,116,18,1368,1935,10
369,30,67,7,909,1492,10
370,89,39,19,64,625,10
371,23,176,20,1299,1758,10
372,127,60,23,356,859,10
373,6,120,25,2060,2694,10
374,65,77,19,696,1156,10
375,108,187,22,175,584,10
376,159,105,20,2113,2765,10
377,176,132,10,1163,1800,10
378,7,108,32,151,619,10
379,34,145,21,902,1515,10
380,42,174,13,268,795,10
381,63,149,17,64,622,10
382,57,157,26,114,684,10
383,56,90,15,1938,2598,10
384,148,38,6,821,1277,10
385,119,113,35,23,487,10
386,164,37,19,211,749,10
387,173,42,3,158,625,10
388,106,41,13,842,1526,10
389,155,107,10,2027,2647,10
390,49,71,36,1719,2400,10
391,40,95,25,1845,2456,10
392,5,130,15,2420,3058,10
393,182,110,15,556,924,10
394,68,191,15,1952,2568,10
395,68,40,23,73,560,10
396,64,123,17,544,1010,10
397,109,45,14,55,588,10
398,109,85,3,2303,2939,10
399,42,148,14,2221,2816,10
400,67,138,11,99,615,10
