cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,37,48,10,290,480,90
2,42,100,30,0,3613,90
3,131,31,10,0,3600,90
4,108,13,20,0,3540,90
5,17,166,10,2,3571,90
6,147,134,20,2,3610,90
7,48,103,10,1,3622,90
8,127,166,20,2197,2422,90
9,50,181,20,2,3550,90
10,19,156,10,2187,2425,90
11,146,157,40,1593,1778,90
12,93,166,10,1,3620,90
13,170,83,30,2038,2253,90
14,79,13,20,3,3554,90
15,73,112,10,3,3687,90
16,87,87,10,2661,2890,90
17,118,50,10,1972,2178,90
18,79,70,20,844,1023,90
19,67,102,40,0,3647,90
20,48,166,30,3,3613,90
21,45,88,30,74,238,90
22,61,101,10,1,3640,90
23,54,175,20,771,968,90
24,126,39,10,1943,2170,90
25,107,73,30,6,3584,90
26,42,75,20,2,3603,90
27,74,102,10,3,3684,90
28,72,118,20,1053,1245,90
29,65,135,20,0,3660,90
30,27,89,10,1,3590,90
31,84,133,10,6,3684,90
32,178,69,40,0,3571,90
33,127,46,20,2916,3143,90
34,28,96,20,2,3547,90
35,100,47,20,3,3608,90
36,69,167,20,2,3557,90
37,98,59,10,9,213,90
38,79,84,10,2470,2696,90
39,61,174,10,1456,1666,90
40,138,135,10,3084,3309,90
41,170,156,10,0,3547,90
42,119,169,20,2098,2321,90
43,66,192,20,2387,2611,90
44,120,76,30,0,3597,90
45,29,171,20,0,3591,90
46,89,11,10,1715,1916,90
47,170,64,20,0,3583,90
48,135,146,10,1,3637,90
49,85,134,20,10,220,90
50,19,179,30,994,1199,90
51,95,137,10,5,3656,90
52,163,125,30,2696,2914,90
53,30,54,30,0,3549,90
54,16,77,20,1460,1676,90
55,28,168,20,2664,2913,90
56,78,188,20,2875,3105,90
57,27,83,20,3,3611,90
58,136,57,30,0,3632,90
59,59,98,10,3,3637,90
60,170,49,30,876,1073,90
61,114,138,20,2,3660,90
62,78,154,10,0,236,90
63,69,190,30,0,3571,90
64,60,171,20,373,560,90
65,112,53,10,0,3566,90
66,99,123,10,2512,2768,90
67,28,50,10,8,3559,90
68,97,163,20,1719,1929,90
69,150,135,20,837,1015,90
70,136,134,10,1,3622,90
71,120,153,10,2890,3137,90
72,79,89,10,3032,3266,90
73,162,44,20,3,3554,90
74,163,55,20,2703,2926,90
75,103,91,20,0,172,90
76,74,91,20,3128,3363,90
77,126,31,20,0,3602,90
78,16,146,10,2086,2323,90
79,84,20,10,0,3572,90
80,21,91,20,0,3582,90
81,37,162,20,2857,3108,90
82,89,168,20,3087,3322,90
83,72,10,20,1149,1342,90
84,55,160,10,575,766,90
85,63,189,30,2482,2707,90
86,164,124,20,1,3593,90
87,20,96,20,2,3575,90
88,82,88,20,2,3588,90
89,76,157,20,4,3564,90
90,74,196,30,0,3574,90
91,85,14,10,0,3562,90
92,77,86,20,2380,2602,90
93,142,141,20,0,3566,90
94,119,66,10,1074,1258,90
95,7,176,10,1,3552,90
96,92,55,20,0,3652,90
97,168,43,10,0,3551,90
98,89,113,10,2619,2877,90
99,98,85,30,0,3590,90
100,46,99,10,1,3619,90
101,62,120,30,958,1143,90
102,93,1,20,0,3545,90
103,144,58,30,1,3601,90
104,20,54,20,3,3557,90
105,32,191,10,316,507,90
106,143,72,20,6,3586,90
107,68,190,20,0,3571,90
108,140,51,10,3,3562,90
109,119,130,20,3411,3642,90
110,37,195,10,2,3524,90
111,29,163,30,2759,3009,90
112,120,70,10,1168,1353,90
113,12,186,10,1,3542,90
114,118,59,10,888,1069,90
115,90,74,10,0,3675,90
116,165,151,20,1895,2087,90
117,125,72,20,7,3658,90
118,177,122,30,2,3576,90
119,64,78,10,1,3579,90
120,67,60,10,1452,1650,90
121,167,55,30,2,3586,90
122,173,56,20,1066,1265,90
123,179,78,20,1938,2150,90
124,83,74,40,10,3634,90
125,140,70,30,1565,1759,90
126,81,191,20,1,3586,90
127,101,37,30,346,522,90
128,34,182,20,0,3537,90
129,99,61,20,597,772,90
130,168,126,20,2513,2726,90
131,139,131,20,3178,3404,90
132,134,46,20,6,3605,90
133,66,78,30,0,3581,90
134,71,189,10,2109,2332,90
135,70,185,20,2,3575,90
136,16,78,30,1,3595,90
137,57,73,30,0,230,90
138,92,39,10,3165,3379,90
139,5,58,20,984,1193,90
140,75,61,20,5,3590,90
141,186,50,20,3,3550,90
142,14,199,30,7,3532,90
143,80,139,30,2,3575,90
144,110,72,10,311,480,90
145,40,87,20,0,3552,90
146,155,38,10,391,580,90
147,155,108,20,165,333,90
