cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,150,26,16,1041,1392,10
2,84,188,17,1896,2331,10
3,83,112,28,0,269,10
4,191,124,7,543,845,10
5,112,174,20,223,512,10
6,146,166,24,1412,1784,10
7,45,95,15,749,1076,10
8,81,183,11,290,571,10
9,10,60,16,2060,2541,10
10,142,27,11,1422,1786,10
11,184,110,23,669,974,10
12,28,127,24,742,1049,10
13,67,127,21,39,309,10
14,16,141,20,2052,2514,10
15,148,157,21,1212,1590,10
16,154,184,36,1211,1581,10
17,8,89,13,780,1153,10
18,74,163,21,2504,2954,10
19,25,48,11,1723,2142,10
20,58,19,10,675,985,10
21,95,50,25,895,1228,10
22,130,149,17,174,437,10
23,78,118,28,2464,2961,10
24,86,69,14,647,975,10
25,5,122,15,1391,1839,10
26,155,17,32,325,612,10
27,146,3,24,1674,2062,10
28,76,93,7,1831,2227,10
29,191,138,2,632,926,10
30,28,160,27,1514,1875,10
31,114,153,23,1351,1731,10
32,70,28,11,1941,2395,10
33,90,4,22,354,644,10
34,53,175,28,759,1042,10
35,84,81,11,0,275,10
36,118,139,13,56,309,10
37,118,45,28,1366,1735,10
38,103,25,2,223,504,10
39,107,133,22,1645,2029,10
40,129,176,18,524,845,10
41,186,149,25,329,615,10
42,73,81,19,2747,3239,10
43,9,122,17,1448,1895,10
44,168,146,19,968,1262,10
45,172,161,6,418,700,10
46,15,197,10,2345,2816,10
47,26,41,14,525,856,10
48,78,72,9,38,289,10
49,112,6,39,2434,2934,10
50,135,171,27,597,922,10
51,39,151,26,388,656,10
52,46,40,15,954,1305,10
53,138,72,8,514,792,10
54,53,79,14,1830,2258,10
55,75,134,16,49,309,10
56,66,3,9,1429,1826,10
57,153,19,3,1289,1627,10
58,17,32,16,1823,2265,10
59,59,139,26,1228,1629,10
60,100,53,22,2655,3178,10
61,46,131,21,1311,1721,10
62,111,189,3,1952,2380,10
63,62,15,29,303,595,10
64,100,144,17,938,1207,10
65,70,130,8,1822,2253,10
66,97,192,23,718,1014,10
67,85,193,25,1188,1523,10
68,197,29,16,1578,1890,10
69,113,100,5,849,1123,10
70,71,114,25,2582,3070,10
71,120,39,31,1687,2080,10
72,125,53,24,1434,1822,10
73,172,186,35,382,689,10
74,138,31,10,1489,1855,10
75,37,146,10,1182,1582,10
76,12,131,28,480,743,10
77,1,54,14,1112,1478,10
78,101,127,31,31,277,10
79,42,165,22,1480,1834,10
80,149,176,16,245,542,10
81,126,100,36,2534,3009,10
82,148,196,13,1299,1666,10
83,78,136,31,1109,1515,10
84,145,71,10,670,955,10
85,179,95,19,1852,2203,10
86,124,191,24,726,1045,10
87,38,101,10,1273,1703,10
88,104,88,25,2851,3300,10
89,57,118,21,1630,2054,10
90,182,9,30,1108,1416,10
91,7,119,30,1388,1832,10
92,85,164,23,153,418,10
93,6,193,13,1546,1916,10
94,154,7,32,1342,1699,10
95,180,66,13,276,541,10
96,83,180,15,1008,1319,10
97,130,55,28,1630,2016,10
98,149,103,17,83,335,10
99,54,37,21,2525,3024,10
100,178,88,23,1235,1558,10
101,118,117,20,71,347,10
102,82,48,8,305,570,10
103,80,190,13,1720,2125,10
104,74,55,3,1357,1758,10
105,108,141,13,1022,1288,10
106,77,119,17,1381,1790,10
107,114,112,17,2364,2777,10
108,156,93,25,1632,1993,10
109,143,103,15,613,872,10
110,104,176,19,865,1170,10
111,63,141,14,561,841,10
112,159,187,9,1860,2266,10
