cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,134,6,20,223,312,10
2,63,58,20,46,139,10
3,64,52,20,147,235,10
4,139,7,20,100,193,10
5,110,8,26,465,549,10
6,79,193,30,174,264,10
7,80,190,13,431,512,10
8,158,81,23,504,617,10
9,60,153,11,84,169,10
10,141,8,20,100,193,10
11,13,81,30,133,206,10
12,68,115,20,557,653,10
13,151,132,6,155,233,10
14,88,143,17,480,596,10
15,16,84,20,161,238,10
16,155,17,32,99,203,10
17,69,150,17,546,656,10
18,55,87,30,190,273,10
19,22,133,10,158,231,10
20,10,20,14,575,685,10
21,187,142,10,102,183,10
22,114,122,10,206,289,10
23,78,119,30,57,126,10
24,199,115,20,103,181,10
25,185,124,10,92,172,10
26,46,22,10,389,494,10
27,7,152,10,157,260,10
28,144,92,23,503,626,10
29,5,162,26,116,215,10
30,197,113,20,114,196,10
31,189,95,10,119,194,10
32,84,118,20,83,153,10
33,28,77,12,209,290,10
34,105,26,24,306,389,10
35,113,100,5,215,307,10
36,139,97,4,613,721,10
37,143,179,24,265,379,10
38,111,189,3,488,615,10
39,119,37,20,153,236,10
40,87,191,10,89,167,10
41,80,167,10,214,319,10
42,23,137,20,143,221,10
43,181,70,25,512,635,10
44,178,123,30,0,161,10
45,45,142,15,455,554,10
46,151,66,11,57,145,10
47,68,50,10,121,195,10
48,159,196,6,230,336,10
49,87,30,10,178,255,10
50,187,92,20,94,168,10
51,10,153,20,106,208,10
52,54,30,10,135,235,10
53,54,37,21,618,736,10
54,180,147,10,130,215,10
55,154,59,17,69,153,10
56,93,13,30,130,205,10
57,38,190,10,122,224,10
58,104,88,25,680,764,10
59,78,169,10,274,386,10
60,127,143,7,531,676,10
61,24,131,31,295,369,10
62,82,194,10,162,250,10
63,165,117,10,103,176,10
64,23,176,20,347,449,10
65,55,24,10,112,205,10
66,148,157,21,307,430,10
67,186,91,10,87,159,10
68,26,138,10,166,249,10
69,78,184,20,194,285,10
70,165,181,22,0,206,10
71,11,151,20,109,203,10
72,103,66,20,70,137,10
73,188,125,10,107,191,10
74,197,140,10,104,196,10
75,100,70,30,0,90,10
76,83,118,20,72,142,10
77,66,58,20,185,263,10
78,83,188,30,90,176,10
79,12,154,10,118,217,10
80,158,20,19,567,666,10
81,161,158,24,378,510,10
82,41,186,27,120,220,10
83,162,162,20,332,459,10
84,89,176,13,414,532,10
85,86,69,14,158,232,10
86,20,72,21,238,330,10
87,41,182,30,101,200,10
88,178,147,10,142,229,10
89,140,11,10,103,189,10
90,60,51,20,69,155,10
91,100,6,30,94,174,10
92,18,89,10,0,153,10
93,85,110,10,0,85,10
94,37,146,10,303,378,10
95,181,89,10,0,152,10
96,26,147,20,87,181,10
