cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,20,59,20,1,735,10
2,178,61,19,0,740,10
3,39,186,5,2,747,10
4,182,110,15,156,195,10
5,186,65,39,1,721,10
6,58,19,10,194,235,10
7,60,71,22,257,284,10
8,86,150,22,500,546,10
9,40,95,25,0,752,10
10,123,90,21,6,787,10
11,55,100,22,0,771,10
12,18,35,24,0,753,10
13,88,152,13,2,777,10
14,26,41,14,2,767,10
15,24,131,31,0,733,10
16,97,192,23,0,737,10
17,63,44,14,511,556,10
18,1,54,14,4,720,10
19,134,157,20,0,777,10
20,176,132,10,1,737,10
21,155,17,32,4,725,10
22,159,187,9,489,532,10
23,174,194,8,473,531,10
24,136,90,18,7,809,10
25,1,149,35,3,741,10
26,83,180,15,0,729,10
27,63,141,14,0,768,10
28,39,112,26,0,755,10
29,184,140,15,1,732,10
30,50,31,20,4,134,10
31,28,160,27,2,742,10
32,143,179,24,285,320,10
33,74,163,21,3,753,10
34,39,151,26,124,164,10
35,171,69,19,0,754,10
36,153,19,3,0,737,10
37,111,189,3,2,721,10
38,5,122,15,0,713,10
39,159,105,20,1,743,10
40,49,99,32,3,764,10
41,53,175,28,0,738,10
42,48,106,23,4,769,10
43,101,127,31,0,789,10
44,149,78,6,0,759,10
45,78,169,10,2,752,10
46,157,142,13,3,769,10
47,75,170,17,0,748,10
48,156,93,25,1,767,10
49,5,130,15,0,711,10
50,158,81,23,526,573,10
51,85,85,14,0,782,10
52,189,83,43,216,240,10
53,66,3,9,1,739,10
54,45,95,15,0,757,10
55,162,162,20,2,784,10
56,84,188,17,0,724,10
57,38,101,10,3,782,10
58,55,51,17,3,773,10
59,176,58,21,2,739,10
60,48,94,15,3,759,10
61,173,147,19,2,749,10
62,35,9,29,242,293,10
63,112,42,33,1,745,10
64,11,118,33,122,144,10
65,155,22,24,137,184,10
66,42,174,13,3,763,10
67,154,7,32,3,709,10
68,181,39,11,7,756,10
69,60,153,11,2,756,10
70,171,36,6,0,738,10
71,158,132,12,1,756,10
72,112,174,20,66,102,10
73,97,129,11,600,645,10
74,68,191,15,542,575,10
75,124,191,24,0,727,10
76,86,110,18,550,588,10
77,158,20,19,1,735,10
78,130,55,28,433,459,10
79,180,66,13,0,728,10
80,18,59,20,0,733,10
81,139,158,9,492,546,10
82,37,146,10,0,762,10
83,17,32,16,5,750,10
84,86,69,14,3,822,10
85,67,70,18,0,771,10
86,119,113,35,0,780,10
87,136,12,21,101,158,10
88,49,71,36,3,756,10
89,121,48,17,292,318,10
90,118,117,20,49,69,10
91,104,88,25,2,788,10
92,89,176,13,438,487,10
93,46,40,15,264,301,10
94,78,72,9,2,786,10
95,69,150,17,11,779,10
96,6,120,25,0,713,10
97,154,29,19,4,741,10
98,70,130,8,0,771,10
99,172,186,35,0,729,10
100,23,168,13,0,741,10
101,65,42,12,2,762,10
102,53,180,4,2,734,10
103,90,4,22,1,712,10
104,76,102,15,3,800,10
105,30,67,7,284,316,10
106,138,72,8,0,774,10
107,68,115,20,0,798,10
108,84,81,11,0,801,10
109,104,142,24,2,772,10
110,104,5,26,0,714,10
111,31,63,11,316,353,10
112,30,183,9,299,352,10
113,141,146,15,4,781,10
114,159,196,6,251,300,10
115,20,72,21,262,294,10
116,113,100,5,0,781,10
117,184,101,17,3,733,10
118,82,48,8,5,798,10
119,57,157,26,0,749,10
120,67,138,11,17,824,10
121,181,70,25,0,729,10
122,63,149,17,0,762,10
123,41,43,30,3,739,10
124,74,67,2,337,370,10
125,138,61,19,272,302,10
126,182,9,30,304,360,10
127,104,176,19,4,740,10
128,60,184,7,2,730,10
129,63,192,12,2,722,10
130,77,119,17,374,404,10
131,137,41,15,8,767,10
132,151,180,14,569,615,10
133,63,151,22,0,760,10
134,146,3,24,4,706,10
135,186,8,31,334,392,10
136,51,162,20,0,747,10
137,57,118,21,434,460,10
138,107,96,23,0,789,10
139,154,184,36,331,371,10
140,46,5,8,1,730,10
141,80,190,13,2,724,10
142,100,144,17,260,290,10
143,121,46,3,0,755,10
144,177,134,26,336,372,10
145,155,107,10,2,745,10
146,62,152,19,0,759,10
147,148,38,6,0,748,10
148,178,127,23,1,735,10
149,41,16,6,3,733,10
150,144,92,23,0,758,10
151,122,13,27,2,731,10
152,197,7,13,2,714,10
153,9,122,17,388,410,10
154,27,97,30,8,768,10
155,149,176,16,0,135,10
156,106,41,13,0,776,10
157,19,51,19,2,738,10
158,8,89,13,8,734,10
159,151,132,6,4,783,10
160,56,148,20,2,754,10
161,122,38,5,5,779,10
162,90,174,18,0,761,10
163,114,122,10,1,781,10
164,108,148,21,0,66,10
165,41,73,21,0,752,10
166,149,103,17,0,748,10
167,42,148,14,604,661,10
168,103,97,9,11,834,10
169,107,133,22,2,778,10
170,95,50,25,0,749,10
171,114,183,35,1,723,10
172,113,105,23,259,292,10
173,142,27,11,2,752,10
174,25,165,24,383,431,10
175,168,58,29,232,269,10
176,200,162,24,9,736,10
177,135,110,7,0,767,10
178,66,98,2,2,813,10
179,55,87,30,2,762,10
180,116,52,10,402,467,10
181,125,53,24,0,757,10
182,115,50,14,2,796,10
183,97,9,13,2,721,10
184,184,110,23,191,213,10
185,110,110,14,604,641,10
