cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,134,6,20,2,2996,10
2,63,58,20,0,3017,10
3,64,52,20,0,3013,10
4,139,7,20,4,2982,10
5,110,8,26,1913,2078,10
6,79,193,30,0,3010,10
7,80,190,13,1776,1951,10
8,158,81,23,7,3005,10
9,60,153,11,2,3098,10
10,141,8,20,1,2991,10
11,13,81,30,0,3010,10
12,68,115,20,2,3121,10
13,151,132,6,0,3096,10
14,88,143,17,0,3019,10
15,16,84,20,0,3005,10
16,155,17,32,0,3059,10
17,69,150,17,0,3113,10
18,55,87,30,2,3042,10
19,22,133,10,1,3023,10
20,10,20,14,1,3005,10
21,187,142,10,474,651,10
22,114,122,10,8,3142,10
23,78,119,30,1,3030,10
24,199,115,20,462,625,10
25,185,124,10,0,3012,10
26,46,22,10,3,2992,10
27,7,152,10,0,3010,10
28,144,92,23,2049,2264,10
29,5,162,26,3,3008,10
30,197,113,20,513,676,10
31,189,95,10,0,3028,10
32,84,118,20,0,3158,10
33,28,77,12,4,3009,10
34,105,26,24,4,3034,10
35,113,100,5,0,3037,10
36,139,97,4,3,3025,10
37,143,179,24,4,3044,10
38,111,189,3,2011,2200,10
39,119,37,20,1,3056,10
40,87,191,10,1,3011,10
41,80,167,10,2,2999,10
42,23,137,20,630,808,10
43,181,70,25,5,3043,10
44,178,123,30,2,3022,10
45,45,142,15,3,3072,10
46,151,66,11,2,3082,10
47,68,50,10,545,687,10
48,159,196,6,9,3030,10
49,87,30,10,5,3040,10
50,187,92,20,0,3033,10
51,10,153,20,0,3014,10
52,54,30,10,0,2999,10
53,54,37,21,2586,2798,10
54,180,147,10,582,780,10
55,154,59,17,0,3074,10
56,93,13,30,0,3016,10
57,38,190,10,549,709,10
58,104,88,25,0,3108,10
59,78,169,10,1,2998,10
60,127,143,7,5,3104,10
61,24,131,31,1,3011,10
62,82,194,10,0,3009,10
63,165,117,10,0,3006,10
64,23,176,20,9,3022,10
65,55,24,10,493,650,10
66,148,157,21,5,3067,10
67,186,91,10,0,3035,10
68,26,138,10,0,3008,10
69,78,184,20,2,2988,10
70,165,181,22,1,3045,10
71,11,151,20,0,3017,10
72,103,66,20,2,3082,10
73,188,125,10,0,3008,10
74,197,140,10,453,640,10
75,100,70,30,0,3024,10
76,83,118,20,6,3158,10
77,66,58,20,7,3018,10
78,83,188,30,300,446,10
79,12,154,10,0,3017,10
80,158,20,19,1,3062,10
81,161,158,24,0,3067,10
82,41,186,27,0,3033,10
83,162,162,20,2,3063,10
84,89,176,13,1710,1889,10
85,86,69,14,3,3026,10
86,20,72,21,1007,1185,10
87,41,182,30,0,2988,10
88,178,147,10,0,3043,10
89,140,11,10,0,2995,10
90,60,51,20,332,477,10
91,100,6,30,0,3005,10
92,18,89,10,0,3009,10
93,85,110,10,3,3141,10
94,37,146,10,1,3060,10
95,181,89,10,6,2991,10
96,26,147,20,6,3001,10
97,52,38,30,256,401,10
98,131,136,18,3,3112,10
