cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,181,172,10,333,480,90
2,154,31,10,746,949,90
3,123,106,20,730,834,90
4,23,137,20,675,827,90
5,190,28,20,0,317,90
6,8,71,10,700,827,90
7,103,130,20,350,451,90
8,62,50,20,454,615,90
9,89,161,10,297,411,90
10,117,91,20,437,531,90
11,12,156,30,486,674,90
12,88,165,30,186,334,90
13,107,125,10,617,747,90
14,8,74,20,516,645,90
15,105,125,10,709,838,90
16,118,192,30,219,349,90
17,146,11,10,0,249,90
18,93,13,30,508,616,90
19,188,125,10,396,539,90
20,87,117,10,785,940,90
21,123,31,20,645,811,90
22,121,189,20,586,754,90
23,174,128,20,0,184,90
24,197,80,10,214,364,90
25,151,165,10,593,774,90
26,140,4,10,416,550,90
27,78,184,20,967,1103,90
28,96,150,20,758,847,90
29,96,147,10,142,319,90
30,149,182,20,688,850,90
31,87,191,10,117,273,90
32,189,151,30,129,297,90
33,99,144,10,0,164,90
34,64,52,20,834,1014,90
35,7,151,20,780,939,90
36,151,99,10,360,469,90
37,87,118,10,682,861,90
38,179,141,20,227,347,90
39,192,151,10,320,484,90
40,143,0,10,790,917,90
41,66,58,20,1108,1275,90
42,122,14,20,1043,1225,90
43,66,52,10,740,901,90
44,173,55,20,130,254,90
45,119,37,20,853,981,90
46,199,28,20,606,775,90
47,90,161,10,382,508,90
48,36,193,20,608,748,90
49,159,160,20,0,231,90
50,194,112,10,585,727,90
51,176,173,20,0,255,90
52,117,193,30,129,256,90
53,186,96,20,864,1003,90
54,39,56,10,121,240,90
55,189,120,10,491,634,90
56,29,139,10,0,199,90
57,37,190,10,497,671,90
58,165,117,10,485,596,90
59,16,84,20,778,895,90
60,187,97,10,774,910,90
61,10,153,20,325,466,90
62,194,149,20,222,394,90
63,187,112,30,0,279,90
64,103,70,10,155,271,90
65,193,159,20,507,680,90
66,77,115,20,335,459,90
67,190,154,30,420,571,90
68,3,75,10,412,559,90
69,17,93,20,126,240,90
70,151,167,10,321,467,90
71,12,85,10,483,630,90
72,120,11,10,132,252,90
73,140,181,20,0,231,90
74,6,67,10,226,364,90
75,137,4,10,1075,1203,90
76,103,124,20,813,932,90
77,10,67,30,139,264,90
78,48,30,50,222,349,90
79,53,67,20,548,721,90
80,164,113,20,0,252,90
81,47,49,20,767,906,90
82,187,92,20,300,442,90
83,121,115,20,128,294,90
84,46,51,20,929,1108,90
85,144,189,30,315,461,90
86,180,93,10,1047,1199,90
87,152,168,20,217,388,90
88,117,95,10,36,186,90
89,195,25,10,877,1064,90
90,108,168,20,480,612,90
91,149,103,20,719,846,90
92,60,58,20,0,206,90
93,197,79,10,305,455,90
94,39,58,30,0,221,90
95,147,186,30,594,753,90
96,154,163,10,677,878,90
97,96,128,30,0,188,90
98,30,187,10,787,960,90
99,123,121,20,427,554,90
100,104,68,10,342,454,90
101,102,128,20,244,372,90
102,18,89,10,0,214,90
103,197,77,20,678,816,90
104,156,11,20,1166,1311,90
105,144,33,30,0,232,90
106,101,67,20,616,731,90
107,159,121,20,766,881,90
108,84,192,10,313,442,90
109,139,7,20,228,372,90
110,7,152,10,684,852,90
111,181,147,20,395,577,90
112,104,170,20,105,226,90
113,13,81,30,581,720,90
114,172,57,10,0,245,90
115,80,108,20,57,179,90
116,180,171,20,413,583,90
117,146,3,10,393,583,90
118,123,33,20,559,713,90
119,127,8,20,862,1024,90
120,185,115,20,591,732,90
121,192,113,20,232,326,90
122,194,75,10,859,1007,90
123,135,0,10,974,1111,90
124,157,30,10,674,836,90
125,53,29,30,477,670,90
126,85,110,10,0,131,90
127,182,171,30,496,685,90
128,79,193,30,866,1005,90
129,181,52,10,563,752,90
130,148,103,30,795,952,90
131,190,109,10,854,1010,90
132,119,188,20,773,931,90
133,197,140,10,228,378,90
134,162,123,40,666,792,90
135,102,170,40,198,316,90
136,120,198,10,409,536,90
137,175,50,20,867,1023,90
138,23,142,10,487,641,90
139,149,99,20,84,197,90
140,102,174,20,281,420,90
141,30,142,10,111,267,90
142,175,143,20,950,1118,90
143,193,27,10,419,589,90
144,193,82,10,147,240,90
145,103,67,20,444,536,90
146,55,64,30,383,507,90
147,197,25,10,691,880,90
148,42,105,20,465,594,90
149,100,129,30,155,275,90
150,120,115,20,46,194,90
151,183,120,10,112,266,90
152,115,89,20,524,632,90
153,196,27,10,782,974,90
154,131,38,20,100,243,90
155,145,31,20,134,243,90
156,196,137,20,124,296,90
157,98,150,10,256,395,90
158,159,8,10,1059,1231,90
159,15,88,10,309,433,90
160,191,27,10,154,308,90
161,196,111,30,502,624,90
162,150,6,20,591,757,90
163,95,74,20,886,1024,90
164,42,101,10,660,766,90
165,53,59,20,184,331,90
166,193,23,20,963,1165,90
167,40,105,10,387,488,90
168,152,4,20,777,943,90
169,100,151,10,464,552,90
170,24,140,20,572,742,90
171,87,195,10,492,634,90
172,140,6,30,286,496,90
173,197,113,20,401,542,90
174,40,183,20,126,300,90
175,127,114,20,613,748,90
176,182,46,10,779,912,90
177,151,190,40,504,647,90
178,8,69,20,777,935,90
179,44,52,20,285,453,90
180,43,54,10,208,346,90
181,179,174,10,148,295,90
182,13,152,20,150,271,90
183,137,1,10,880,1020,90
184,127,118,20,517,658,90
185,118,92,30,331,454,90
186,129,40,20,0,192,90
187,123,4,10,691,819,90
188,55,24,10,391,565,90
189,41,182,30,0,268,90
190,22,133,10,775,916,90
191,151,101,20,439,574,90
192,82,194,10,779,905,90
193,185,124,10,297,450,90
194,180,147,10,492,659,90
195,97,7,20,312,433,90
196,108,165,10,565,712,90
197,47,50,10,831,1023,90
198,93,167,40,92,236,90
199,186,91,10,209,350,90
200,124,6,20,771,924,90
201,149,167,40,493,687,90
202,125,38,30,280,434,90
203,123,8,10,223,351,90
204,199,76,30,507,621,90
205,194,129,20,690,850,90
206,124,117,30,328,463,90
207,115,4,20,593,722,90
208,105,70,10,247,364,90
209,120,92,20,244,358,90
210,200,136,20,318,481,90
211,14,84,20,675,814,90
212,100,150,10,357,476,90
213,190,112,20,125,248,90
214,146,7,10,231,376,90
215,196,28,20,522,673,90
216,100,6,30,132,238,90
217,118,97,20,151,258,90
218,12,154,10,408,569,90
219,97,162,10,624,790,90
220,196,78,30,765,912,90
221,172,114,20,197,323,90
222,14,92,30,198,355,90
223,7,142,20,866,1050,90
224,63,55,10,1015,1195,90
225,54,30,10,575,755,90
226,141,8,20,145,270,90
227,156,12,20,1203,1354,90
228,134,6,20,1165,1301,90
229,198,78,20,408,534,90
230,65,53,10,928,1080,90
231,52,28,10,319,443,90
232,125,15,10,968,1113,90
233,199,115,20,306,449,90
234,32,178,10,968,1170,90
235,179,55,30,298,465,90
236,11,151,20,218,389,90
237,99,154,10,548,655,90
238,95,16,20,600,714,90
239,83,197,20,682,814,90
240,27,135,10,973,1113,90
241,102,121,10,985,1122,90
242,179,165,20,697,864,90
243,87,196,30,592,716,90
244,38,190,10,409,577,90
245,183,167,10,590,780,90
246,46,49,20,657,833,90
247,149,5,10,500,666,90
248,84,194,10,407,531,90
249,93,150,10,859,948,90
250,35,186,10,894,1042,90
251,177,146,10,671,847,90
252,26,147,20,202,374,90
253,21,85,20,870,994,90
254,195,97,20,584,725,90
255,99,146,10,80,193,90
256,195,129,40,609,750,90
257,105,127,10,433,557,90
258,190,24,20,1072,1242,90
259,178,165,30,791,952,90
260,68,50,10,653,801,90
261,190,110,20,757,925,90
262,60,51,20,285,420,90
263,180,50,20,690,809,90
264,181,151,10,783,980,90
265,143,189,10,126,287,90
266,56,59,30,94,235,90
267,48,108,20,0,182,90
268,50,67,10,473,611,90
269,101,70,20,65,178,90
270,185,123,30,211,356,90
271,38,188,20,329,473,90
272,151,28,20,385,564,90
273,121,8,10,399,539,90
274,25,143,20,393,551,90
275,26,138,10,847,1040,90
276,176,144,20,865,1020,90
277,78,119,30,425,559,90
278,51,31,20,124,260,90
279,109,175,20,395,502,90
280,150,98,10,177,288,90
281,180,52,10,489,644,90
282,141,4,20,595,737,90
283,152,3,20,880,1022,90
284,166,117,20,297,420,90
285,93,7,20,410,522,90
286,113,94,30,0,162,90
287,83,188,30,0,226,90
288,8,73,20,605,739,90
289,154,2,20,964,1123,90
290,17,150,20,0,253,90
291,116,189,30,0,204,90
292,140,11,10,0,243,90
293,189,97,20,689,812,90
294,184,116,20,694,811,90
295,198,76,10,577,734,90
296,186,94,20,399,527,90
297,97,65,20,712,830,90
298,154,172,30,146,271,90
299,90,160,20,482,590,90
300,109,126,10,527,651,90
301,148,98,20,0,154,90
302,144,170,10,411,576,90
303,193,83,20,0,243,90
304,15,87,20,395,529,90
305,89,158,30,570,687,90
306,153,29,20,486,647,90
307,183,152,30,682,896,90
308,53,61,20,256,443,90
309,123,36,10,463,622,90
310,59,57,10,96,229,90
311,102,122,10,900,1026,90
312,45,48,10,568,740,90
313,185,96,30,961,1089,90
