cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,20,59,20,0,750,10
2,178,61,19,370,411,10
3,39,186,5,0,727,10
4,182,110,15,175,209,10
5,186,65,39,2,730,10
6,58,19,10,198,236,10
7,60,71,22,254,280,10
8,86,150,22,499,541,10
9,40,95,25,513,540,10
10,123,90,21,0,43,10
11,55,100,22,0,769,10
12,18,35,24,629,690,10
13,88,152,13,3,786,10
14,26,41,14,5,749,10
15,24,131,31,319,349,10
16,97,192,23,210,246,10
17,63,44,14,516,559,10
18,1,54,14,2,740,10
19,134,157,20,434,488,10
20,176,132,10,348,392,10
21,155,17,32,111,154,10
22,159,187,9,489,542,10
23,174,194,8,472,535,10
24,136,90,18,1,781,10
25,1,149,35,416,468,10
26,83,180,15,281,310,10
27,63,141,14,0,765,10
28,39,112,26,0,743,10
29,184,140,15,367,421,10
30,50,31,20,96,131,10
31,28,160,27,405,463,10
32,143,179,24,286,324,10
33,74,163,21,5,773,10
34,39,151,26,126,164,10
35,171,69,19,119,232,10
36,153,19,3,0,738,10
37,111,189,3,1,721,10
38,5,122,15,373,409,10
39,159,105,20,592,633,10
40,49,99,32,0,763,10
41,53,175,28,214,255,10
42,48,106,23,156,199,10
43,101,127,31,0,38,10
44,149,78,6,9,759,10
45,78,169,10,1,740,10
46,157,142,13,0,109,10
47,75,170,17,0,739,10
48,156,93,25,0,745,10
49,5,130,15,1,714,10
50,158,81,23,524,570,10
51,85,85,14,1,800,10
52,189,83,43,186,240,10
53,66,3,9,0,717,10
54,45,95,15,0,757,10
55,162,162,20,2,779,10
56,84,188,17,1,742,10
57,38,101,10,3,742,10
58,55,51,17,5,770,10
59,176,58,21,0,742,10
60,48,94,15,0,761,10
61,173,147,19,2,771,10
62,35,9,29,243,290,10
63,112,42,33,2,772,10
64,11,118,33,126,156,10
65,155,22,24,139,182,10
66,42,174,13,11,737,10
67,154,7,32,3,726,10
68,181,39,11,7,760,10
69,60,153,11,112,143,10
70,171,36,6,2,769,10
71,158,132,12,6,799,10
72,112,174,20,66,102,10
73,97,129,11,601,657,10
74,68,191,15,543,593,10
75,124,191,24,207,238,10
76,86,110,18,540,591,10
77,158,20,19,1,733,10
78,130,55,28,441,494,10
79,180,66,13,0,739,10
80,18,59,20,5,748,10
81,139,158,9,488,549,10
82,37,146,10,321,357,10
83,17,32,16,486,541,10
84,86,69,14,8,783,10
85,67,70,18,2,805,10
86,119,113,35,48,67,10
87,136,12,21,140,174,10
88,49,71,36,0,752,10
89,121,48,17,293,312,10
90,118,117,20,50,74,10
91,104,88,25,2,801,10
92,89,176,13,439,473,10
93,46,40,15,264,309,10
94,78,72,9,4,774,10
95,69,150,17,1,759,10
96,6,120,25,1,724,10
97,154,29,19,272,319,10
98,70,130,8,4,785,10
99,172,186,35,0,729,10
100,23,168,13,11,757,10
101,65,42,12,2,769,10
102,53,180,4,0,734,10
103,90,4,22,1,722,10
104,76,102,15,0,36,10
105,30,67,7,283,341,10
106,138,72,8,0,769,10
107,68,115,20,575,631,10
108,84,81,11,0,781,10
109,104,142,24,6,789,10
110,104,5,26,0,711,10
111,31,63,11,316,378,10
112,30,183,9,299,348,10
113,141,146,15,4,790,10
114,159,196,6,250,298,10
115,20,72,21,262,319,10
116,113,100,5,0,810,10
117,184,101,17,249,285,10
118,82,48,8,0,754,10
119,57,157,26,90,127,10
120,67,138,11,82,112,10
121,181,70,25,7,733,10
122,63,149,17,0,759,10
123,41,43,30,18,746,10
124,74,67,2,337,397,10
125,138,61,19,272,302,10
126,182,9,30,307,365,10
127,104,176,19,4,750,10
128,60,184,7,338,381,10
129,63,192,12,2,733,10
130,77,119,17,360,389,10
131,137,41,15,426,467,10
132,151,180,14,569,624,10
133,63,151,22,0,757,10
134,146,3,24,4,723,10
135,186,8,31,334,398,10
136,51,162,20,3,745,10
137,57,118,21,436,484,10
138,107,96,23,1,802,10
139,154,184,36,331,375,10
140,46,5,8,1,721,10
141,80,190,13,456,499,10
142,100,144,17,242,271,10
143,121,46,3,0,746,10
144,177,134,26,336,379,10
145,155,107,10,1,778,10
146,62,152,19,1,755,10
147,148,38,6,0,748,10
148,178,127,23,215,262,10
149,41,16,6,3,732,10
150,144,92,23,7,798,10
151,122,13,27,0,725,10
152,197,7,13,1,707,10
153,9,122,17,387,423,10
154,27,97,30,305,332,10
155,149,176,16,0,135,10
156,106,41,13,2,746,10
157,19,51,19,2,752,10
158,8,89,13,4,741,10
159,151,132,6,2,773,10
160,56,148,20,8,755,10
161,122,38,5,452,494,10
162,90,174,18,0,747,10
163,114,122,10,224,250,10
164,108,148,21,0,66,10
165,41,73,21,293,320,10
166,149,103,17,2,787,10
167,42,148,14,608,668,10
168,103,97,9,0,16,10
169,107,133,22,2,800,10
170,95,50,25,0,763,10
171,114,183,35,5,737,10
172,113,105,23,253,278,10
173,142,27,11,382,432,10
174,25,165,24,384,441,10
175,168,58,29,234,270,10
176,200,162,24,511,569,10
177,135,110,7,0,55,10
178,66,98,2,644,675,10
179,55,87,30,1,773,10
180,116,52,10,402,425,10
181,125,53,24,7,760,10
182,115,50,14,382,402,10
183,97,9,13,2,718,10
184,184,110,23,191,227,10
185,110,110,14,604,654,10
186,63,116,21,506,560,10
187,152,122,25,77,100,10
188,94,119,25,0,35,10
189,46,131,21,358,396,10
190,81,183,11,101,133,10
191,3,101,33,579,622,10
192,191,124,7,1,726,10
193,135,45,7,304,338,10
194,125,49,17,2,758,10
195,173,42,3,1,773,10
196,172,179,1,576,648,10
197,23,123,15,8,734,10
198,12,15,16,2,715,10
199,118,45,28,364,384,10
200,10,20,14,1,719,10
201,161,3,22,4,723,10
202,19,38,16,0,744,10
203,62,138,15,0,769,10
204,145,71,10,2,786,10
205,32,23,10,3,736,10
206,42,72,18,0,749,10
207,193,127,7,0,737,10
208,183,170,17,6,747,10
209,36,104,11,252,272,10
210,124,165,24,6,750,10
211,198,97,14,239,266,10
212,168,146,19,0,776,10
213,121,50,24,1,749,10
214,92,178,26,5,758,10
215,68,156,28,326,360,10
216,115,75,26,0,50,10
217,59,139,26,1,765,10
218,112,78,34,56,77,10
219,7,119,30,4,717,10
220,123,59,18,6,764,10
221,5,162,26,3,723,10
222,147,193,29,131,177,10
223,186,149,25,1,743,10
224,122,58,15,0,765,10
225,113,158,19,422,458,10
226,76,93,7,484,551,10
227,40,115,41,219,262,10
228,53,79,14,486,516,10
229,172,55,11,2,746,10
230,137,10,21,0,728,10
231,37,177,21,436,481,10
232,131,136,18,5,810,10
233,100,53,22,682,710,10
234,113,14,20,564,584,10
235,159,129,10,2,766,10
