cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,134,6,20,913,1169,10
2,63,58,20,63,432,10
3,64,52,20,448,1040,10
4,139,7,20,389,629,10
5,110,8,26,1707,2369,10
6,79,193,30,564,1145,10
7,80,190,13,1519,2311,10
8,158,81,23,1944,2387,10
9,60,153,11,387,591,10
10,141,8,20,240,679,10
11,13,81,30,413,934,10
12,68,115,20,2236,2591,10
13,151,132,6,537,966,10
14,88,143,17,1936,2566,10
15,16,84,20,507,1054,10
16,155,17,32,419,500,10
17,69,150,17,2101,2732,10
18,55,87,30,830,976,10
19,22,133,10,611,990,10
20,10,20,14,2227,2747,10
21,187,142,10,238,845,10
22,114,122,10,661,1275,10
23,78,119,30,105,601,10
24,199,115,20,304,779,10
25,185,124,10,238,779,10
26,46,22,10,1510,1961,10
27,7,152,10,525,1065,10
28,144,92,23,1927,2418,10
29,5,162,26,373,833,10
30,197,113,20,332,852,10
31,189,95,10,449,780,10
32,84,118,20,95,820,10
33,28,77,12,797,1161,10
34,105,26,24,1150,1656,10
35,113,100,5,775,1325,10
36,139,97,4,2514,2809,10
37,143,179,24,780,1605,10
38,111,189,3,1785,2526,10
39,119,37,20,494,1021,10
40,87,191,10,389,492,10
41,80,167,10,870,1157,10
42,23,137,20,447,1010,10
43,181,70,25,1914,2554,10
44,178,123,30,221,479,10
45,45,142,15,1836,2231,10
46,151,66,11,132,604,10
47,68,50,10,444,843,10
48,159,196,6,928,1206,10
49,87,30,10,710,1010,10
50,187,92,20,421,603,10
51,10,153,20,258,917,10
52,54,30,10,493,914,10
53,54,37,21,2365,3071,10
54,180,147,10,603,765,10
55,154,59,17,121,571,10
56,93,13,30,468,910,10
57,38,190,10,448,833,10
58,104,88,25,2424,3175,10
59,78,169,10,1123,1430,10
60,127,143,7,1910,2683,10
61,24,131,31,1141,1598,10
62,82,194,10,657,945,10
63,165,117,10,313,799,10
64,23,176,20,1192,1915,10
65,55,24,10,424,770,10
66,148,157,21,1051,1740,10
67,186,91,10,260,673,10
68,26,138,10,406,1372,10
69,78,184,20,625,1298,10
70,165,181,22,177,734,10
71,11,151,20,223,852,10
72,103,66,20,160,645,10
73,188,125,10,297,827,10
74,197,140,10,299,762,10
75,100,70,30,32,242,10
76,83,118,20,195,632,10
77,66,58,20,678,1180,10
78,83,188,30,244,516,10
79,12,154,10,436,838,10
80,158,20,19,2182,2636,10
81,161,158,24,1523,1866,10
82,41,186,27,220,1043,10
83,162,162,20,1143,1839,10
84,89,176,13,1562,2141,10
85,86,69,14,571,1033,10
86,20,72,21,929,1282,10
87,41,182,30,314,558,10
88,178,147,10,592,866,10
89,140,11,10,241,576,10
90,60,51,20,326,518,10
91,100,6,30,251,622,10
92,18,89,10,173,525,10
93,85,110,10,0,360,10
94,37,146,10,1013,1743,10
95,181,89,10,151,534,10
96,26,147,20,87,1070,10
97,52,38,30,121,562,10
98,131,136,18,2338,2971,10
99,46,131,21,1230,1799,10
100,35,160,16,152,699,10
101,187,97,10,755,855,10
102,172,179,1,2132,2656,10
103,156,93,25,1497,2121,10
104,85,164,23,121,444,10
105,17,32,16,1647,2373,10
106,175,60,18,173,533,10
107,82,48,8,305,561,10
108,62,50,20,308,719,10
109,137,1,10,526,1227,10
110,140,4,10,402,830,10
111,143,0,10,530,1099,10
112,198,132,10,503,894,10
113,25,146,30,366,688,10
114,137,10,21,1466,2243,10
115,15,88,10,276,760,10
116,38,183,10,1080,1634,10
117,121,48,17,1123,1388,10
118,62,15,29,246,631,10
119,19,38,16,1744,2114,10
120,144,59,18,1768,2008,10
121,125,78,11,0,590,10
122,12,156,30,348,1022,10
123,53,29,30,192,1123,10
124,22,61,17,988,1372,10
125,159,121,20,431,1021,10
126,59,83,24,862,1134,10
127,59,57,10,67,517,10
128,168,58,29,940,1052,10
129,12,85,10,370,877,10
