cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,134,6,20,230,314,10
2,63,58,20,0,139,10
3,64,52,20,124,254,10
4,139,7,20,100,209,10
5,110,8,26,467,550,10
6,79,193,30,157,284,10
7,80,190,13,457,518,10
8,158,81,23,480,622,10
9,60,153,11,93,159,10
10,141,8,20,101,154,10
11,13,81,30,118,224,10
12,68,115,20,543,652,10
13,151,132,6,181,207,10
14,88,143,17,488,650,10
15,16,84,20,167,253,10
16,155,17,32,99,194,10
17,69,150,17,540,674,10
18,55,87,30,196,262,10
19,22,133,10,155,238,10
20,10,20,14,559,711,10
21,187,142,10,96,204,10
22,114,122,10,211,284,10
23,78,119,30,49,139,10
24,199,115,20,112,163,10
25,185,124,10,88,201,10
26,46,22,10,389,495,10
27,7,152,10,162,252,10
28,144,92,23,504,588,10
29,5,162,26,125,198,10
30,197,113,20,115,187,10
31,189,95,10,129,185,10
32,84,118,20,68,170,10
33,28,77,12,189,318,10
34,105,26,24,308,423,10
35,113,100,5,218,305,10
36,139,97,4,618,702,10
37,143,179,24,250,408,10
38,111,189,3,498,583,10
39,119,37,20,167,225,10
40,87,191,10,91,234,10
41,80,167,10,211,307,10
42,23,137,20,137,229,10
43,181,70,25,503,616,10
44,178,123,30,0,162,10
45,45,142,15,462,566,10
46,151,66,11,63,163,10
47,68,50,10,105,221,10
48,159,196,6,255,333,10
49,87,30,10,181,246,10
50,187,92,20,96,165,10
51,10,153,20,104,211,10
52,54,30,10,128,240,10
53,54,37,21,572,761,10
54,180,147,10,126,230,10
55,154,59,17,0,207,10
56,93,13,30,113,216,10
57,38,190,10,133,212,10
58,104,88,25,711,758,10
59,78,169,10,304,354,10
60,127,143,7,543,667,10
61,24,131,31,310,363,10
62,82,194,10,152,252,10
63,165,117,10,110,168,10
64,23,176,20,323,462,10
65,55,24,10,127,190,10
66,148,157,21,285,462,10
67,186,91,10,87,189,10
68,26,138,10,170,273,10
69,78,184,20,190,291,10
70,165,181,22,0,171,10
71,11,151,20,116,208,10
72,103,66,20,64,142,10
73,188,125,10,93,222,10
74,197,140,10,117,168,10
75,100,70,30,0,47,10
76,83,118,20,52,167,10
77,66,58,20,177,282,10
78,83,188,30,90,179,10
79,12,154,10,111,225,10
80,158,20,19,590,635,10
81,161,158,24,370,529,10
82,41,186,27,109,231,10
83,162,162,20,320,479,10
84,89,176,13,394,556,10
85,86,69,14,150,228,10
86,20,72,21,236,332,10
87,41,182,30,101,174,10
88,178,147,10,135,244,10
89,140,11,10,103,205,10
90,60,51,20,70,153,10
91,100,6,30,99,189,10
92,18,89,10,0,117,10
93,85,110,10,0,85,10
94,37,146,10,294,401,10
95,181,89,10,56,103,10
96,26,147,20,89,166,10
97,52,38,30,84,225,10
98,131,136,18,650,740,10
99,46,131,21,321,414,10
100,35,160,16,91,180,10
101,187,97,10,185,218,10
102,172,179,1,533,688,10
103,156,93,25,424,497,10
104,85,164,23,69,185,10
105,17,32,16,456,588,10
106,175,60,18,88,198,10
107,82,48,8,62,136,10
108,62,50,20,77,192,10
109,137,1,10,177,284,10
110,140,4,10,126,201,10
111,143,0,10,178,267,10
112,198,132,10,137,231,10
113,25,146,30,99,177,10
114,137,10,21,429,516,10
115,15,88,10,122,140,10
116,38,183,10,303,392,10
117,121,48,17,267,357,10
118,62,15,29,99,174,10
119,19,38,16,449,563,10
120,144,59,18,440,501,10
121,125,78,11,0,136,10
122,12,156,30,119,240,10
123,53,29,30,126,220,10
124,22,61,17,272,347,10
125,159,121,20,124,241,10
126,59,83,24,221,299,10
127,59,57,10,60,105,10
128,168,58,29,188,312,10
129,12,85,10,125,189,10
130,85,193,25,295,392,10
131,155,107,10,540,615,10
132,195,132,6,228,360,10
133,55,51,17,266,355,10
134,189,120,10,137,191,10
135,59,139,26,332,390,10
136,121,50,24,85,183,10
137,10,67,30,95,189,10
138,52,28,10,86,225,10
139,17,150,20,0,270,10
140,101,67,20,80,145,10
141,69,47,10,89,216,10
142,164,113,20,0,157,10
143,79,115,30,28,114,10
144,80,108,20,0,95,10
145,184,116,20,123,260,10
146,27,135,10,194,261,10
147,29,139,10,70,159,10
148,84,194,10,129,171,10
149,186,94,20,97,189,10
150,114,72,22,31,75,10
151,90,4,22,109,138,10
152,41,187,20,105,214,10
153,92,178,26,452,560,10
154,46,40,15,219,361,10
155,174,128,20,0,129,10
156,30,142,10,81,143,10
157,28,193,30,144,286,10
158,185,96,30,164,283,10
159,74,55,3,314,475,10
160,23,123,15,306,365,10
161,103,70,10,30,81,10
162,42,174,13,0,239,10
163,8,8,11,152,221,10
164,83,81,21,0,82,10
165,57,54,20,78,118,10
166,26,45,8,215,336,10
167,83,180,15,258,350,10
168,70,37,10,70,194,10
169,97,65,20,85,172,10
170,53,31,10,172,216,10
171,179,141,20,89,177,10
172,100,53,22,681,728,10
173,55,64,30,11,176,10
174,8,71,10,156,252,10
175,174,185,15,115,206,10
176,176,144,20,191,257,10
177,123,36,10,88,196,10
178,142,60,13,391,491,10
179,53,61,20,86,137,10
180,62,38,19,541,623,10
181,123,33,20,128,183,10
182,136,111,19,585,699,10
183,28,160,27,370,495,10
184,85,85,14,559,694,10
185,12,66,20,0,205,10
186,107,96,23,0,26,10
187,168,119,14,566,623,10
188,171,36,6,613,744,10
189,188,88,20,88,172,10
190,135,45,7,285,341,10
191,26,41,14,144,216,10
192,195,129,40,117,282,10
193,108,141,13,262,349,10
194,75,134,16,0,152,10
195,141,4,20,140,248,10
196,60,58,20,58,144,10
197,196,137,20,104,169,10
198,7,142,20,191,283,10
199,190,112,20,0,161,10
200,63,192,12,203,326,10
201,97,129,11,577,696,10
202,71,131,11,476,610,10
203,159,105,20,536,654,10
204,109,48,3,131,168,10
205,189,83,43,194,288,10
206,142,27,11,335,454,10
207,68,40,23,0,128,10
208,56,90,15,510,646,10
209,98,193,27,161,311,10
210,121,36,20,148,219,10
211,101,70,20,30,83,10
212,134,157,20,407,551,10
213,103,77,21,0,101,10
214,87,117,10,98,188,10
215,183,170,17,205,268,10
216,193,12,3,382,460,10
217,127,60,23,100,206,10
218,178,140,10,88,198,10
219,95,50,25,208,325,10
220,25,165,24,323,501,10
