cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,20,59,20,485,610,10
2,178,61,19,343,438,10
3,39,186,5,171,248,10
4,182,110,15,114,247,10
5,186,65,39,449,554,10
6,58,19,10,162,266,10
7,60,71,22,240,331,10
8,86,150,22,469,587,10
9,40,95,25,482,573,10
10,123,90,21,0,116,10
11,55,100,22,36,132,10
12,18,35,24,603,731,10
13,88,152,13,82,206,10
14,26,41,14,133,231,10
15,24,131,31,276,400,10
16,97,192,23,181,257,10
17,63,44,14,494,620,10
18,1,54,14,278,389,10
19,134,157,20,394,511,10
20,176,132,10,311,436,10
21,155,17,32,103,200,10
22,159,187,9,464,555,10
23,174,194,8,461,536,10
24,136,90,18,0,107,10
25,1,149,35,385,491,10
26,83,180,15,254,334,10
27,63,141,14,138,225,10
28,39,112,26,125,188,10
29,184,140,15,335,452,10
30,50,31,20,0,167,10
31,28,160,27,384,469,10
32,143,179,24,264,340,10
33,74,163,21,610,740,10
34,39,151,26,94,190,10
35,171,69,19,167,288,10
36,153,19,3,324,407,10
37,111,189,3,489,604,10
38,5,122,15,338,449,10
39,159,105,20,577,657,10
40,49,99,32,204,262,10
41,53,175,28,173,300,10
42,48,106,23,115,246,10
43,101,127,31,0,128,10
44,149,78,6,434,522,10
45,78,169,10,281,346,10
46,157,142,13,77,159,10
47,75,170,17,505,605,10
48,156,93,25,406,527,10
49,5,130,15,644,741,10
50,158,81,23,495,608,10
51,85,85,14,583,664,10
52,189,83,43,200,273,10
53,66,3,9,339,462,10
54,45,95,15,189,254,10
55,162,162,20,331,456,10
56,84,188,17,474,566,10
57,38,101,10,304,405,10
58,55,51,17,251,363,10
59,176,58,21,204,310,10
60,48,94,15,377,436,10
61,173,147,19,473,545,10
62,35,9,29,205,345,10
63,112,42,33,444,532,10
64,11,118,33,106,171,10
65,155,22,24,122,196,10
66,42,174,13,100,212,10
67,154,7,32,347,419,10
68,181,39,11,361,469,10
69,60,153,11,80,173,10
70,171,36,6,639,754,10
71,158,132,12,353,426,10
72,112,174,20,0,125,10
73,97,129,11,576,688,10
74,68,191,15,508,622,10
75,124,191,24,170,293,10
76,86,110,18,527,622,10
77,158,20,19,561,696,10
78,130,55,28,402,505,10
79,180,66,13,89,201,10
80,18,59,20,406,535,10
81,139,158,9,482,585,10
82,37,146,10,303,391,10
83,17,32,16,455,568,10
84,86,69,14,141,236,10
85,67,70,18,417,540,10
86,119,113,35,16,76,10
87,136,12,21,108,190,10
88,49,71,36,461,570,10
89,121,48,17,268,340,10
90,118,117,20,24,123,10
91,104,88,25,717,838,10
92,89,176,13,405,506,10
93,46,40,15,228,334,10
94,78,72,9,38,103,10
95,69,150,17,543,652,10
96,6,120,25,528,652,10
97,154,29,19,262,321,10
98,70,130,8,458,566,10
99,172,186,35,112,248,10
100,23,168,13,473,576,10
101,65,42,12,192,295,10
102,53,180,4,243,386,10
103,90,4,22,97,165,10
104,76,102,15,0,83,10
105,30,67,7,262,359,10
106,138,72,8,128,205,10
107,68,115,20,531,646,10
108,84,81,11,0,90,10
109,104,142,24,611,741,10
110,104,5,26,186,256,10
111,31,63,11,288,390,10
112,30,183,9,262,388,10
113,141,146,15,526,647,10
114,159,196,6,234,327,10
115,20,72,21,247,337,10
116,113,100,5,216,275,10
117,184,101,17,235,296,10
118,82,48,8,23,162,10
119,57,157,26,0,203,10
120,67,138,11,59,132,10
121,181,70,25,511,609,10
122,63,149,17,0,178,10
123,41,43,30,513,623,10
124,74,67,2,305,435,10
125,138,61,19,250,325,10
126,182,9,30,276,398,10
127,104,176,19,218,326,10
128,60,184,7,318,385,10
129,63,192,12,219,310,10
130,77,119,17,348,465,10
131,137,41,15,408,494,10
132,151,180,14,535,647,10
133,63,151,22,527,639,10
134,146,3,24,430,505,10
135,186,8,31,307,429,10
136,51,162,20,82,192,10
137,57,118,21,401,500,10
138,107,96,23,8,62,10
139,154,184,36,306,392,10
140,46,5,8,361,471,10
141,80,190,13,441,515,10
142,100,144,17,221,363,10
143,121,46,3,153,215,10
144,177,134,26,320,398,10
145,155,107,10,532,645,10
146,62,152,19,441,532,10
147,148,38,6,198,317,10
148,178,127,23,186,300,10
149,41,16,6,111,190,10
150,144,92,23,509,597,10
151,122,13,27,134,197,10
152,197,7,13,261,381,10
153,9,122,17,353,463,10
154,27,97,30,271,371,10
155,149,176,16,0,155,10
156,106,41,13,247,335,10
157,19,51,19,162,240,10
158,8,89,13,192,297,10
159,151,132,6,158,220,10
160,56,148,20,534,635,10
161,122,38,5,425,551,10
162,90,174,18,181,286,10
163,114,122,10,200,271,10
164,108,148,21,38,112,10
165,41,73,21,276,366,10
166,149,103,17,56,84,10
167,42,148,14,586,677,10
168,103,97,9,0,64,10
169,107,133,22,425,517,10
170,95,50,25,205,301,10
171,114,183,35,247,339,10
172,113,105,23,217,309,10
173,142,27,11,368,443,10
174,25,165,24,369,436,10
175,168,58,29,191,307,10
176,200,162,24,503,584,10
177,135,110,7,0,114,10
178,66,98,2,627,772,10
179,55,87,30,183,285,10
180,116,52,10,375,468,10
181,125,53,24,353,454,10
182,115,50,14,362,439,10
183,97,9,13,305,393,10
184,184,110,23,165,251,10
185,110,110,14,587,683,10
186,63,116,21,474,573,10
187,152,122,25,55,117,10
188,94,119,25,0,63,10
189,46,131,21,331,416,10
190,81,183,11,89,167,10
191,3,101,33,566,635,10
192,191,124,7,129,246,10
193,135,45,7,272,351,10
194,125,49,17,266,355,10
195,173,42,3,96,191,10
196,172,179,1,531,662,10
197,23,123,15,257,375,10
198,12,15,16,523,615,10
199,118,45,28,353,416,10
200,10,20,14,556,708,10
201,161,3,22,512,639,10
202,19,38,16,459,532,10
203,62,138,15,611,714,10
204,145,71,10,160,256,10
205,32,23,10,182,273,10
206,42,72,18,102,245,10
207,193,127,7,500,603,10
208,183,170,17,184,280,10
209,36,104,11,233,296,10
210,124,165,24,452,513,10
211,198,97,14,217,290,10
212,168,146,19,248,317,10
213,121,50,24,94,179,10
214,92,178,26,452,562,10
215,68,156,28,310,393,10
