cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,181,172,10,219,595,90
2,154,31,10,663,1032,90
3,123,106,20,652,921,90
4,23,137,20,636,856,90
5,190,28,20,127,475,90
6,8,71,10,627,886,90
7,103,130,20,212,585,90
8,62,50,20,404,666,90
9,89,161,10,224,484,90
10,117,91,20,347,620,90
11,12,156,30,431,729,90
12,88,165,30,132,387,90
13,107,125,10,572,794,90
14,8,74,20,432,719,90
15,105,125,10,646,903,90
16,118,192,30,141,426,90
17,146,11,10,102,314,90
18,93,13,30,434,691,90
19,188,125,10,339,591,90
20,87,117,10,719,1009,90
21,123,31,20,584,864,90
22,121,189,20,566,773,90
23,174,128,20,85,287,90
24,197,80,10,135,443,90
25,151,165,10,539,828,90
26,140,4,10,377,589,90
27,78,184,20,913,1157,90
28,96,150,20,642,969,90
29,96,147,10,129,338,90
30,149,182,20,654,883,90
31,87,191,10,93,352,90
32,189,151,30,104,321,90
33,99,144,10,44,287,90
34,64,52,20,785,1049,90
35,7,151,20,721,998,90
36,151,99,10,310,518,90
37,87,118,10,652,894,90
38,179,141,20,156,414,90
39,192,151,10,256,548,90
40,143,0,10,718,990,90
41,66,58,20,1078,1307,90
42,122,14,20,1013,1254,90
43,66,52,10,676,974,90
44,173,55,20,98,374,90
45,119,37,20,793,1032,90
46,199,28,20,506,874,90
47,90,161,10,348,541,90
48,36,193,20,545,809,90
49,159,160,20,0,348,90
50,194,112,10,509,806,90
51,176,173,20,0,395,90
52,117,193,30,94,323,90
53,186,96,20,791,1084,90
54,39,56,10,75,412,90
55,189,120,10,424,698,90
56,29,139,10,94,349,90
57,37,190,10,470,697,90
58,165,117,10,401,677,90
59,16,84,20,720,973,90
60,187,97,10,733,959,90
61,10,153,20,255,537,90
62,194,149,20,162,453,90
63,187,112,30,98,339,90
64,103,70,10,107,320,90
65,193,159,20,452,734,90
66,77,115,20,267,531,90
67,190,154,30,373,619,90
68,3,75,10,376,594,90
69,17,93,20,83,313,90
70,151,167,10,233,554,90
71,12,85,10,428,686,90
72,120,11,10,91,338,90
73,140,181,20,0,343,90
74,6,67,10,184,406,90
75,137,4,10,1016,1261,90
76,103,124,20,726,1009,90
77,10,67,30,95,306,90
78,48,30,50,163,407,90
79,53,67,20,483,785,90
80,164,113,20,0,324,90
81,47,49,20,705,963,90
82,187,92,20,217,531,90
83,121,115,20,88,334,90
84,46,51,20,875,1158,90
85,144,189,30,260,517,90
86,180,93,10,1004,1255,90
87,152,168,20,204,401,90
88,117,95,10,17,337,90
89,195,25,10,843,1094,90
90,108,168,20,431,656,90
91,149,103,20,638,949,90
92,60,58,20,0,397,90
93,197,79,10,293,467,90
94,39,58,30,74,348,90
95,147,186,30,517,830,90
96,154,163,10,651,905,90
97,96,128,30,0,297,90
98,30,187,10,746,1000,90
99,123,121,20,365,617,90
100,104,68,10,289,507,90
101,102,128,20,187,420,90
102,18,89,10,0,314,90
103,197,77,20,669,824,90
104,156,11,20,1078,1349,90
105,144,33,30,0,298,90
106,101,67,20,555,831,90
107,159,121,20,701,944,90
108,84,192,10,255,497,90
109,139,7,20,174,424,90
110,7,152,10,646,890,90
111,181,147,20,339,629,90
112,104,170,20,0,331,90
113,13,81,30,513,811,90
114,172,57,10,0,336,90
115,80,108,20,0,322,90
116,180,171,20,390,606,90
117,146,3,10,370,606,90
118,123,33,20,505,760,90
119,127,8,20,815,1070,90
120,185,115,20,516,801,90
121,192,113,20,151,411,90
122,194,75,10,825,1041,90
123,135,0,10,907,1178,90
124,157,30,10,640,869,90
125,53,29,30,449,698,90
126,85,110,10,0,219,90
127,182,171,30,438,742,90
128,79,193,30,788,1081,90
129,181,52,10,500,819,90
130,148,103,30,732,1055,90
131,190,109,10,815,1053,90
132,119,188,20,706,998,90
133,197,140,10,179,426,90
134,162,123,40,618,837,90
135,102,170,40,107,402,90
136,120,198,10,349,595,90
137,175,50,20,788,1108,90
138,23,142,10,417,703,90
139,149,99,20,49,298,90
140,102,174,20,243,454,90
141,30,142,10,0,312,90
142,175,143,20,894,1175,90
143,193,27,10,326,680,90
144,193,82,10,99,361,90
145,103,67,20,334,698,90
146,55,64,30,292,597,90
147,197,25,10,622,946,90
148,42,105,20,387,669,90
149,100,129,30,119,312,90
150,120,115,20,0,265,90
151,183,120,10,89,409,90
152,115,89,20,481,675,90
153,196,27,10,742,1012,90
154,131,38,20,0,290,90
155,145,31,20,82,361,90
156,196,137,20,104,355,90
157,98,150,10,213,442,90
158,159,8,10,1028,1289,90
159,15,88,10,249,492,90
160,191,27,10,116,423,90
161,196,111,30,408,720,90
162,150,6,20,531,817,90
163,95,74,20,836,1123,90
164,42,101,10,594,831,90
165,53,59,20,122,393,90
166,193,23,20,937,1159,90
167,40,105,10,301,572,90
168,152,4,20,716,1003,90
169,100,151,10,366,654,90
170,24,140,20,532,773,90
171,87,195,10,454,671,90
172,140,6,30,263,519,90
173,197,113,20,345,601,90
174,40,183,20,102,344,90
175,127,114,20,554,826,90
176,182,46,10,694,1003,90
177,151,190,40,428,723,90
178,8,69,20,668,1030,90
179,44,52,20,226,506,90
180,43,54,10,149,399,90
181,179,174,10,108,405,90
182,13,152,20,102,354,90
183,137,1,10,788,1112,90
184,127,118,20,493,682,90
185,118,92,30,275,510,90
186,129,40,20,0,336,90
187,123,4,10,653,857,90
188,55,24,10,322,633,90
189,41,182,30,115,438,90
190,22,133,10,710,972,90
191,151,101,20,406,640,90
192,82,194,10,694,988,90
193,185,124,10,245,497,90
194,180,147,10,437,711,90
195,97,7,20,263,481,90
196,108,165,10,526,766,90
197,47,50,10,794,1074,90
198,93,167,40,68,272,90
199,186,91,10,141,424,90
200,124,6,20,741,955,90
201,149,167,40,469,712,90
202,125,38,30,239,482,90
203,123,8,10,127,447,90
204,199,76,30,437,692,90
