cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,134,6,20,988,1122,10
2,63,58,20,63,612,10
3,64,52,20,350,1137,10
4,139,7,20,228,842,10
5,110,8,26,1671,2385,10
6,79,193,30,501,1212,10
7,80,190,13,1665,2152,10
8,158,81,23,1822,2541,10
9,60,153,11,181,738,10
10,141,8,20,170,801,10
11,13,81,30,491,860,10
12,68,115,20,2301,2503,10
13,151,132,6,542,953,10
14,88,143,17,1876,2561,10
15,16,84,20,346,1205,10
16,155,17,32,146,825,10
17,69,150,17,1933,2839,10
18,55,87,30,611,1215,10
19,22,133,10,475,1076,10
20,10,20,14,2216,2739,10
21,187,142,10,403,705,10
22,114,122,10,676,1253,10
23,78,119,30,130,572,10
24,199,115,20,438,651,10
25,185,124,10,212,796,10
26,46,22,10,1496,1953,10
27,7,152,10,636,908,10
28,144,92,23,1978,2383,10
29,5,162,26,500,660,10
30,197,113,20,205,984,10
31,189,95,10,356,873,10
32,84,118,20,272,638,10
33,28,77,12,677,1294,10
34,105,26,24,1072,1738,10
35,113,100,5,716,1364,10
36,139,97,4,2413,2858,10
37,143,179,24,924,1505,10
38,111,189,3,1815,2469,10
39,119,37,20,668,868,10
40,87,191,10,257,622,10
41,80,167,10,685,1295,10
42,23,137,20,433,1004,10
43,181,70,25,1816,2615,10
44,178,123,30,81,700,10
45,45,142,15,1529,2482,10
46,151,66,11,63,712,10
47,68,50,10,321,965,10
48,159,196,6,825,1349,10
49,87,30,10,542,1190,10
50,187,92,20,163,860,10
51,10,153,20,385,743,10
52,54,30,10,311,1045,10
53,54,37,21,2481,2947,10
54,180,147,10,390,979,10
55,154,59,17,70,622,10
56,93,13,30,586,750,10
57,38,190,10,296,976,10
58,104,88,25,2452,3164,10
59,78,169,10,801,1708,10
60,127,143,7,1837,2741,10
61,24,131,31,1121,1580,10
62,82,194,10,327,1282,10
63,165,117,10,436,667,10
64,23,176,20,1275,1792,10
65,55,24,10,474,672,10
66,148,157,21,997,1779,10
67,186,91,10,212,721,10
68,26,138,10,778,906,10
69,78,184,20,545,1330,10
70,165,181,22,152,759,10
71,11,151,20,161,870,10
72,103,66,20,34,825,10
73,188,125,10,251,899,10
74,197,140,10,296,788,10
75,100,70,30,32,452,10
76,83,118,20,98,724,10
77,66,58,20,634,1164,10
78,83,188,30,113,644,10
79,12,154,10,255,972,10
80,158,20,19,2042,2801,10
81,161,158,24,1483,1891,10
82,41,186,27,290,966,10
83,162,162,20,1207,1761,10
84,89,176,13,1437,2250,10
85,86,69,14,560,1058,10
86,20,72,21,953,1260,10
87,41,182,30,113,772,10
88,178,147,10,489,979,10
89,140,11,10,105,764,10
90,60,51,20,63,961,10
91,100,6,30,273,609,10
92,18,89,10,272,447,10
93,85,110,10,0,792,10
94,37,146,10,1138,1591,10
95,181,89,10,81,863,10
96,26,147,20,154,767,10
97,52,38,30,185,476,10
98,131,136,18,2358,2936,10
99,46,131,21,1151,1823,10
100,35,160,16,90,978,10
101,187,97,10,640,985,10
102,172,179,1,2229,2528,10
103,156,93,25,1674,1950,10
104,85,164,23,167,350,10
105,17,32,16,1628,2385,10
106,175,60,18,182,525,10
107,82,48,8,215,654,10
108,62,50,20,283,751,10
109,137,1,10,528,1257,10
110,140,4,10,502,756,10
111,143,0,10,671,986,10
112,198,132,10,393,1014,10
113,25,146,30,113,898,10
114,137,10,21,1592,2165,10
115,15,88,10,118,922,10
116,38,183,10,888,1793,10
117,121,48,17,1022,1489,10
118,62,15,29,97,809,10
119,19,38,16,1619,2246,10
120,144,59,18,1578,2201,10
121,125,78,11,50,197,10
122,12,156,30,392,931,10
123,53,29,30,390,876,10
124,22,61,17,966,1400,10
125,159,121,20,386,1055,10
126,59,83,24,640,1373,10
127,59,57,10,59,818,10
128,168,58,29,808,1198,10
129,12,85,10,197,1041,10
130,85,193,25,1145,1536,10
131,155,107,10,2170,2489,10
132,195,132,6,854,1480,10
133,55,51,17,1006,1349,10
134,189,120,10,270,998,10
135,59,139,26,989,1832,10
136,121,50,24,169,869,10
137,10,67,30,114,781,10
138,52,28,10,366,656,10
139,17,150,20,109,707,10
140,101,67,20,276,628,10
141,69,47,10,294,887,10
142,164,113,20,90,446,10
143,79,115,30,70,344,10
144,80,108,20,60,217,10
145,184,116,20,424,1072,10
146,27,135,10,554,1234,10
147,29,139,10,81,687,10
148,84,194,10,415,745,10
149,186,94,20,244,878,10
150,114,72,22,31,916,10
151,90,4,22,151,858,10
152,41,187,20,218,852,10
153,92,178,26,1689,2351,10
