cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,52,75,10,3,3278,90
2,45,70,30,0,3281,90
3,62,69,10,0,3284,90
4,60,66,10,1262,1436,90
5,42,65,10,0,3286,90
6,16,42,20,500,666,90
7,58,70,20,0,3286,90
8,34,60,20,2887,3084,90
9,28,70,10,2603,2796,90
10,35,66,10,2791,2987,90
11,35,69,10,2698,2894,90
12,25,85,20,0,3288,90
13,22,75,30,2405,2597,90
14,22,85,10,0,3287,90
15,20,80,40,2218,2406,90
16,20,85,40,2,3286,90
17,18,75,20,2312,2503,90
18,15,75,20,0,3288,90
19,15,80,10,0,3284,90
20,30,50,10,0,3290,90
21,30,56,20,2,3327,90
22,28,52,20,23,184,90
23,14,66,10,1645,1826,90
24,25,50,10,1,3288,90
25,22,66,40,2504,2696,90
26,8,62,10,2,3286,90
27,23,52,10,210,373,90
28,4,55,20,3,3281,90
29,20,50,10,0,3286,90
30,20,55,10,304,469,90
31,10,35,20,1,3278,90
32,10,40,30,1,3279,90
33,8,40,40,685,856,90
34,8,45,20,0,3282,90
35,5,35,10,876,1048,90
36,5,45,10,1253,1428,90
37,2,40,20,2,3275,90
38,0,40,30,1063,1238,90
39,0,45,20,1158,1333,90
40,36,18,10,1820,2000,90
41,35,32,10,2758,2948,90
42,33,32,20,2667,2856,90
43,33,35,10,1,3314,90
44,32,20,10,1914,2095,90
45,30,30,10,2107,2292,90
46,34,25,30,1,3298,90
47,30,35,10,0,3309,90
48,36,40,10,2,3323,90
49,48,20,10,969,1140,90
50,26,32,10,0,3304,90
51,25,30,10,0,3302,90
52,25,35,10,0,3306,90
53,44,5,20,1257,1433,90
54,42,10,40,0,3275,90
55,42,15,10,1068,1241,90
56,40,5,30,1350,1527,90
57,38,15,40,0,3284,90
58,38,5,30,1442,1619,90
59,38,10,10,2,3279,90
60,35,5,20,0,3271,90
61,50,30,10,0,3282,90
62,50,35,20,120,285,90
63,50,40,50,0,3290,90
64,48,30,10,493,658,90
65,44,25,10,872,1041,90
66,47,35,10,588,754,90
67,47,40,10,0,177,90
68,42,30,10,778,944,90
69,45,35,10,680,846,90
70,95,30,30,2321,2513,90
71,95,35,20,0,3274,90
72,53,30,10,0,3281,90
73,92,30,10,0,3276,90
74,53,35,50,213,378,90
75,45,65,20,0,3286,90
76,90,35,10,2134,2323,90
77,72,45,10,2903,3105,90
78,78,40,20,2805,3004,90
79,87,30,10,2609,2805,90
80,85,25,10,2516,2708,90
81,85,35,30,1,3291,90
82,75,55,20,0,3287,90
83,72,55,10,0,3290,90
84,70,58,20,1642,1822,90
85,86,46,30,5,3282,90
86,66,55,10,2,3296,90
87,64,46,20,3098,3308,90
88,65,60,30,1546,1725,90
89,56,64,10,1,3295,90
90,60,55,10,3,3333,90
91,60,60,10,2,3296,90
92,67,85,20,694,862,90
93,42,58,40,0,170,90
94,65,82,10,1,3268,90
95,62,80,30,1,3273,90
96,62,40,10,3,3324,90
97,60,85,30,0,3267,90
98,58,75,20,2,3282,90
99,55,80,10,409,575,90
100,55,85,20,502,670,90
