cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,41,49,10,76,236,10
2,35,17,7,0,147,10
3,55,45,13,77,180,10
4,55,20,19,76,212,10
5,15,30,26,20,184,10
6,25,30,3,49,170,10
7,20,50,5,37,141,10
8,10,43,9,52,159,10
9,55,60,16,48,164,10
10,30,60,16,88,201,10
11,20,65,12,35,165,10
12,50,35,19,0,133,10
13,30,25,23,81,227,10
14,15,10,20,35,206,10
15,30,5,8,31,156,10
16,10,20,19,30,152,10
17,5,30,2,60,204,10
18,20,40,12,47,147,10
19,15,60,17,33,156,10
20,45,65,9,82,210,10
21,45,20,11,0,143,10
22,45,10,18,51,168,10
23,55,5,29,36,167,10
24,65,35,3,56,197,10
25,65,20,6,57,196,10
26,45,30,17,90,213,10
27,35,40,16,0,140,10
28,41,37,16,0,138,10
29,64,42,9,25,156,10
30,40,60,21,24,137,10
31,31,52,27,15,142,10
32,35,69,23,68,211,10
33,53,52,11,25,171,10
34,65,55,14,72,187,10
35,63,65,8,55,194,10
36,2,60,5,41,192,10
37,20,20,8,88,216,10
38,5,5,16,42,169,10
39,60,12,31,33,200,10
40,40,25,9,43,160,10
41,42,7,5,45,174,10
42,24,12,5,25,165,10
43,23,3,7,79,191,10
44,11,14,18,33,166,10
45,6,38,16,29,183,10
46,2,48,1,66,194,10
47,8,56,27,35,195,10
48,13,52,36,67,213,10
49,6,68,30,76,169,10
50,47,47,13,78,195,10
51,49,58,10,37,156,10
52,27,43,9,0,138,10
53,37,31,14,53,171,10
54,57,29,18,90,216,10
55,63,23,2,70,198,10
56,53,12,6,77,204,10
57,32,12,7,42,166,10
58,36,26,18,84,234,10
59,21,24,28,17,190,10
60,17,34,3,71,219,10
61,12,24,13,31,143,10
62,24,58,19,26,162,10
63,27,69,10,39,194,10
64,15,77,9,50,182,10
65,62,77,20,52,192,10
66,49,73,25,71,204,10
67,67,5,25,44,168,10
68,56,39,36,82,216,10
69,37,47,6,0,139,10
70,37,56,5,50,230,10
71,57,68,15,41,166,10
72,47,16,25,23,179,10
73,44,17,9,31,153,10
74,46,13,8,74,211,10
75,49,11,18,28,152,10
76,49,42,13,19,134,10
77,53,43,14,73,216,10
78,61,52,3,44,171,10
79,57,48,23,42,156,10
80,56,37,6,73,216,10
81,55,54,26,57,148,10
82,15,47,16,25,154,10
83,14,37,11,23,170,10
84,11,31,7,57,170,10
85,16,22,41,45,155,10
86,4,18,35,50,163,10
87,28,18,26,63,144,10
88,26,52,9,21,140,10
89,26,35,15,68,230,10
90,31,67,3,47,177,10
91,15,19,1,72,218,10
92,22,22,2,0,167,10
93,18,24,22,61,227,10
94,26,27,27,59,163,10
95,25,24,20,0,150,10
96,22,27,11,90,204,10
97,25,21,12,94,200,10
98,19,21,10,21,151,10
99,20,26,9,35,153,10
100,18,18,17,51,220,10
