cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,41,49,10,132,220,10
2,35,17,7,2,89,10
3,55,45,13,107,156,10
4,55,20,19,73,220,10
5,15,30,26,20,113,10
6,25,30,3,54,159,10
7,20,50,5,60,114,10
8,10,43,9,63,155,10
9,55,60,16,54,158,10
10,30,60,16,101,172,10
11,20,65,12,37,163,10
12,50,35,19,38,104,10
13,30,25,23,72,220,10
14,15,10,20,35,158,10
15,30,5,8,31,173,10
16,10,20,19,54,119,10
17,5,30,2,51,193,10
18,20,40,12,80,121,10
19,15,60,17,54,119,10
20,45,65,9,113,173,10
21,45,20,11,18,103,10
22,45,10,18,59,151,10
23,55,5,29,37,168,10
24,65,35,3,122,211,10
25,65,20,6,50,207,10
26,45,30,17,117,172,10
27,35,40,16,0,156,10
28,41,37,16,1,81,10
29,64,42,9,42,110,10
30,40,60,21,30,128,10
31,31,52,27,6,89,10
32,35,69,23,122,206,10
33,53,52,11,24,195,10
34,65,55,14,101,157,10
35,63,65,8,52,190,10
36,2,60,5,43,194,10
37,20,20,8,120,185,10
38,5,5,16,42,162,10
39,60,12,31,37,203,10
40,40,25,9,54,140,10
41,42,7,5,31,164,10
42,24,12,5,25,193,10
43,23,3,7,116,178,10
44,11,14,18,35,151,10
45,6,38,16,29,192,10
46,2,48,1,96,171,10
47,8,56,27,36,130,10
48,13,52,36,128,216,10
49,6,68,30,96,152,10
50,47,47,13,106,175,10
51,49,58,10,61,126,10
52,27,43,9,13,93,10
53,37,31,14,64,152,10
54,57,29,18,121,185,10
55,63,23,2,71,211,10
56,53,12,6,81,199,10
57,32,12,7,80,150,10
58,36,26,18,86,239,10
59,21,24,28,17,130,10
60,17,34,3,133,229,10
61,12,24,13,58,111,10
62,24,58,19,26,173,10
63,27,69,10,36,126,10
64,15,77,9,51,190,10
65,62,77,20,52,197,10
66,49,73,25,80,203,10
67,67,5,25,43,163,10
68,56,39,36,84,226,10
69,37,47,6,13,144,10
70,37,56,5,22,231,10
71,57,68,15,58,116,10
72,47,16,25,23,119,10
73,44,17,9,61,114,10
74,46,13,8,73,203,10
75,49,11,18,47,112,10
76,49,42,13,28,125,10
77,53,43,14,67,226,10
78,61,52,3,45,174,10
79,57,48,23,59,155,10
80,56,37,6,69,226,10
81,55,54,26,93,128,10
82,15,47,16,30,102,10
83,14,37,11,0,99,10
84,11,31,7,68,148,10
85,16,22,41,75,128,10
86,4,18,35,80,134,10
87,28,18,26,87,125,10
88,26,52,9,4,140,10
89,26,35,15,128,240,10
90,31,67,3,77,138,10
91,15,19,1,130,221,10
92,22,22,2,0,189,10
93,18,24,22,43,228,10
94,26,27,27,88,128,10
95,25,24,20,0,90,10
96,22,27,11,119,167,10
97,25,21,12,124,162,10
98,19,21,10,32,102,10
99,20,26,9,38,144,10
100,18,18,17,29,221,10
