cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,41,49,10,135,232,10
2,35,17,7,4,87,10
3,55,45,13,99,159,10
4,55,20,19,124,214,10
5,15,30,26,0,98,10
6,25,30,3,76,151,10
7,20,50,5,62,118,10
8,10,43,9,77,134,10
9,55,60,16,74,140,10
10,30,60,16,110,178,10
11,20,65,12,44,113,10
12,50,35,19,30,101,10
13,30,25,23,132,223,10
14,15,10,20,35,126,10
15,30,5,8,38,112,10
16,10,20,19,52,123,10
17,5,30,2,124,201,10
18,20,40,12,69,122,10
19,15,60,17,52,112,10
20,45,65,9,108,182,10
21,45,20,11,37,99,10
22,45,10,18,76,150,10
23,55,5,29,43,121,10
24,65,35,3,124,206,10
25,65,20,6,122,201,10
26,45,30,17,112,170,10
27,35,40,16,3,75,10
28,41,37,16,4,78,10
29,64,42,9,42,107,10
30,40,60,21,40,111,10
31,31,52,27,6,89,10
32,35,69,23,117,200,10
33,53,52,11,27,101,10
34,65,55,14,97,163,10
35,63,65,8,119,192,10
36,2,60,5,43,121,10
37,20,20,8,113,188,10
38,5,5,16,60,133,10
39,60,12,31,0,125,10
40,40,25,9,67,120,10
41,42,7,5,73,156,10
42,24,12,5,28,104,10
43,23,3,7,112,182,10
44,11,14,18,47,117,10
45,6,38,16,33,109,10
46,2,48,1,95,167,10
47,8,56,27,36,111,10
48,13,52,36,131,211,10
49,6,68,30,96,144,10
50,47,47,13,103,172,10
51,49,58,10,65,132,10
52,27,43,9,14,92,10
53,37,31,14,77,132,10
54,57,29,18,118,181,10
55,63,23,2,114,184,10
56,53,12,6,106,191,10
57,32,12,7,78,152,10
58,36,26,18,147,238,10
59,21,24,28,0,108,10
60,17,34,3,137,215,10
61,12,24,13,59,121,10
62,24,58,19,4,104,10
63,27,69,10,39,125,10
64,15,77,9,52,123,10
65,62,77,20,52,133,10
66,49,73,25,107,182,10
67,67,5,25,63,135,10
68,56,39,36,119,198,10
69,37,47,6,18,88,10
70,37,56,5,127,229,10
71,57,68,15,59,125,10
72,47,16,25,22,97,10
73,44,17,9,55,111,10
74,46,13,8,125,212,10
75,49,11,18,48,124,10
76,49,42,13,40,109,10
77,53,43,14,138,220,10
78,61,52,3,73,142,10
79,57,48,23,74,135,10
80,56,37,6,136,216,10
81,55,54,26,79,130,10
82,15,47,16,29,93,10
83,14,37,11,0,91,10
84,11,31,7,81,141,10
85,16,22,41,71,137,10
86,4,18,35,75,140,10
87,28,18,26,81,137,10
88,26,52,9,45,113,10
89,26,35,15,139,228,10
90,31,67,3,74,149,10
91,15,19,1,132,219,10
92,22,22,2,19,96,10
93,18,24,22,131,226,10
94,26,27,27,81,147,10
95,25,24,20,0,85,10
96,22,27,11,115,190,10
97,25,21,12,116,183,10
98,19,21,10,32,102,10
99,20,26,9,62,133,10
100,18,18,17,127,219,10
