cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,41,49,10,2,989,10
2,35,17,7,0,1035,10
3,55,45,13,1,1088,10
4,55,20,19,680,859,10
5,15,30,26,2,1046,10
6,25,30,3,0,982,10
7,20,50,5,4,975,10
8,10,43,9,404,552,10
9,55,60,16,401,536,10
10,30,60,16,0,974,10
11,20,65,12,208,351,10
12,50,35,19,7,1007,10
13,30,25,23,693,894,10
14,15,10,20,3,1009,10
15,30,5,8,175,310,10
16,10,20,19,0,1033,10
17,5,30,2,0,999,10
18,20,40,12,2,1056,10
19,15,60,17,2,986,10
20,45,65,9,3,1059,10
21,45,20,11,0,1100,10
22,45,10,18,1,980,10
23,55,5,29,207,345,10
24,65,35,3,0,1089,10
25,65,20,6,817,1085,10
26,45,30,17,0,1029,10
27,35,40,16,0,985,10
28,41,37,16,4,1030,10
29,64,42,9,3,1088,10
30,40,60,21,0,974,10
31,31,52,27,0,981,10
32,35,69,23,1,1053,10
33,53,52,11,1,1085,10
34,65,55,14,1,1068,10
35,63,65,8,2,1061,10
36,2,60,5,2,1028,10
37,20,20,8,0,1038,10
38,5,5,16,306,454,10
39,60,12,31,4,980,10
40,40,25,9,2,1110,10
41,42,7,5,3,976,10
42,24,12,5,0,971,10
43,23,3,7,0,963,10
44,11,14,18,235,384,10
45,6,38,16,3,1000,10
46,2,48,1,7,990,10
47,8,56,27,2,1033,10
48,13,52,36,1,1037,10
49,6,68,30,3,1029,10
50,47,47,13,1,1016,10
51,49,58,10,1,1004,10
52,27,43,9,2,981,10
53,37,31,14,416,539,10
54,57,29,18,0,1019,10
55,63,23,2,623,794,10
56,53,12,6,0,979,10
57,32,12,7,1,977,10
58,36,26,18,849,1113,10
59,21,24,28,0,1040,10
60,17,34,3,1,1049,10
61,12,24,13,1,1039,10
62,24,58,19,169,325,10
63,27,69,10,5,1049,10
64,15,77,9,5,1032,10
65,62,77,20,3,1047,10
66,49,73,25,3,1053,10
67,67,5,25,294,421,10
68,56,39,36,2,1093,10
69,37,47,6,163,309,10
70,37,56,5,2,980,10
71,57,68,15,3,1061,10
72,47,16,25,3,1028,10
73,44,17,9,1,1032,10
74,46,13,8,681,864,10
75,49,11,18,0,980,10
76,49,42,13,290,406,10
77,53,43,14,818,1075,10
78,61,52,3,2,1075,10
79,57,48,23,392,502,10
80,56,37,6,0,1093,10
81,55,54,26,1,1081,10
82,15,47,16,2,1039,10
83,14,37,11,1,1048,10
84,11,31,7,444,581,10
85,16,22,41,1,1035,10
86,4,18,35,0,995,10
87,28,18,26,424,508,10
88,26,52,9,1,979,10
89,26,35,15,3,1067,10
90,31,67,3,1,1053,10
91,15,19,1,0,1036,10
92,22,22,2,18,186,10
93,18,24,22,0,1037,10
94,26,27,27,0,982,10
95,25,24,20,0,1043,10
96,22,27,11,0,979,10
97,25,21,12,0,978,10
98,19,21,10,0,1038,10
99,20,26,9,337,489,10
100,18,18,17,799,1036,10
