cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,41,49,10,4,979,10
2,35,17,7,3,1056,10
3,55,45,13,1,1037,10
4,55,20,19,621,962,10
5,15,30,26,0,1074,10
6,25,30,3,346,635,10
7,20,50,5,2,1024,10
8,10,43,9,323,615,10
9,55,60,16,330,632,10
10,30,60,16,485,792,10
11,20,65,12,150,422,10
12,50,35,19,2,1087,10
13,30,25,23,639,998,10
14,15,10,20,4,988,10
15,30,5,8,118,383,10
16,10,20,19,1,1000,10
17,5,30,2,686,1027,10
18,20,40,12,2,1072,10
19,15,60,17,4,1024,10
20,45,65,9,2,1007,10
21,45,20,11,0,1066,10
22,45,10,18,333,666,10
23,55,5,29,146,411,10
24,65,35,3,0,976,10
25,65,20,6,716,1058,10
26,45,30,17,2,1093,10
27,35,40,16,55,300,10
28,41,37,16,3,1059,10
29,64,42,9,6,976,10
30,40,60,21,192,473,10
31,31,52,27,2,1064,10
32,35,69,23,1,1029,10
33,53,52,11,27,273,10
34,65,55,14,0,1017,10
35,63,65,8,635,952,10
36,2,60,5,41,304,10
37,20,20,8,0,1091,10
38,5,5,16,238,512,10
39,60,12,31,37,294,10
40,40,25,9,281,600,10
41,42,7,5,337,666,10
42,24,12,5,0,274,10
43,23,3,7,1,982,10
44,11,14,18,169,440,10
45,6,38,16,38,289,10
46,2,48,1,3,977,10
47,8,56,27,2,1016,10
48,13,52,36,1,1020,10
49,6,68,30,402,704,10
50,47,47,13,0,979,10
51,49,58,10,5,1051,10
52,27,43,9,3,1073,10
53,37,31,14,334,650,10
54,57,29,18,3,1074,10
55,63,23,2,561,903,10
56,53,12,6,519,859,10
57,32,12,7,2,1054,10
58,36,26,18,743,1098,10
59,21,24,28,0,1097,10
60,17,34,3,1,1077,10
61,12,24,13,1,1006,10
62,24,58,19,115,392,10
63,27,69,10,2,1025,10
64,15,77,9,155,426,10
65,62,77,20,57,347,10
66,49,73,25,526,839,10
67,67,5,25,232,493,10
68,56,39,36,575,923,10
69,37,47,6,107,354,10
70,37,56,5,729,1058,10
71,57,68,15,3,1011,10
72,47,16,25,1,1064,10
73,44,17,9,0,1063,10
74,46,13,8,622,960,10
75,49,11,18,1,1061,10
76,49,42,13,214,524,10
77,53,43,14,732,1080,10
78,61,52,3,324,628,10
79,57,48,23,309,615,10
80,56,37,6,728,1076,10
81,55,54,26,0,1025,10
82,15,47,16,2,1020,10
83,14,37,11,2,1068,10
84,11,31,7,354,645,10
85,16,22,41,0,1011,10
86,4,18,35,0,993,10
87,28,18,26,314,639,10
88,26,52,9,215,495,10
89,26,35,15,0,1088,10
90,31,67,3,1,1029,10
91,15,19,1,2,1008,10
92,22,22,2,19,269,10
93,18,24,22,729,1094,10
94,26,27,27,0,1103,10
95,25,24,20,0,1100,10
96,22,27,11,0,1022,10
97,25,21,12,2,1094,10
98,19,21,10,0,1093,10
99,20,26,9,265,550,10
100,18,18,17,726,1089,10
