cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,71,268,10,176,353,10
2,183,80,13,0,259,10
3,174,238,21,986,1136,10
4,166,123,14,0,163,10
5,287,293,14,475,712,10
6,140,214,24,564,714,10
7,47,203,29,636,770,10
8,247,19,21,774,995,10
9,152,29,10,879,1020,10
10,86,216,25,85,308,10
11,107,29,20,971,1162,10
12,212,270,21,525,744,10
13,148,157,24,0,59,10
14,291,148,11,577,749,10
15,92,241,3,756,882,10
16,162,148,25,724,823,10
17,119,254,42,780,905,10
18,266,212,11,294,447,10
19,99,226,12,281,462,10
20,56,116,22,135,369,10
21,110,31,15,341,444,10
22,175,107,17,930,1218,10
23,17,0,11,553,714,10
24,96,86,12,0,195,10
25,136,228,2,207,470,10
26,100,138,24,151,287,10
27,184,277,17,166,300,10
28,16,42,17,230,370,10
29,67,175,3,244,358,10
30,72,286,17,373,507,10
31,176,235,33,91,315,10
32,116,14,20,619,804,10
33,26,27,16,824,1037,10
34,37,14,19,200,394,10
35,1,11,34,413,655,10
36,74,117,24,767,910,10
37,170,53,21,134,262,10
38,154,101,21,51,164,10
39,75,191,12,97,205,10
40,227,62,16,768,941,10
41,209,269,17,444,532,10
42,207,149,22,224,444,10
43,99,105,4,222,334,10
44,6,168,21,696,883,10
45,296,211,22,156,338,10
46,254,87,7,1001,1160,10
47,201,175,10,662,789,10
48,268,113,22,802,990,10
49,29,8,24,725,895,10
50,159,89,22,803,896,10
51,9,30,6,360,536,10
52,175,294,16,427,616,10
53,282,76,26,812,1006,10
54,90,44,12,962,1164,10
55,57,7,25,351,577,10
56,176,153,14,784,928,10
57,106,243,22,53,284,10
58,207,20,13,159,289,10
59,289,143,23,139,239,10
60,166,194,7,12,180,10
61,295,123,29,748,854,10
62,85,62,3,526,687,10
63,207,237,11,439,631,10
64,136,50,16,171,353,10
65,42,221,29,260,413,10
66,208,235,22,748,993,10
67,267,29,33,395,618,10
68,206,121,10,705,851,10
69,227,5,13,313,516,10
70,60,287,15,915,1116,10
71,151,133,23,23,152,10
72,222,100,18,695,875,10
73,152,77,10,79,184,10
74,225,192,26,479,667,10
75,150,104,21,0,143,10
76,296,252,18,753,964,10
77,63,170,19,217,335,10
78,106,168,21,151,270,10
79,73,81,15,511,687,10
80,97,232,11,931,1098,10
81,112,43,42,533,634,10
82,135,251,31,424,589,10
83,214,6,35,800,1004,10
84,252,219,23,239,441,10
85,182,284,3,470,619,10
86,259,187,35,0,250,10
87,72,20,32,675,815,10
88,153,61,12,194,345,10
89,211,174,33,459,641,10
90,199,28,12,397,596,10
91,274,136,11,745,929,10
92,226,248,17,803,1020,10
93,85,75,18,673,884,10
94,52,165,18,232,381,10
95,54,136,9,188,347,10
96,34,150,15,326,512,10
97,203,36,18,350,521,10
98,37,258,11,796,964,10
99,29,130,18,122,242,10
100,40,181,26,241,376,10
101,192,150,6,0,154,10
102,61,138,9,576,766,10
103,183,88,35,845,980,10
104,122,127,1,0,156,10
105,126,266,27,433,635,10
106,165,179,19,822,921,10
107,19,290,12,341,533,10
108,30,243,6,269,389,10
109,172,198,29,789,942,10
110,209,84,13,351,477,10
