cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,125,168,27,3487,3801,10
2,162,107,10,330,462,10
3,199,213,13,2050,2357,10
4,61,84,7,1335,1587,10
5,125,103,20,153,288,10
6,143,101,10,224,355,10
7,28,141,25,2582,2858,10
8,230,128,21,1525,1834,10
9,55,68,30,570,756,10
10,72,180,27,1509,1785,10
11,159,41,11,1230,1418,10
12,8,4,29,784,1003,10
13,257,58,10,652,879,10
14,57,155,20,409,566,10
15,186,26,25,2269,2531,10
16,231,243,10,435,590,10
17,247,132,10,928,1197,10
18,89,61,14,1018,1224,10
19,84,231,21,2185,2507,10
20,116,240,17,2106,2422,10
21,110,79,20,762,941,10
22,110,74,30,555,728,10
23,180,106,19,142,294,10
24,240,73,20,457,616,10
25,13,265,20,669,857,10
26,134,147,20,361,488,10
27,257,59,20,696,923,10
28,160,108,10,238,370,10
29,289,130,27,1324,1568,10
30,27,255,5,970,1187,10
31,234,146,38,1412,1716,10
32,69,208,17,2338,2667,10
33,115,196,10,161,313,10
34,250,228,22,3125,3426,10
35,159,89,22,3311,3703,10
36,105,81,20,273,425,10
37,149,183,10,103,251,10
38,159,300,15,547,743,10
39,47,277,20,614,779,10
40,209,269,17,1792,2087,10
41,212,26,30,893,1098,10
42,14,149,10,528,706,10
43,74,117,24,3222,3526,10
44,140,140,30,26,167,10
45,152,241,2,2700,3011,10
46,222,83,20,344,486,10
47,88,124,2,243,409,10
48,136,68,19,2391,2660,10
49,250,124,4,546,746,10
50,109,299,24,1508,1784,10
51,258,244,10,851,1075,10
52,208,47,6,368,576,10
53,212,62,20,716,904,10
54,259,59,10,744,971,10
55,150,104,21,279,412,10
56,77,233,20,658,855,10
57,212,45,30,2528,2885,10
58,57,125,23,860,1091,10
59,232,121,15,2321,2585,10
60,255,132,10,612,826,10
61,18,184,24,1486,1784,10
62,165,113,20,591,744,10
63,143,111,20,99,227,10
64,248,41,11,1885,2219,10
65,8,263,30,759,962,10
66,109,110,20,355,497,10
67,106,71,20,471,625,10
68,259,240,10,1024,1251,10
69,38,139,12,1355,1623,10
70,277,41,14,1387,1616,10
71,255,57,10,550,715,10
72,9,122,19,866,1081,10
73,102,76,17,3393,3701,10
74,43,286,10,676,861,10
75,60,160,20,343,500,10
76,172,225,13,436,583,10
77,161,22,10,812,995,10
78,88,110,1,2540,2796,10
79,122,127,1,85,217,10
80,52,63,10,639,845,10
81,53,141,16,333,493,10
82,175,281,17,2571,2872,10
83,265,141,22,403,583,10
84,250,126,20,812,1044,10
85,147,281,20,1090,1357,10
86,255,240,20,715,899,10
87,188,142,30,4575,4889,10
88,154,26,20,628,791,10
89,59,64,10,757,938,10
90,114,204,20,412,550,10
91,235,242,10,710,909,10
92,34,150,15,1586,1887,10
93,140,214,24,2458,2731,10
94,59,113,16,977,1227,10
95,282,104,19,1084,1328,10
96,145,184,10,321,447,10
97,184,277,17,821,1060,10
98,129,77,11,2551,2838,10
99,96,199,16,4087,4372,10
100,67,154,20,711,905,10
101,2,81,32,1064,1279,10
102,208,208,16,414,575,10
103,169,173,10,101,233,10
104,106,108,20,450,594,10
105,15,2,5,1597,1829,10
106,227,26,20,540,729,10
107,147,285,10,1034,1301,10
108,141,286,10,970,1236,10
109,231,70,10,577,758,10
110,242,73,20,505,664,10
111,15,259,9,2714,2958,10
112,93,165,13,180,320,10
113,10,198,10,940,1180,10
114,149,294,10,687,900,10
115,82,100,16,2311,2565,10
116,256,286,31,3183,3537,10
117,172,2,9,2420,2692,10
118,277,172,10,816,1064,10
119,73,81,15,2227,2466,10
120,217,69,10,451,619,10
121,85,224,10,832,1048,10
122,0,153,20,862,1072,10
123,147,43,14,407,556,10
124,143,288,30,811,1030,10
125,112,272,18,1356,1624,10
126,200,26,10,1778,2003,10
127,140,143,20,0,137,10
128,83,236,10,513,661,10
129,253,84,11,1618,1946,10
130,53,288,20,840,1062,10
131,256,239,10,763,1000,10
132,224,79,30,453,622,10
133,110,107,20,695,863,10
134,125,136,5,56,185,10
135,149,76,10,3203,3592,10
136,203,166,20,3969,4349,10
137,211,61,20,671,859,10
138,107,103,20,590,765,10
139,262,62,10,956,1170,10
140,227,80,30,399,552,10
141,269,103,20,877,1119,10
142,119,254,42,3237,3600,10
143,122,96,19,594,758,10
144,248,245,10,488,647,10
145,181,297,10,652,855,10
146,65,69,10,1017,1222,10
147,16,151,20,482,654,10
148,254,206,29,2496,2857,10
149,167,176,20,242,376,10
150,280,172,10,745,965,10
151,285,285,13,2802,3096,10
152,149,282,10,472,663,10
153,277,100,10,576,775,10
154,223,23,10,633,838,10
155,25,191,16,942,1159,10
156,266,212,11,1335,1568,10
157,272,183,12,2831,3099,10
158,135,251,31,1937,2243,10
159,11,191,12,2907,3202,10
160,25,119,17,678,869,10
161,215,68,10,402,569,10
162,137,104,30,558,715,10
163,113,202,10,363,507,10
164,160,24,10,763,945,10
165,51,217,36,1093,1340,10
166,14,177,17,545,724,10
167,225,22,40,582,789,10
168,194,234,7,319,461,10
169,262,14,21,2798,3040,10
170,259,126,20,678,897,10
171,214,234,21,2927,3254,10
172,216,23,10,789,970,10
173,111,110,10,308,449,10
174,145,182,10,455,581,10
175,51,2,41,869,1118,10
176,30,243,6,1147,1373,10
177,186,228,5,1663,1933,10
178,132,146,20,312,438,10
179,176,72,6,2303,2557,10
180,108,3,16,2688,2982,10
181,216,62,20,576,757,10
182,271,106,22,2358,2614,10
183,140,290,20,914,1179,10
184,64,59,30,444,621,10
185,206,157,6,3659,4007,10
186,66,157,10,651,853,10
187,132,297,40,659,873,10
188,109,105,10,640,815,10
189,64,55,20,539,720,10
190,173,64,12,2289,2548,10
191,213,65,20,772,972,10
192,17,205,20,620,815,10
193,224,229,16,1384,1624,10
194,78,236,10,607,770,10
195,274,6,41,2092,2319,10
196,207,237,11,1952,2257,10
197,161,26,10,868,1051,10
198,119,104,10,781,997,10
199,169,171,30,24,185,10
200,296,235,25,2241,2525,10
201,220,74,20,807,1006,10
202,109,148,19,135,282,10
203,212,270,21,2373,2668,10
204,265,197,15,1286,1525,10
205,174,238,21,4114,4480,10
206,223,74,10,756,953,10
207,47,203,29,2679,3023,10
208,69,90,23,3114,3409,10
209,33,231,36,2991,3336,10
210,8,265,20,810,1016,10
211,136,144,10,197,338,10
212,286,175,10,629,849,10
213,151,30,20,469,619,10
214,150,184,20,174,298,10
215,157,25,20,711,886,10
216,131,78,8,2315,2598,10
217,232,240,20,902,1157,10
218,53,285,10,892,1114,10
219,278,176,20,854,1122,10
220,225,192,26,2190,2511,10
221,115,197,10,481,617,10
222,167,179,20,294,428,10
223,6,168,21,2980,3272,10
224,163,180,30,402,545,10
225,135,210,12,3610,3883,10
226,277,104,20,494,679,10
227,262,241,20,974,1198,10
228,162,148,25,3020,3315,10
229,61,138,9,2575,2847,10
230,117,155,22,4047,4342,10
231,126,127,40,79,207,10
232,157,221,10,1648,1929,10
233,19,290,12,1558,1786,10
234,65,156,10,605,776,10
235,159,177,30,474,603,10
236,12,10,22,1685,1907,10
237,67,175,3,1118,1380,10
238,78,232,20,689,901,10
239,201,175,10,2776,3165,10
240,249,133,10,390,558,10
241,139,110,21,3448,3846,10
242,252,128,10,748,994,10
243,57,123,19,677,854,10
244,71,154,40,761,964,10
245,157,276,18,453,636,10
246,111,98,16,1101,1314,10
247,221,70,10,661,850,10
248,70,57,20,860,1059,10
249,236,108,16,3544,3842,10
250,268,113,22,3380,3669,10
251,40,1,38,1796,2031,10
252,106,243,22,760,957,10
253,37,126,19,628,806,10
254,259,58,30,788,1021,10
255,167,193,29,4098,4486,10
256,168,204,20,168,302,10
257,72,286,17,1613,1838,10
258,254,240,20,659,855,10
259,241,183,12,3387,3721,10
260,75,191,12,318,471,10
261,26,27,16,3492,3850,10
262,12,270,20,971,1186,10
263,81,238,20,552,714,10
264,140,294,18,1641,1919,10
265,11,242,16,2068,2312,10
266,224,77,20,497,670,10
267,166,123,14,34,198,10
268,92,241,3,3067,3430,10
269,280,180,20,540,735,10
270,151,113,4,1387,1626,10
271,65,49,20,695,914,10
272,203,36,18,1603,1798,10
273,129,83,15,2487,2774,10
274,38,74,16,605,792,10
275,166,105,20,389,521,10
276,129,98,20,492,642,10
277,30,226,14,3761,4030,10
278,15,178,9,3075,3374,10
279,108,298,17,3530,3904,10
280,296,211,22,798,1019,10
281,236,72,20,768,964,10
282,277,177,20,942,1210,10
283,99,73,22,360,518,10
284,166,113,10,555,700,10
285,271,8,36,3046,3295,10
286,228,41,16,3252,3529,10
287,80,131,14,1350,1603,10
288,284,176,30,582,799,10
289,208,117,15,299,455,10
290,119,183,6,2268,2617,10
291,246,166,18,2190,2516,10
292,144,292,20,750,963,10
293,128,155,11,7,155,10
294,113,188,11,1226,1501,10
295,155,93,33,554,698,10
296,161,210,10,331,469,10
297,168,176,20,199,332,10
298,60,64,10,788,982,10
299,165,204,20,262,397,10
300,280,158,34,2597,2859,10
301,241,71,20,561,734,10
302,57,68,10,527,708,10
303,219,152,8,3840,4216,10
304,72,89,13,2211,2455,10
305,85,75,18,2911,3198,10
306,3,205,10,856,1060,10
307,235,243,20,668,865,10
308,12,275,18,2053,2291,10
309,76,160,2,243,387,10
310,56,116,22,919,1168,10
311,170,53,21,649,810,10
312,34,5,16,2952,3263,10
313,280,175,30,693,913,10
314,288,127,23,2855,3130,10
315,103,8,16,2729,3028,10
316,229,25,17,1974,2200,10
317,12,198,10,983,1228,10
318,66,54,20,760,973,10
319,120,60,12,2051,2312,10
320,110,31,15,1454,1707,10
321,218,20,20,694,873,10
322,226,248,17,3419,3745,10
323,275,100,30,635,855,10
324,217,73,20,860,1060,10
325,88,225,20,343,487,10
326,123,92,20,287,423,10
327,293,62,10,671,899,10
328,4,149,20,799,1007,10
329,216,25,30,837,1042,10
330,63,59,20,853,1047,10
331,63,155,10,546,725,10
332,158,140,5,0,138,10
333,84,236,10,457,618,10
334,260,58,20,835,1065,10
335,284,244,12,2944,3239,10
336,190,181,30,3622,4016,10
337,159,287,21,1591,1874,10
338,285,283,22,2223,2508,10
339,65,68,20,974,1178,10
340,61,157,40,506,676,10
341,102,173,15,153,292,10
342,300,44,3,3045,3298,10
343,103,78,10,325,480,10
344,144,182,30,411,537,10
345,24,76,23,1987,2224,10
346,149,186,20,223,348,10
347,165,182,10,350,484,10
348,179,123,4,76,235,10
349,157,84,19,410,545,10
350,17,209,10,530,715,10
351,233,119,11,3756,4059,10
352,167,105,20,432,565,10
353,238,206,22,2299,2639,10
354,127,101,20,205,340,10
355,263,291,2,769,969,10
356,281,68,23,2029,2283,10
357,251,237,10,602,765,10
358,108,109,20,401,544,10
359,199,28,12,1837,2052,10
360,3,119,8,2768,3047,10
361,252,219,23,1209,1438,10
362,234,213,15,570,763,10
363,136,140,10,156,284,10
364,191,49,12,533,709,10
365,251,241,10,548,709,10
366,119,214,16,2476,2747,10
367,275,182,10,464,630,10
368,103,260,14,3581,3964,10
369,2,238,21,3363,3621,10
370,94,93,19,3677,4049,10
371,158,291,18,654,859,10
372,230,248,20,494,652,10
373,207,20,13,745,920,10
374,54,285,10,936,1158,10
375,160,107,30,282,414,10
376,59,280,20,1048,1270,10
377,208,290,16,1240,1497,10
378,248,280,27,1170,1445,10
379,138,100,30,417,559,10
380,8,155,10,934,1147,10
381,208,235,22,3296,3615,10
382,111,112,20,199,338,10
383,128,94,30,346,486,10
384,110,262,26,1972,2285,10
385,162,203,30,440,586,10
386,160,179,32,3120,3470,10
387,16,204,10,666,861,10
388,239,295,11,3030,3363,10
389,157,31,20,1019,1203,10
390,147,178,10,523,671,10
391,170,174,20,147,280,10
392,157,254,8,2066,2353,10
393,277,101,20,532,731,10
394,283,144,6,481,652,10
395,156,182,20,2394,2744,10
396,274,97,10,720,951,10
397,66,56,30,804,1001,10
398,158,27,10,962,1145,10
399,156,26,10,665,839,10
400,257,133,20,560,778,10
401,264,61,20,894,1128,10
402,296,279,15,1990,2274,10
403,220,66,20,511,684,10
404,240,71,30,598,778,10
405,112,43,42,2217,2479,10
406,4,296,18,3343,3591,10
407,222,73,20,710,908,10
408,209,84,13,1545,1857,10
409,250,134,30,433,603,10
410,59,287,17,1991,2223,10
411,13,202,20,721,919,10
412,93,117,15,1409,1637,10
413,62,53,10,590,795,10
414,275,97,10,676,907,10
415,206,121,10,2985,3278,10
416,107,174,21,138,275,10
417,224,61,22,1906,2250,10
418,124,174,22,46,217,10
419,101,110,10,513,657,10
420,112,201,20,317,461,10
421,80,86,32,2406,2654,10
422,5,189,5,591,770,10
423,141,100,10,322,467,10
424,165,256,12,2348,2636,10
425,108,113,10,250,391,10
426,37,159,7,468,637,10
427,136,104,20,515,666,10
428,107,71,20,497,669,10
