cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,133,187,16,4220,4807,10
2,277,41,14,1328,1697,10
3,284,244,12,2889,3357,10
4,38,139,12,1291,1641,10
5,117,178,19,3018,3472,10
6,241,298,27,1787,2222,10
7,76,221,24,2832,3295,10
8,175,251,8,2894,3458,10
9,45,115,13,812,1114,10
10,216,203,5,2108,2507,10
11,178,263,18,2983,3555,10
12,51,2,41,817,1148,10
13,274,6,41,2024,2418,10
14,232,121,15,2259,2751,10
15,110,83,22,731,997,10
16,275,263,33,620,914,10
17,114,211,10,1696,2090,10
18,61,84,7,1277,1657,10
19,80,35,31,2000,2430,10
20,298,135,7,3559,4122,10
21,60,72,2,625,914,10
22,75,127,37,2002,2395,10
23,102,173,15,93,351,10
24,276,28,9,1003,1320,10
25,165,179,19,3266,3785,10
26,289,143,23,452,767,10
27,69,134,46,2448,2938,10
28,61,138,9,2515,3017,10
29,283,144,6,413,693,10
30,97,232,11,3677,4244,10
31,120,241,20,2364,2799,10
32,173,64,12,2234,2691,10
33,176,263,5,2395,2891,10
34,117,168,14,40,290,10
35,184,102,29,4134,4694,10
36,157,221,10,1584,1980,10
37,108,3,16,2628,3110,10
38,29,8,24,2946,3439,10
39,136,241,11,1441,1807,10
40,16,42,17,964,1312,10
41,183,282,42,1723,2144,10
42,154,299,17,2300,2818,10
43,136,68,19,2321,2763,10
44,230,80,26,3230,3728,10
45,151,172,2,2942,3411,10
46,136,50,16,932,1246,10
47,8,200,21,2689,3202,10
48,72,20,32,2693,3153,10
49,57,125,23,785,1116,10
50,208,47,6,355,644,10
51,262,14,21,2733,3287,10
52,139,250,17,2477,3029,10
53,220,18,38,2442,2906,10
54,191,234,9,255,519,10
55,111,40,22,3365,3941,10
56,227,5,13,1425,1781,10
57,265,141,22,343,624,10
58,272,211,8,1377,1770,10
59,56,116,22,859,1193,10
60,170,93,39,1849,2230,10
61,120,155,24,3495,4083,10
62,3,119,8,2699,3207,10
63,208,290,16,1170,1496,10
64,285,283,22,2163,2610,10
65,290,37,1,3209,3779,10
66,180,106,19,87,346,10
67,29,139,25,428,718,10
68,37,159,7,409,684,10
69,201,175,10,2720,3163,10
70,128,155,11,23,267,10
71,94,93,19,3595,4176,10
72,3,135,7,2612,3124,10
73,279,36,29,2716,3248,10
74,46,155,18,2971,3501,10
75,15,178,9,3015,3535,10
76,15,219,19,486,770,10
77,275,146,14,2547,3064,10
78,268,113,22,3316,3862,10
79,207,149,22,1349,1732,10
80,179,123,4,39,291,10
81,103,8,16,2669,3157,10
82,176,235,33,239,495,10
83,253,84,11,1558,1985,10
84,51,217,36,1027,1338,10
85,114,259,5,3176,3710,10
86,212,45,30,2464,2946,10
87,276,66,17,486,799,10
88,243,136,46,952,1248,10
89,160,17,24,1307,1651,10
90,183,80,13,242,507,10
91,177,281,16,1642,2081,10
92,123,76,2,1138,1483,10
93,80,86,32,2343,2824,10
94,299,153,12,1587,1912,10
95,40,236,11,2943,3427,10
96,38,74,16,547,845,10
97,289,130,27,1264,1582,10
98,147,152,14,0,245,10
99,243,191,16,253,542,10
100,9,239,20,1206,1541,10
101,238,103,16,2831,3326,10
102,236,108,16,3484,4035,10
103,189,197,17,1843,2235,10
104,64,91,29,346,626,10
105,159,266,2,3536,4140,10
106,281,68,23,1969,2419,10
107,78,246,27,1242,1576,10
108,211,239,20,2247,2743,10
109,7,31,29,3124,3619,10
110,140,18,26,1534,1866,10
111,69,208,17,2271,2675,10
112,105,252,25,214,602,10
113,99,105,4,941,1279,10
114,166,123,14,27,283,10
115,139,146,34,0,255,10
116,261,232,12,1948,2317,10
117,92,241,3,3018,3469,10
118,107,174,21,81,334,10
119,173,148,9,3945,4548,10
120,72,286,17,1555,1910,10
121,236,27,21,1435,1796,10
122,106,243,22,680,967,10
123,63,170,19,1002,1304,10
124,136,228,2,1371,1758,10
125,246,166,18,2130,2540,10
126,102,81,12,219,490,10
127,271,105,42,2421,2925,10
128,93,117,15,1346,1673,10
129,227,192,15,1213,1606,10
130,262,80,17,816,1118,10
131,205,44,9,503,794,10
132,278,178,17,2685,3147,10
133,17,0,11,2250,2672,10
134,116,14,20,2560,3036,10
135,119,254,42,3177,3700,10
136,107,281,16,433,710,10
137,86,216,25,772,1060,10
138,189,201,21,3857,4487,10
139,263,291,2,698,1005,10
140,11,191,12,2845,3363,10
141,192,150,6,6,288,10
142,131,222,21,551,813,10
143,108,80,1,1839,2260,10
144,259,187,35,337,598,10
145,297,43,13,2843,3359,10
146,112,43,42,2159,2615,10
147,182,146,3,3173,3661,10
148,205,130,30,3702,4300,10
149,289,209,23,2718,3197,10
150,157,254,8,2008,2474,10
151,291,148,11,2488,3012,10
152,201,122,29,2836,3312,10
153,244,13,10,2848,3385,10
154,162,148,25,2942,3421,10
155,20,245,28,897,1196,10
156,60,287,15,3896,4432,10
157,213,119,25,2856,3342,10
158,234,146,38,1350,1754,10
159,231,28,21,3360,3874,10
160,288,127,23,2784,3315,10
161,82,35,12,418,704,10
162,159,300,15,481,786,10
163,296,252,18,3106,3564,10
164,207,20,13,692,979,10
165,122,96,19,522,793,10
166,133,153,32,0,260,10
167,54,136,9,941,1269,10
168,28,141,25,2522,3028,10
169,208,208,16,372,638,10
170,2,81,32,998,1372,10
171,8,4,29,701,1018,10
172,30,145,23,3334,3875,10
173,186,26,25,2211,2636,10
174,83,77,18,1662,2029,10
175,203,283,6,2917,3492,10
176,129,83,15,2435,2866,10
177,172,198,29,3261,3787,10
178,157,12,11,607,913,10
179,52,109,30,309,585,10
180,237,171,17,1533,1866,10
181,126,42,23,838,1149,10
182,24,261,8,1977,2362,10
183,250,49,11,1868,2319,10
184,40,1,38,1736,2149,10
185,96,86,12,196,486,10
186,223,198,24,1786,2134,10
187,188,198,8,2648,3079,10
188,107,291,17,2109,2516,10
189,181,277,15,1105,1439,10
190,239,295,11,2958,3551,10
191,229,40,13,919,1254,10
192,198,159,23,3059,3548,10
193,297,213,21,2731,3196,10
194,220,43,28,1681,2038,10
195,295,123,29,3021,3555,10
196,57,192,33,2681,3088,10
197,36,212,4,442,717,10
198,45,74,9,1518,1899,10
199,117,155,22,3971,4563,10
200,168,42,26,2488,2935,10
201,296,235,25,2181,2627,10
202,116,245,37,2260,2684,10
203,254,206,29,2425,2872,10
204,241,183,12,3319,3864,10
205,118,38,27,807,1104,10
206,51,63,6,456,748,10
207,44,189,13,331,605,10
208,183,43,14,2375,2823,10
209,141,120,21,28,279,10
210,37,126,19,558,853,10
211,290,219,19,692,982,10
212,224,138,16,3581,4140,10
213,25,64,10,2434,2876,10
214,194,11,14,1251,1602,10
215,100,138,24,766,1040,10
216,88,49,21,633,910,10
217,57,127,20,1332,1666,10
218,25,191,16,863,1163,10
219,217,43,5,2039,2455,10
220,96,96,33,1967,2388,10
221,135,139,12,20,265,10
222,41,279,11,1595,1942,10
223,217,138,5,2709,3177,10
