cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,133,187,16,4220,4718,10
2,277,41,14,1,4779,10
3,284,244,12,9,4760,10
4,38,139,12,4,4813,10
5,117,178,19,3009,3444,10
6,241,298,27,7,4866,10
7,76,221,24,2839,3251,10
8,175,251,8,0,4747,10
9,45,115,13,810,1084,10
10,216,203,5,2106,2495,10
11,178,263,18,2986,3412,10
12,51,2,41,3,4772,10
13,274,6,41,1,4702,10
14,232,121,15,1,4785,10
15,110,83,22,715,981,10
16,275,263,33,608,915,10
17,114,211,10,0,4816,10
18,61,84,7,1276,1566,10
19,80,35,31,2000,2305,10
20,298,135,7,0,4838,10
21,60,72,2,624,906,10
22,75,127,37,2002,2368,10
23,102,173,15,6,4905,10
24,276,28,9,991,1304,10
25,165,179,19,1,5040,10
26,289,143,23,2,4841,10
27,69,134,46,2448,2784,10
28,61,138,9,4,4749,10
29,283,144,6,413,704,10
30,97,232,11,5,4763,10
31,120,241,20,2364,2769,10
32,173,64,12,2229,2534,10
33,176,263,5,0,4737,10
34,117,168,14,4,4930,10
35,184,102,29,4133,4586,10
36,157,221,10,1584,1918,10
37,108,3,16,0,4774,10
38,29,8,24,2946,3330,10
39,136,241,11,1426,1750,10
40,16,42,17,955,1272,10
41,183,282,42,0,4734,10
42,154,299,17,0,4747,10
43,136,68,19,2320,2702,10
44,230,80,26,3,4821,10
45,151,172,2,2941,3372,10
46,136,50,16,5,4747,10
47,8,200,21,2687,3096,10
48,72,20,32,6,4788,10
49,57,125,23,783,1062,10
50,208,47,6,1,4798,10
51,262,14,21,4,4722,10
52,139,250,17,5,4826,10
53,220,18,38,2428,2805,10
54,191,234,9,0,4751,10
55,111,40,22,0,4812,10
56,227,5,13,7,4741,10
57,265,141,22,6,4745,10
58,272,211,8,1382,1712,10
59,56,116,22,859,1137,10
60,170,93,39,1844,2135,10
61,120,155,24,0,4788,10
62,3,119,8,2695,3087,10
63,208,290,16,0,4777,10
64,285,283,22,2154,2517,10
65,290,37,1,3210,3595,10
66,180,106,19,93,350,10
67,29,139,25,0,4804,10
68,37,159,7,4,4880,10
69,201,175,10,2716,3133,10
70,128,155,11,23,267,10
71,94,93,19,4,4766,10
72,3,135,7,4,4825,10
73,279,36,29,1,4775,10
74,46,155,18,2965,3323,10
75,15,178,9,2,4843,10
76,15,219,19,4,4823,10
77,275,146,14,2548,2948,10
78,268,113,22,3313,3730,10
79,207,149,22,3,4944,10
80,179,123,4,39,295,10
81,103,8,16,2,4780,10
82,176,235,33,240,513,10
83,253,84,11,0,4772,10
84,51,217,36,2,4775,10
85,114,259,5,2,4913,10
86,212,45,30,1,4796,10
87,276,66,17,1,4773,10
88,243,136,46,1,4758,10
89,160,17,24,1306,1643,10
90,183,80,13,0,4796,10
91,177,281,16,1,4775,10
92,123,76,2,12,4940,10
93,80,86,32,2,4798,10
94,299,153,12,3,4836,10
95,40,236,11,3,4746,10
96,38,74,16,6,4735,10
97,289,130,27,3,4849,10
98,147,152,14,0,245,10
99,243,191,16,266,556,10
100,9,239,20,1,4798,10
101,238,103,16,6,4786,10
102,236,108,16,3484,3904,10
103,189,197,17,0,4777,10
104,64,91,29,8,4759,10
105,159,266,2,3536,4013,10
106,281,68,23,1969,2318,10
107,78,246,27,2,4842,10
108,211,239,20,2247,2618,10
109,7,31,29,6,4702,10
110,140,18,26,1520,1863,10
111,69,208,17,13,4788,10
112,105,252,25,1,4743,10
113,99,105,4,7,4773,10
114,166,123,14,0,283,10
115,139,146,34,0,255,10
116,261,232,12,1941,2278,10
117,92,241,3,0,4907,10
118,107,174,21,81,329,10
119,173,148,9,1,5014,10
120,72,286,17,1555,1905,10
121,236,27,21,0,4831,10
122,106,243,22,692,973,10
123,63,170,19,1002,1298,10
124,136,228,2,1376,1692,10
125,246,166,18,9,4926,10
126,102,81,12,219,493,10
127,271,105,42,8,4861,10
128,93,117,15,2,4761,10
129,227,192,15,1199,1484,10
130,262,80,17,815,1136,10
131,205,44,9,4,4795,10
132,278,178,17,2685,3080,10
133,17,0,11,1,4708,10
134,116,14,20,2556,2904,10
135,119,254,42,3177,3618,10
136,107,281,16,441,707,10
137,86,216,25,779,1067,10
138,189,201,21,0,4776,10
139,263,291,2,698,1005,10
140,11,191,12,2843,3252,10
141,192,150,6,5,5009,10
142,131,222,21,551,813,10
143,108,80,1,1843,2207,10
144,259,187,35,343,613,10
145,297,43,13,3,4786,10
146,112,43,42,0,4815,10
147,182,146,3,3177,3636,10
148,205,130,30,3703,4136,10
149,289,209,23,7,4704,10
150,157,254,8,2007,2351,10
151,291,148,11,1,4840,10
152,201,122,29,2839,3264,10
153,244,13,10,2836,3218,10
154,162,148,25,2953,3396,10
155,20,245,28,4,4799,10
156,60,287,15,3882,4344,10
157,213,119,25,8,4935,10
158,234,146,38,1347,1641,10
159,231,28,21,3359,3765,10
160,288,127,23,2782,3199,10
161,82,35,12,0,4745,10
162,159,300,15,481,774,10
163,296,252,18,5,4750,10
164,207,20,13,689,977,10
165,122,96,19,507,778,10
166,133,153,32,0,260,10
167,54,136,9,9,4837,10
168,28,141,25,2520,2873,10
169,208,208,16,358,629,10
170,2,81,32,5,4798,10
171,8,4,29,695,1011,10
172,30,145,23,3332,3744,10
173,186,26,25,2210,2520,10
174,83,77,18,1,4791,10
175,203,283,6,2917,3349,10
176,129,83,15,2435,2807,10
177,172,198,29,21,5014,10
178,157,12,11,6,4773,10
179,52,109,30,2,4748,10
180,237,171,17,3,4942,10
181,126,42,23,3,4730,10
182,24,261,8,1984,2351,10
183,250,49,11,1857,2219,10
184,40,1,38,1738,2068,10
185,96,86,12,216,489,10
186,223,198,24,1785,2165,10
187,188,198,8,0,4778,10
188,107,291,17,2115,2485,10
189,181,277,15,1095,1393,10
190,239,295,11,1,4871,10
191,229,40,13,0,4843,10
192,198,159,23,5,4774,10
193,297,213,21,0,4699,10
194,220,43,28,1679,2025,10
195,295,123,29,3021,3439,10
196,57,192,33,0,4736,10
197,36,212,4,442,712,10
198,45,74,9,1519,1811,10
199,117,155,22,0,4785,10
200,168,42,26,0,4744,10
201,296,235,25,4,4698,10
202,116,245,37,2260,2653,10
203,254,206,29,2425,2812,10
204,241,183,12,5,4931,10
205,118,38,27,784,1057,10
206,51,63,6,456,741,10
207,44,189,13,334,599,10
208,183,43,14,0,4744,10
209,141,120,21,1,5001,10
210,37,126,19,3,4725,10
211,290,219,19,3,4705,10
212,224,138,16,6,4776,10
213,25,64,10,2,4725,10
214,194,11,14,1246,1583,10
215,100,138,24,752,1010,10
216,88,49,21,1,4767,10
217,57,127,20,1331,1601,10
218,25,191,16,863,1152,10
219,217,43,5,1,4793,10
220,96,96,33,1,4886,10
221,135,139,12,0,266,10
222,41,279,11,8,4753,10
223,217,138,5,2708,3136,10
224,18,196,8,3,4839,10
225,30,149,4,0,4869,10
226,224,61,22,1837,2184,10
227,248,280,27,1109,1426,10
228,94,12,20,3,4784,10
229,18,184,24,0,4842,10
230,266,39,6,1977,2341,10
231,103,81,33,0,4930,10
232,125,148,8,0,4986,10
233,28,124,12,0,4720,10
234,293,62,10,5,4807,10
235,213,299,22,1,4883,10
236,158,291,18,594,881,10
237,12,10,22,1618,1953,10
238,53,141,16,2,4744,10
239,208,297,8,1576,1931,10
240,227,62,16,3163,3562,10
241,209,84,13,1483,1782,10
242,226,248,17,14,4819,10
243,238,214,15,1782,2153,10
244,102,76,17,3322,3753,10
245,220,182,13,2395,2809,10
246,88,110,1,2480,2811,10
247,224,229,16,6,4843,10
248,219,152,8,3786,4245,10
249,102,155,12,9,4959,10
250,246,93,14,2118,2476,10
251,175,123,23,9,4793,10
252,43,52,31,2219,2566,10
253,151,113,4,1324,1606,10
254,184,237,14,2993,3419,10
255,274,256,10,12,4716,10
256,266,212,11,0,4778,10
257,117,79,10,10,4895,10
258,26,27,16,3432,3830,10
259,256,286,31,3125,3576,10
260,157,276,18,0,4746,10
261,107,29,20,3988,4417,10
262,229,179,16,911,1193,10
263,162,92,2,1,4770,10
264,135,38,19,3,4730,10
265,283,275,12,1,4756,10
266,108,298,17,3461,3922,10
267,11,242,16,2,4796,10
268,5,189,5,525,811,10
269,225,192,26,2138,2538,10
270,187,129,8,5,4973,10
271,14,165,7,2021,2351,10
272,214,6,35,0,4749,10
273,152,241,2,2630,3043,10
274,200,26,10,1720,2054,10
275,202,161,16,94,343,10
276,211,174,33,6,4764,10
277,81,219,27,3802,4282,10
278,255,203,32,2867,3318,10
279,31,68,27,3,4729,10
280,139,270,15,5,4757,10
281,85,75,18,1,4755,10
282,88,190,12,1,4810,10
283,140,294,18,0,4749,10
284,225,210,27,1,4746,10
285,166,99,19,8,4810,10
286,140,214,24,1,4919,10
287,251,195,33,1095,1420,10
288,246,133,9,1,4756,10
289,59,113,16,1,4753,10
290,113,62,9,2035,2397,10
291,72,89,13,0,4797,10
292,247,19,21,3215,3601,10
293,135,251,31,1877,2231,10
294,159,41,11,1167,1438,10
295,73,81,15,2166,2485,10
296,125,136,5,30,278,10
297,24,76,23,2,4804,10
298,84,231,21,2122,2511,10
299,206,121,10,1,4780,10
300,242,70,22,3,4817,10
301,76,160,2,179,442,10
302,18,151,15,3,4852,10
303,11,185,30,1017,1303,10
304,109,148,19,4,4970,10
305,126,233,20,4,4898,10
306,121,116,23,7,4983,10
307,110,31,15,1402,1746,10
308,107,39,9,0,4886,10
309,181,297,10,592,886,10
310,96,199,16,4027,4515,10
311,34,5,16,2,4768,10
312,252,219,23,2,4911,10
313,234,107,24,1294,1593,10
314,51,278,25,0,4761,10
315,239,84,17,2280,2634,10
316,172,2,9,2358,2681,10
317,153,226,18,1468,1797,10
318,112,272,18,1,4904,10
319,110,145,8,577,848,10
320,175,294,16,1910,2238,10
321,202,292,10,3576,4048,10
322,282,104,19,1035,1361,10
323,160,179,32,3060,3488,10
324,143,223,20,2,4912,10
325,263,193,29,1005,1332,10
326,14,177,17,0,4842,10
327,127,77,11,3260,3661,10
328,188,69,15,2532,2936,10
329,159,287,21,1530,1853,10
330,47,153,9,3010,3373,10
331,274,136,11,3167,3587,10
332,175,281,17,0,4775,10
333,26,0,12,3,4762,10
334,126,127,40,3,4997,10
335,232,45,15,3198,3587,10
336,38,44,10,2546,2910,10
337,183,44,17,376,657,10
338,296,17,8,3080,3465,10
339,2,238,21,3302,3694,10
340,149,76,10,3140,3554,10
341,57,7,25,8,4777,10
342,280,158,34,2532,2931,10
343,131,78,8,1,4881,10
344,131,220,23,391,685,10
345,128,225,5,1,4908,10
346,250,194,4,3458,3898,10
347,76,280,27,4,4809,10
348,9,122,19,2,4824,10
349,203,166,20,1,4942,10
350,235,31,18,511,815,10
351,120,60,12,1996,2352,10
352,136,295,18,1,4747,10
353,119,183,6,1,4924,10
354,1,11,34,1859,2198,10
355,283,65,27,0,4764,10
356,274,66,21,0,4775,10
357,247,86,21,793,1106,10
358,167,171,9,3372,3872,10
359,262,164,18,3540,3970,10
360,222,100,18,2863,3270,10
361,271,106,22,0,4862,10
362,233,119,11,0,4783,10
363,37,149,24,4,4818,10
364,150,185,22,3,5046,10
365,93,165,13,122,374,10
366,203,36,18,1533,1862,10
367,124,299,9,1121,1426,10
368,241,208,31,0,4741,10
369,108,162,24,2450,2839,10
370,80,67,12,1653,1952,10
371,139,31,15,2,4882,10
372,4,296,18,8,4734,10
373,170,53,21,2,4784,10
374,253,69,20,3,4803,10
375,246,123,18,0,4780,10
376,183,88,35,15,4954,10
377,230,135,15,3,4788,10
378,148,8,13,3,4773,10
