cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,17,205,20,240,468,90
2,153,254,20,505,697,90
3,229,219,10,208,444,90
4,214,156,20,612,828,90
5,121,260,10,296,506,90
6,29,277,10,176,428,90
7,47,277,20,0,410,90
8,85,224,10,853,1087,90
9,105,230,10,0,305,90
10,160,111,30,41,232,90
11,65,69,10,1059,1300,90
12,63,233,20,575,803,90
13,143,111,20,0,226,90
14,173,233,30,566,766,90
15,85,24,20,415,644,90
16,277,100,10,229,426,90
17,166,105,20,510,711,90
18,141,137,30,108,294,90
19,100,73,20,184,398,90
20,61,70,30,0,349,90
21,161,210,10,250,448,90
22,30,280,20,359,613,90
23,129,98,20,528,725,90
24,62,65,20,874,1114,90
25,256,239,10,512,751,90
26,9,144,40,507,741,90
27,174,228,20,658,862,90
28,203,156,20,0,239,90
29,251,241,10,154,377,90
30,109,110,20,334,542,90
31,106,233,10,95,310,90
32,22,102,10,789,1016,90
33,145,184,10,405,595,90
34,121,170,30,507,706,90
35,25,141,20,405,608,90
36,167,176,20,306,507,90
37,126,229,10,645,852,90
38,122,172,10,415,613,90
39,119,267,10,578,791,90
40,68,113,20,647,861,90
41,257,243,10,606,845,90
42,157,266,20,0,303,90
43,157,31,20,1109,1295,90
44,73,226,20,108,333,90
45,74,109,40,176,387,90
46,12,198,10,811,1049,90
47,199,126,10,57,254,90
48,31,55,20,622,868,90
49,10,147,20,324,558,90
50,168,176,20,216,416,90
51,277,104,20,139,332,90
52,55,232,10,126,358,90
53,119,262,20,390,600,90
54,220,74,20,767,997,90
55,122,175,30,322,520,90
56,144,182,30,588,810,90
57,149,285,10,135,316,90
58,61,157,40,371,559,90
59,140,143,20,0,197,90
60,203,125,30,248,447,90
61,114,164,20,39,231,90
62,108,80,20,744,964,90
63,103,232,20,188,403,90
64,71,154,40,835,1026,90
65,87,27,20,320,548,90
66,67,154,20,741,932,90
67,255,132,10,477,711,90
68,108,113,10,148,354,90
69,86,230,20,104,325,90
70,226,221,10,938,1193,90
71,116,159,10,135,327,90
72,155,28,10,307,490,90
73,151,294,20,327,510,90
74,83,30,30,511,741,90
75,150,184,20,129,317,90
76,141,102,10,50,238,90
77,114,156,20,511,708,90
78,263,212,10,502,730,90
79,259,59,10,511,742,90
80,161,26,10,862,1048,90
81,59,236,20,960,1244,90
82,69,4,20,633,881,90
83,78,33,10,878,1111,90
84,16,204,10,331,560,90
85,16,196,30,906,1144,90
86,113,114,20,0,253,90
87,153,28,10,216,398,90
88,67,161,10,0,274,90
89,211,61,20,573,801,90
90,125,103,20,0,252,90
91,269,29,20,462,712,90
92,146,61,20,565,811,90
93,33,142,20,687,893,90
94,26,282,20,454,708,90
95,29,285,20,548,804,90
96,130,230,20,458,654,90
97,260,58,20,693,924,90
98,173,72,10,262,462,90
99,162,206,30,342,543,90
100,148,60,10,747,994,90
101,272,38,30,266,513,90
102,160,27,30,954,1140,90
103,231,218,10,288,537,90
104,173,76,20,168,368,90
105,66,7,10,728,977,90
106,114,49,10,569,782,90
107,213,68,10,0,325,90
108,59,280,20,828,1081,90
109,175,101,20,0,254,90
110,96,237,20,664,891,90
111,115,196,10,0,261,90
112,153,265,30,405,596,90
113,110,79,20,835,1057,90
114,227,222,20,847,1101,90
115,275,97,10,414,611,90
116,216,6,20,161,390,90
117,29,148,20,216,417,90
118,137,104,30,784,983,90
119,253,57,10,0,376,90
120,136,140,10,206,392,90
121,209,127,10,710,912,90
122,59,64,10,592,828,90
123,283,229,20,802,1043,90
124,141,286,10,888,1078,90
125,236,240,30,595,831,90
126,161,22,10,768,954,90
127,147,185,10,313,502,90
128,81,238,20,384,608,90
129,10,198,10,723,957,90
130,68,229,10,387,613,90
131,118,163,30,0,225,90
132,78,31,10,786,1019,90
133,230,221,30,573,825,90
134,278,128,10,791,993,90
135,29,94,20,504,726,90
136,25,99,40,316,536,90
137,167,105,20,593,802,90
138,214,157,10,521,737,90
139,65,6,10,263,509,90
140,260,214,30,316,543,90
141,143,288,30,606,793,90
142,167,229,20,172,368,90
143,173,13,10,232,437,90
144,286,130,30,233,429,90
145,33,283,10,824,1083,90
146,163,180,30,586,793,90
147,148,288,30,228,410,90
148,239,77,20,0,342,90
149,106,237,20,467,683,90
150,277,101,20,1,358,90
151,144,292,20,513,698,90
152,215,4,40,251,483,90
153,82,34,20,972,1206,90
154,169,171,30,0,220,90
155,76,111,20,0,293,90
156,213,65,20,757,986,90
157,13,265,20,0,432,90
158,149,183,10,39,224,90
159,36,52,30,809,1056,90
160,99,242,10,568,786,90
161,33,285,10,732,991,90
162,221,8,10,442,675,90
163,165,182,10,493,699,90
164,235,242,10,502,737,90
165,31,145,30,593,799,90
166,159,110,20,132,323,90
167,113,202,10,336,542,90
168,228,220,10,1030,1286,90
169,9,145,30,416,650,90
170,86,30,20,227,454,90
171,266,104,10,877,1077,90
172,217,21,30,430,671,90
173,161,112,10,0,229,90
174,255,240,20,421,659,90
175,203,128,20,432,634,90
176,77,233,20,570,797,90
177,168,108,10,686,896,90
178,133,99,20,622,820,90
179,202,133,20,1103,1304,90
180,211,150,20,991,1212,90
181,141,100,10,327,523,90
182,54,285,10,639,891,90
183,220,66,20,293,517,90
184,285,225,30,0,390,90
185,174,79,20,634,836,90
186,147,67,30,1024,1272,90
187,70,57,20,780,1018,90
188,159,177,30,682,890,90
189,160,107,30,316,508,90
190,70,227,10,294,520,90
191,136,233,10,87,277,90
192,256,54,30,242,464,90
193,107,71,20,369,586,90
194,202,131,10,989,1194,90
195,181,8,20,792,1000,90
196,257,137,20,293,525,90
197,134,146,10,392,580,90
198,53,237,20,773,1055,90
199,274,97,10,505,702,90
200,285,230,10,710,950,90
201,55,62,20,497,732,90
202,160,108,10,225,417,90
203,242,73,20,211,439,90
204,248,245,10,142,371,90
205,154,266,40,119,306,90
206,113,50,20,387,600,90
207,25,50,10,436,678,90
208,143,61,10,474,718,90
209,222,73,20,582,811,90
210,60,15,10,0,405,90
211,224,79,30,197,421,90
212,86,31,20,136,363,90
213,67,230,10,478,706,90
214,147,60,20,656,903,90
215,65,156,10,556,746,90
216,262,241,20,890,1131,90
217,257,58,10,328,559,90
218,181,102,20,704,907,90
219,18,206,10,149,377,90
220,0,153,20,702,940,90
221,140,140,30,15,200,90
222,204,129,20,523,725,90
223,110,107,20,897,1114,90
224,128,172,20,0,224,90
225,23,107,10,975,1203,90
226,170,237,10,361,560,90
227,174,74,30,547,741,90
228,164,103,10,435,627,90
229,206,129,10,805,1008,90
230,65,56,10,128,361,90
231,262,211,10,594,822,90
232,236,248,10,224,456,90
233,161,94,20,0,247,90
234,136,220,10,1029,1249,90
235,166,113,10,783,993,90
236,176,71,20,445,645,90
237,64,55,20,220,454,90
238,118,156,40,604,802,90
239,142,57,10,285,527,90
240,66,8,20,818,1068,90
241,174,71,20,353,553,90
242,131,226,20,834,1066,90
243,280,175,30,418,621,90
244,136,144,10,298,486,90
245,178,10,20,511,717,90
246,230,248,20,128,360,90
247,201,121,10,153,350,90
248,257,59,20,419,650,90
249,65,4,30,539,787,90
250,165,204,20,151,348,90
251,134,148,20,666,856,90
252,164,202,30,617,818,90
253,218,20,20,341,579,90
254,287,224,10,157,394,90
255,63,59,20,780,1017,90
256,121,181,20,228,422,90
257,257,133,20,385,619,90
258,112,201,20,244,449,90
259,272,41,20,182,420,90
260,110,74,30,464,682,90
261,137,229,10,179,372,90
262,70,225,30,202,428,90
263,53,234,20,493,726,90
264,233,216,10,382,631,90
265,100,231,20,854,1087,90
266,140,290,20,793,982,90
267,111,52,20,122,324,90
268,249,133,10,104,297,90
269,8,155,10,799,1039,90
270,126,256,20,864,1081,90
271,212,26,30,708,948,90
272,156,26,10,491,674,90
273,238,69,20,488,717,90
274,280,125,10,696,898,90
275,65,5,20,354,600,90
276,176,14,10,151,342,90
277,59,223,20,858,1096,90
278,43,286,10,176,423,90
279,262,62,10,880,1113,90
280,67,216,10,961,1201,90
281,261,212,30,685,914,90
282,149,186,20,221,410,90
283,236,66,30,582,813,90
284,140,108,10,883,1083,90
285,60,156,20,280,467,90
286,114,50,10,478,691,90
287,28,103,10,0,349,90
288,27,100,10,134,354,90
289,163,200,10,710,912,90
290,63,229,20,671,904,90
291,150,56,20,94,274,90
292,254,240,20,331,568,90
293,63,155,10,465,653,90
294,106,77,10,650,870,90
295,246,133,30,1045,1285,90
296,227,217,10,1139,1383,90
297,278,43,20,166,387,90
298,182,238,10,463,663,90
299,65,49,20,499,735,90
300,60,160,20,91,283,90
301,175,12,20,416,622,90
302,223,74,10,674,904,90
303,128,176,20,35,228,90
304,235,241,30,686,922,90
305,280,172,10,511,714,90
306,11,265,10,181,435,90
307,79,30,30,695,928,90
308,144,100,20,232,422,90
309,222,83,20,0,319,90
310,261,215,10,225,451,90
311,264,61,20,790,1021,90
312,183,99,20,610,813,90
313,109,105,10,806,1021,90
314,258,212,10,778,1007,90
315,150,272,10,218,406,90
316,147,178,10,774,996,90
317,93,235,20,755,986,90
318,125,228,30,747,968,90
319,109,42,10,670,883,90
320,162,203,30,445,636,90
321,179,97,10,151,352,90
322,105,55,20,0,320,90
323,29,55,20,532,776,90
324,216,62,20,390,615,90
325,51,238,20,701,962,90
326,281,129,20,602,803,90
327,8,263,30,275,529,90
328,259,58,30,602,833,90
329,136,104,20,694,892,90
330,199,130,20,0,249,90
331,108,109,20,425,634,90
332,106,108,20,518,728,90
333,110,76,30,555,774,90
334,144,173,20,884,1091,90
335,282,227,20,894,1135,90
336,64,59,30,0,357,90
337,131,228,20,366,561,90
338,143,101,10,141,330,90
339,278,176,20,698,901,90
340,134,147,20,575,765,90
341,4,149,20,606,841,90
342,70,109,20,462,675,90
343,52,233,10,401,633,90
344,165,228,20,80,276,90
345,137,150,30,761,952,90
346,57,155,20,190,373,90
347,231,70,10,393,617,90
348,111,153,10,417,613,90
349,229,217,10,105,327,90
350,184,97,10,336,537,90
351,10,150,10,232,465,90
352,149,282,10,0,313,90
353,282,137,10,0,325,90
354,130,96,20,436,632,90
355,113,52,10,295,508,90
356,147,285,10,984,1175,90
357,53,232,20,218,450,90
358,170,174,20,135,322,90
359,78,232,20,661,892,90
360,127,101,20,1,254,90
361,289,225,10,249,487,90
362,127,232,10,565,758,90
363,223,23,10,243,481,90
364,179,9,30,601,809,90
365,177,225,10,843,1048,90
366,277,172,10,604,807,90
367,166,203,30,59,255,90
368,218,153,10,800,1018,90
369,35,282,30,916,1175,90
370,151,30,20,122,303,90
371,284,176,30,245,432,90
372,252,128,10,673,911,90
373,28,144,20,500,704,90
374,83,236,10,290,513,90
375,223,11,20,538,779,90
376,164,95,20,3,253,90
377,216,25,30,614,853,90
378,275,32,20,365,613,90
379,35,56,10,151,390,90
380,135,227,10,273,467,90
381,183,97,40,245,446,90
382,60,64,10,682,919,90
383,104,235,10,373,589,90
384,128,94,30,255,446,90
385,30,279,20,268,522,90
386,31,275,20,0,424,90
387,233,242,30,778,1015,90
388,64,53,30,405,640,90
389,148,62,20,929,1176,90
390,130,102,20,717,916,90
391,105,81,20,0,294,90
392,184,98,10,518,720,90
393,140,100,20,416,614,90
394,160,24,10,676,861,90
395,13,202,20,426,655,90
396,247,132,10,955,1159,90
397,227,218,20,1122,1378,90
398,133,225,30,925,1159,90
399,129,177,20,127,321,90
400,14,149,10,0,318,90
401,31,284,10,640,898,90
402,287,226,10,341,579,90
403,55,285,30,730,982,90
404,216,148,10,895,1114,90
405,255,57,10,141,379,90
406,66,54,20,594,831,90
407,81,223,40,964,1220,90
408,225,22,40,151,387,90
409,85,228,10,761,993,90
410,232,240,20,871,1109,90
411,272,97,40,597,794,90
412,70,102,30,367,578,90
413,122,259,20,205,414,90
414,154,31,20,137,353,90
415,69,109,20,553,766,90
416,168,97,10,336,531,90
417,201,127,10,341,541,90
418,139,58,20,377,621,90
419,119,104,10,1017,1263,90
420,211,159,10,244,431,90
421,168,96,10,246,440,90
422,181,11,20,885,1093,90
423,158,27,10,1056,1265,90
424,115,42,30,763,979,90
425,162,107,10,408,600,90
426,17,209,10,0,372,90
427,50,285,10,270,521,90
428,19,102,30,698,923,90
429,174,13,20,141,346,90
430,184,12,20,982,1234,90
431,217,69,10,198,421,90
432,58,235,10,870,1153,90
433,258,247,40,791,1031,90
434,250,134,30,214,424,90
435,268,38,30,740,993,90
436,66,157,10,648,838,90
437,270,37,40,648,901,90
438,12,270,20,569,829,90
439,11,207,40,521,752,90
440,121,255,30,111,318,90
441,233,245,10,320,553,90
442,215,160,10,428,643,90
443,269,103,20,785,984,90
444,280,180,20,135,344,90
445,177,82,30,729,931,90
446,78,236,10,477,702,90
447,66,56,30,686,923,90
448,116,265,20,484,695,90
449,287,128,30,324,523,90
450,228,223,10,755,1009,90
451,173,224,10,937,1144,90
452,138,101,20,599,797,90
453,275,100,30,321,518,90
454,3,205,10,620,853,90
455,280,225,20,988,1229,90
456,8,265,20,366,621,90
457,169,235,10,269,466,90
458,37,62,10,0,381,90
459,29,57,30,246,487,90
460,259,126,20,576,811,90
461,227,214,20,0,321,90
462,1,272,10,470,725,90
463,74,106,20,269,480,90
464,132,146,20,483,672,90
465,58,231,10,0,353,90
466,157,25,20,583,767,90
467,258,232,20,1079,1310,90
468,109,157,20,321,516,90
469,282,134,30,136,332,90
470,288,227,40,433,672,90
471,52,63,10,405,637,90
472,65,68,20,969,1209,90
473,212,62,20,664,892,90
474,167,179,20,403,604,90
475,169,173,10,30,222,90
476,204,131,20,898,1102,90
477,52,288,20,365,616,90
478,149,294,10,417,602,90
479,73,225,20,0,332,90
480,241,71,20,303,532,90
481,154,26,20,399,582,90
482,255,220,20,0,355,90
483,53,285,10,548,800,90
484,211,66,10,850,1080,90
485,22,97,20,602,825,90
486,259,240,10,981,1225,90
487,88,31,10,0,361,90
488,66,10,20,910,1160,90
489,26,99,10,225,445,90
490,111,112,20,60,260,90
491,250,126,20,765,1004,90
492,123,92,20,159,358,90
493,227,26,20,0,381,90
494,63,3,10,448,695,90
495,230,223,10,663,917,90
496,216,157,20,704,921,90
497,63,7,20,173,417,90
498,280,130,10,511,711,90
499,116,49,30,966,1196,90
500,166,94,30,152,346,90
501,211,157,20,152,339,90
502,148,61,10,838,1085,90
503,37,53,10,900,1149,90
504,177,4,10,702,947,90
505,269,35,20,556,808,90
506,101,110,10,614,824,90
507,236,72,20,677,909,90
508,185,98,20,427,629,90
509,62,53,10,314,548,90
510,112,199,20,152,357,90
511,165,113,20,873,1084,90
512,218,3,30,344,577,90
513,281,130,30,421,620,90
514,271,101,10,691,889,90
515,288,231,20,617,856,90
516,204,127,10,615,817,90
517,131,95,20,344,540,90
518,171,79,20,0,272,90
519,151,269,40,310,501,90
520,67,10,30,1001,1251,90
521,29,152,30,150,353,90
522,240,71,30,394,623,90
523,210,156,20,0,246,90
524,240,73,20,119,347,90
525,74,113,20,743,957,90
526,263,215,20,409,637,90
527,25,145,30,313,514,90
528,23,103,20,881,1109,90
529,145,182,10,679,901,90
530,124,264,30,674,888,90
531,88,225,20,0,317,90
532,246,137,10,0,289,90
533,84,236,10,200,422,90
534,235,243,20,412,646,90
535,236,218,10,475,725,90
536,275,182,10,0,337,90
537,102,235,30,281,497,90
538,212,9,30,0,383,90
539,26,97,10,409,630,90
540,59,67,10,124,354,90
541,49,234,20,587,820,90
542,57,68,10,216,448,90
543,217,11,30,630,875,90
544,277,177,20,880,1083,90
545,28,56,30,337,578,90
546,140,228,20,0,268,90
547,227,80,30,106,327,90
548,115,48,30,859,1075,90
549,217,73,20,860,1091,90
550,216,23,10,526,761,90
551,112,51,10,203,415,90
552,64,226,30,760,998,90
553,278,177,20,789,992,90
554,52,231,10,309,541,90
555,140,292,10,703,890,90
556,224,77,20,289,513,90
557,114,204,20,428,635,90
558,288,228,10,524,763,90
559,173,11,20,324,529,90
560,114,198,20,60,264,90
561,34,54,30,715,962,90
562,145,183,10,510,717,90
563,213,61,20,481,709,90
