cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,248,45,20,1715,2662,90
2,227,221,10,1612,2547,90
3,122,246,20,2745,3694,90
4,165,85,10,2740,3714,90
5,253,198,20,450,1384,90
6,55,126,30,599,1509,90
7,131,70,20,893,1827,90
8,58,230,10,1408,2354,90
9,243,35,10,2099,3051,90
10,97,45,20,120,1046,90
11,30,28,30,975,1931,90
12,108,27,30,817,1737,90
13,279,44,10,278,1224,90
14,97,40,20,154,1083,90
15,18,52,20,1293,2271,90
16,226,232,20,2736,3691,90
17,272,21,20,1485,2464,90
18,64,30,20,273,1217,90
19,141,231,20,81,971,90
20,68,211,40,2643,3603,90
21,50,104,20,507,1440,90
22,182,178,20,2804,3785,90
23,66,211,10,2551,3511,90
24,83,219,20,96,1016,90
25,141,210,20,0,949,90
26,173,87,20,100,1017,90
27,260,180,10,748,1685,90
28,165,187,20,2824,3831,90
29,117,262,20,1929,2865,90
30,91,49,20,1126,2050,90
31,176,82,10,285,1205,90
32,41,46,10,1985,2975,90
33,182,233,20,2077,3013,90
34,239,181,20,0,1000,90
35,177,114,10,180,1078,90
36,34,135,20,1369,2289,90
37,140,231,20,81,971,90
38,142,82,20,781,1714,90
39,102,51,30,134,1029,90
40,238,62,10,125,1055,90
41,261,39,20,2620,3611,90
42,6,146,20,1514,2433,90
43,244,235,10,2119,3067,90
44,125,23,10,1939,2888,90
45,135,23,10,2720,3689,90
46,92,52,20,115,1039,90
47,136,272,30,1433,2357,90
48,262,257,20,1388,2347,90
49,75,28,30,1013,1956,90
50,123,63,10,2431,3398,90
51,224,155,20,593,1514,90
52,170,116,20,91,978,90
53,179,62,20,2253,3217,90
54,154,257,10,1097,2010,90
55,240,38,10,2193,3147,90
56,83,105,20,105,1018,90
57,207,201,20,2770,3743,90
58,28,122,30,127,1019,90
59,25,150,20,1132,2058,90
60,262,32,10,1772,2709,90
61,67,237,10,624,1557,90
62,34,50,20,1887,2871,90
63,186,196,10,0,962,90
64,252,60,20,260,1183,90
65,97,10,20,1606,2548,90
66,239,262,20,2450,3439,90
67,71,102,10,300,1214,90
68,101,29,30,2020,2974,90
69,103,35,20,2114,3072,90
70,139,244,20,510,1410,90
71,231,170,10,1681,2613,90
