cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,17,205,20,306,424,90
2,153,254,20,3,1351,90
3,229,219,10,253,362,90
4,214,156,20,672,740,90
5,121,260,10,358,442,90
6,29,277,10,5,1318,90
7,47,277,20,0,277,90
8,85,224,10,0,1361,90
9,105,230,10,0,189,90
10,160,111,30,0,1399,90
11,65,69,10,0,1350,90
12,63,233,20,631,749,90
13,143,111,20,0,107,90
14,173,233,30,3,1343,90
15,85,24,20,471,587,90
16,277,100,10,286,391,90
17,166,105,20,554,665,90
18,141,137,30,163,240,90
19,100,73,20,2,1351,90
20,61,70,30,0,230,90
21,161,210,10,7,1402,90
22,30,280,20,412,560,90
23,129,98,20,582,682,90
24,62,65,20,939,1048,90
25,256,239,10,575,690,90
26,9,144,40,569,630,90
27,174,228,20,722,799,90
28,203,156,20,0,113,90
29,251,241,10,199,324,90
30,109,110,20,390,483,90
31,106,233,10,159,246,90
32,22,102,10,0,1317,90
33,145,184,10,26,1446,90
34,121,170,30,569,646,90
35,25,141,20,0,1286,90
36,167,176,20,0,1458,90
37,126,229,10,701,787,90
38,122,172,10,468,564,90
39,119,267,10,636,730,90
40,68,113,20,698,810,90
41,257,243,10,661,793,90
42,157,266,20,8,1336,90
43,157,31,20,1200,1271,90
44,73,226,20,65,267,90
45,74,109,40,238,325,90
46,12,198,10,0,1339,90
47,199,126,10,63,194,90
48,31,55,20,0,1320,90
49,10,147,20,0,1270,90
50,168,176,20,27,1458,90
51,277,104,20,0,224,90
52,55,232,10,19,1387,90
53,119,262,20,15,1370,90
54,220,74,20,835,930,90
55,122,175,30,382,464,90
56,144,182,30,649,737,90
57,149,285,10,201,250,90
58,61,157,40,428,511,90
59,140,143,20,19,1447,90
60,203,125,30,1,1370,90
61,114,164,20,104,165,90
62,108,80,20,804,904,90
63,103,232,20,252,340,90
64,71,154,40,0,1347,90
65,87,27,20,383,486,90
66,67,154,20,797,884,90
67,255,132,10,530,624,90
68,108,113,10,214,286,90
69,86,230,20,156,273,90
70,226,221,10,0,1349,90
71,116,159,10,38,1490,90
72,155,28,10,0,1290,90
73,151,294,20,385,451,90
74,83,30,30,1,1320,90
75,150,184,20,193,245,90
76,141,102,10,1,1367,90
77,114,156,20,569,647,90
78,263,212,10,559,679,90
79,259,59,10,563,698,90
80,161,26,10,926,987,90
81,59,236,20,1026,1169,90
82,69,4,20,0,1308,90
83,78,33,10,944,1045,90
84,16,204,10,396,516,90
85,16,196,30,961,1111,90
86,113,114,20,0,1377,90
87,153,28,10,1,1290,90
88,67,161,10,0,162,90
89,211,61,20,629,738,90
90,125,103,20,0,150,90
91,269,29,20,522,654,90
92,146,61,20,623,694,90
93,33,142,20,1,1298,90
94,26,282,20,508,657,90
95,29,285,20,602,753,90
96,130,230,20,0,1340,90
97,260,58,20,743,882,90
98,173,72,10,0,1345,90
99,162,206,30,404,479,90
100,148,60,10,0,1323,90
101,272,38,30,330,453,90
102,160,27,30,0,1293,90
103,231,218,10,350,449,90
104,173,76,20,237,298,90
105,66,7,10,787,919,90
106,114,49,10,0,1338,90
107,213,68,10,0,1348,90
108,59,280,20,884,1015,90
109,175,101,20,0,114,90
110,96,237,20,727,820,90
111,115,196,10,0,144,90
112,153,265,30,465,535,90
113,110,79,20,898,995,90
114,227,222,20,903,1017,90
115,275,97,10,470,577,90
116,216,6,20,164,321,90
117,29,148,20,277,339,90
118,137,104,30,840,920,90
119,253,57,10,0,244,90
120,136,140,10,261,336,90
121,209,127,10,771,854,90
122,59,64,10,659,760,90
123,283,229,20,870,975,90
124,141,286,10,0,1280,90
125,236,240,30,656,770,90
126,161,22,10,831,895,90
127,147,185,10,371,458,90
128,81,238,20,453,539,90
129,10,198,10,788,913,90
130,68,229,10,2,1405,90
131,118,163,30,0,1383,90
132,78,31,10,849,957,90
