cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,125,168,27,3409,3894,10
2,162,107,10,135,657,10
3,199,213,13,1850,2549,10
4,61,84,7,1305,1589,10
5,125,103,20,58,561,10
6,143,101,10,105,482,10
7,28,141,25,2491,2933,10
8,230,128,21,1344,1939,10
9,55,68,30,469,831,10
10,72,180,27,1217,2026,10
11,159,41,11,1222,1418,10
12,8,4,29,746,968,10
13,257,58,10,446,1081,10
14,57,155,20,328,664,10
15,186,26,25,2161,2571,10
16,231,243,10,361,670,10
17,247,132,10,912,1119,10
18,89,61,14,997,1235,10
19,84,231,21,2220,2436,10
20,116,240,17,1886,2612,10
21,110,79,20,585,1128,10
22,110,74,30,368,929,10
23,180,106,19,117,319,10
24,240,73,20,398,690,10
25,13,265,20,473,1043,10
26,134,147,20,240,611,10
27,257,59,20,697,930,10
28,160,108,10,122,487,10
29,289,130,27,1235,1645,10
30,27,255,5,797,1376,10
31,234,146,38,1344,1710,10
32,69,208,17,2254,2700,10
33,115,196,10,57,776,10
34,250,228,22,3045,3492,10
35,159,89,22,3279,3642,10
36,105,81,20,82,628,10
37,149,183,10,33,365,10
38,159,300,15,429,877,10
39,47,277,20,392,1021,10
40,209,269,17,1655,2223,10
41,212,26,30,771,1220,10
42,14,149,10,472,747,10
43,74,117,24,3088,3677,10
44,140,140,30,0,364,10
45,152,241,2,2361,3300,10
46,222,83,20,165,672,10
47,88,124,2,137,515,10
48,136,68,19,2279,2725,10
49,250,124,4,379,841,10
50,109,299,24,1560,1723,10
51,258,244,10,747,1127,10
52,208,47,6,214,774,10
53,212,62,20,612,990,10
54,259,59,10,667,1044,10
55,150,104,21,191,499,10
56,77,233,20,390,1104,10
57,212,45,30,2426,2917,10
58,57,125,23,735,1177,10
59,232,121,15,2084,2778,10
60,255,132,10,490,889,10
61,18,184,24,1334,1903,10
62,165,113,20,421,897,10
63,143,111,20,40,393,10
64,248,41,11,1768,2250,10
65,8,263,30,579,1196,10
66,109,110,20,142,722,10
67,106,71,20,364,687,10
68,259,240,10,760,1499,10
69,38,139,12,1334,1623,10
70,277,41,14,1302,1727,10
71,255,57,10,463,806,10
72,9,122,19,871,1076,10
73,102,76,17,3325,3775,10
74,43,286,10,492,1076,10
75,60,160,20,149,693,10
76,172,225,13,487,562,10
77,161,22,10,685,1123,10
78,88,110,1,2417,2903,10
79,122,127,1,36,348,10
80,52,63,10,344,1094,10
81,53,141,16,142,696,10
82,175,281,17,2271,3150,10
83,265,141,22,137,831,10
84,250,126,20,657,1151,10
85,147,281,20,979,1467,10
86,255,240,20,640,936,10
87,188,142,30,4123,5003,10
88,154,26,20,501,904,10
89,59,64,10,587,1071,10
90,114,204,20,292,698,10
91,235,242,10,566,1021,10
92,34,150,15,1497,1900,10
93,140,214,24,2309,2907,10
94,59,113,16,739,1442,10
95,282,104,19,1050,1353,10
96,145,184,10,118,662,10
97,184,277,17,689,1157,10
98,129,77,11,2530,2820,10
99,96,199,16,3878,4645,10
100,67,154,20,674,914,10
101,2,81,32,1051,1286,10
102,208,208,16,402,573,10
103,169,173,10,34,300,10
104,106,108,20,278,765,10
105,15,2,5,1455,1947,10
106,227,26,20,455,762,10
107,147,285,10,852,1471,10
108,141,286,10,789,1408,10
109,231,70,10,297,1038,10
110,242,73,20,340,844,10
111,15,259,9,2616,3120,10
112,93,165,13,62,465,10
113,10,198,10,780,1324,10
114,149,294,10,386,1210,10
115,82,100,16,2264,2603,10
116,256,286,31,3089,3622,10
117,172,2,9,2174,2881,10
118,277,172,10,681,1111,10
119,73,81,15,2100,2584,10
120,217,69,10,358,705,10
121,85,224,10,630,1219,10
122,0,153,20,651,1280,10
123,147,43,14,397,589,10
124,143,288,30,631,1190,10
125,112,272,18,1227,1739,10
126,200,26,10,1608,2163,10
127,140,143,20,0,676,10
128,83,236,10,543,633,10
129,253,84,11,1510,2029,10
130,53,288,20,598,1303,10
131,256,239,10,706,963,10
132,224,79,30,410,655,10
133,110,107,20,567,988,10
134,125,136,5,0,264,10
135,149,76,10,3100,3600,10
136,203,166,20,3666,4622,10
137,211,61,20,595,915,10
138,107,103,20,538,814,10
139,262,62,10,922,1185,10
140,227,80,30,296,670,10
141,269,103,20,824,1156,10
142,119,254,42,2968,3843,10
143,122,96,19,471,873,10
144,248,245,10,384,752,10
145,181,297,10,620,908,10
146,65,69,10,788,1452,10
147,16,151,20,462,660,10
148,254,206,29,2415,2834,10
149,167,176,20,154,465,10
150,280,172,10,533,1129,10
151,285,285,13,2603,3365,10
152,149,282,10,268,881,10
153,277,100,10,591,783,10
154,223,23,10,502,931,10
155,25,191,16,715,1356,10
156,266,212,11,1134,1753,10
157,272,183,12,2774,3172,10
158,135,251,31,1757,2402,10
159,11,191,12,2801,3304,10
160,25,119,17,507,1060,10
161,215,68,10,262,703,10
162,137,104,30,447,841,10
163,113,202,10,119,760,10
164,160,24,10,779,932,10
165,51,217,36,982,1437,10
166,14,177,17,279,1036,10
167,225,22,40,337,999,10
168,194,234,7,228,570,10
169,262,14,21,2635,3282,10
170,259,126,20,450,1132,10
171,214,234,21,2925,3227,10
172,216,23,10,741,1013,10
173,111,110,10,255,513,10
174,145,182,10,418,631,10
175,51,2,41,907,1031,10
176,30,243,6,982,1571,10
177,186,228,5,1539,2065,10
178,132,146,20,120,631,10
179,176,72,6,2178,2655,10
180,108,3,16,2600,3048,10
181,216,62,20,575,739,10
182,271,106,22,2336,2730,10
183,140,290,20,861,1223,10
184,64,59,30,392,655,10
185,206,157,6,3566,4085,10
186,66,157,10,503,977,10
187,132,297,40,630,900,10
188,109,105,10,553,905,10
189,64,55,20,572,669,10
190,173,64,12,2244,2566,10
191,213,65,20,626,1082,10
192,17,205,20,673,767,10
193,224,229,16,1353,1640,10
194,78,236,10,490,899,10
195,274,6,41,1888,2595,10
196,207,237,11,1936,2282,10
197,161,26,10,815,1105,10
198,119,104,10,767,949,10
199,169,171,30,0,548,10
200,296,235,25,1999,2827,10
201,220,74,20,771,1030,10
202,109,148,19,37,569,10
203,212,270,21,2183,2867,10
204,265,197,15,1136,1658,10
205,174,238,21,3821,4773,10
206,223,74,10,642,1055,10
207,47,203,29,2507,3148,10
208,69,90,23,2928,3551,10
209,33,231,36,2933,3365,10
210,8,265,20,406,1458,10
211,136,144,10,23,529,10
212,286,175,10,555,907,10
213,151,30,20,460,646,10
214,150,184,20,112,373,10
215,157,25,20,600,1005,10
216,131,78,8,2184,2691,10
217,232,240,20,752,1221,10
218,53,285,10,772,1235,10
219,278,176,20,768,1138,10
220,225,192,26,2006,2637,10
221,115,197,10,389,727,10
222,167,179,20,263,425,10
223,6,168,21,2905,3354,10
224,163,180,30,201,736,10
225,135,210,12,3526,4096,10
226,277,104,20,199,970,10
227,262,241,20,834,1331,10
228,162,148,25,2825,3494,10
229,61,138,9,2330,3076,10
230,117,155,22,3999,4454,10
231,126,127,40,33,286,10
232,157,221,10,1361,2224,10
233,19,290,12,1310,2056,10
234,65,156,10,417,972,10
235,159,177,30,96,932,10
236,12,10,22,1710,1854,10
237,67,175,3,1111,1374,10
238,78,232,20,538,1050,10
239,201,175,10,2590,3308,10
240,249,133,10,291,639,10
241,139,110,21,3126,4075,10
242,252,128,10,474,1179,10
243,57,123,19,718,802,10
244,71,154,40,659,1042,10
245,157,276,18,326,776,10
246,111,98,16,1003,1448,10
247,221,70,10,518,971,10
248,70,57,20,675,1250,10
249,236,108,16,3594,3814,10
250,268,113,22,3295,3775,10
251,40,1,38,1730,2076,10
252,106,243,22,717,968,10
253,37,126,19,373,1086,10
254,259,58,30,775,1025,10
255,167,193,29,3953,4630,10
256,168,204,20,122,355,10
257,72,286,17,1323,2171,10
258,254,240,20,375,1102,10
259,241,183,12,3328,3775,10
260,75,191,12,281,527,10
261,26,27,16,3384,3881,10
262,12,270,20,775,1425,10
263,81,238,20,515,764,10
264,140,294,18,1580,1972,10
265,11,242,16,1959,2519,10
266,224,77,20,274,890,10
267,166,123,14,31,218,10
268,92,241,3,3023,3439,10
269,280,180,20,487,718,10
270,151,113,4,1280,1783,10
271,65,49,20,573,982,10
272,203,36,18,1448,1946,10
273,129,83,15,2294,2928,10
274,38,74,16,485,904,10
275,166,105,20,352,561,10
276,129,98,20,312,839,10
277,30,226,14,3555,4301,10
278,15,178,9,2881,3574,10
279,108,298,17,3271,4135,10
280,296,211,22,664,1099,10
281,236,72,20,703,1013,10
282,277,177,20,823,1257,10
283,99,73,22,92,774,10
284,166,113,10,461,767,10
285,271,8,36,2818,3590,10
286,228,41,16,3127,3721,10
287,80,131,14,1213,1713,10
288,284,176,30,441,915,10
289,208,117,15,194,553,10
290,119,183,6,2148,2666,10
291,246,166,18,2001,2618,10
292,144,292,20,644,1078,10
293,128,155,11,0,401,10
294,113,188,11,1161,1548,10
295,155,93,33,536,711,10
296,161,210,10,281,527,10
297,168,176,20,32,682,10
298,60,64,10,709,1040,10
299,165,204,20,153,514,10
300,280,158,34,2430,3060,10
301,241,71,20,360,923,10
302,57,68,10,348,855,10
303,219,152,8,3718,4326,10
304,72,89,13,2240,2416,10
305,85,75,18,2682,3410,10
306,3,205,10,785,1150,10
307,235,243,20,612,888,10
308,12,275,18,1884,2471,10
