cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,133,187,16,4220,4730,10
2,277,41,14,6,4926,10
3,284,244,12,5,4689,10
4,38,139,12,8,4797,10
5,117,178,19,3009,3458,10
6,241,298,27,1787,2126,10
7,76,221,24,2832,3231,10
8,175,251,8,7,4837,10
9,45,115,13,810,1135,10
10,216,203,5,2110,2526,10
11,178,263,18,2986,3380,10
12,51,2,41,817,1128,10
13,274,6,41,1,4691,10
14,232,121,15,2261,2673,10
15,110,83,22,730,996,10
16,275,263,33,614,894,10
17,114,211,10,7,4877,10
18,61,84,7,1277,1633,10
19,80,35,31,2000,2387,10
20,298,135,7,3546,4032,10
21,60,72,2,624,904,10
22,75,127,37,2002,2346,10
23,102,173,15,0,4784,10
24,276,28,9,993,1293,10
25,165,179,19,3266,3742,10
26,289,143,23,488,768,10
27,69,134,46,2448,2822,10
28,61,138,9,3,4873,10
29,283,144,6,427,692,10
30,97,232,11,5,4798,10
31,120,241,20,2362,2778,10
32,173,64,12,2229,2614,10
33,176,263,5,2379,2748,10
34,117,168,14,40,296,10
35,184,102,29,4134,4699,10
36,157,221,10,1584,1972,10
37,108,3,16,0,4890,10
38,29,8,24,2946,3421,10
39,136,241,11,1431,1808,10
40,16,42,17,964,1292,10
41,183,282,42,1706,2061,10
42,154,299,17,14,4709,10
43,136,68,19,2320,2754,10
44,230,80,26,3,4861,10
45,151,172,2,2941,3385,10
46,136,50,16,932,1236,10
47,8,200,21,2687,3085,10
48,72,20,32,8,4808,10
49,57,125,23,783,1059,10
50,208,47,6,355,629,10
51,262,14,21,2733,3211,10
52,139,250,17,2477,2854,10
53,220,18,38,2437,2846,10
54,191,234,9,254,516,10
55,111,40,22,0,4779,10
56,227,5,13,1,4938,10
57,265,141,22,2,4960,10
58,272,211,8,1382,1685,10
59,56,116,22,859,1188,10
60,170,93,39,1849,2222,10
61,120,155,24,3491,4018,10
62,3,119,8,2699,3091,10
63,208,290,16,1170,1474,10
64,285,283,22,2155,2577,10
65,290,37,1,3209,3705,10
66,180,106,19,93,351,10
67,29,139,25,423,714,10
68,37,159,7,412,704,10
69,201,175,10,2711,3162,10
70,128,155,11,23,267,10
71,94,93,19,3583,4091,10
72,3,135,7,2612,3008,10
73,279,36,29,2722,3200,10
