cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,125,168,27,871,931,10
2,162,107,10,83,131,10
3,199,213,13,522,614,10
4,61,84,7,7,1132,10
5,125,103,20,0,102,10
6,143,101,10,0,1151,10
7,28,141,25,2,1088,10
8,230,128,21,0,1134,10
9,55,68,30,143,225,10
10,72,180,27,379,461,10
11,159,41,11,300,350,10
12,8,4,29,205,315,10
13,257,58,10,163,252,10
14,57,155,20,8,137,10
15,186,26,25,566,651,10
16,231,243,10,123,205,10
17,247,132,10,227,282,10
18,89,61,14,3,1207,10
19,84,231,21,0,1135,10
20,116,240,17,0,1157,10
21,110,79,20,193,250,10
22,110,74,30,140,208,10
23,180,106,19,20,1210,10
24,240,73,20,0,1126,10
25,13,265,20,1,1066,10
26,134,147,20,90,130,10
27,257,59,20,174,263,10
28,160,108,10,60,108,10
29,289,130,27,317,383,10
30,27,255,5,36,1102,10
31,234,146,38,358,414,10
32,69,208,17,585,676,10
33,115,196,10,7,1160,10
34,250,228,22,3,1137,10
35,159,89,22,0,1144,10
36,105,81,20,0,1146,10
37,149,183,10,2,1175,10
38,159,300,15,2,1092,10
39,47,277,20,172,256,10
40,209,269,17,449,520,10
41,212,26,30,3,1105,10
42,14,149,10,135,175,10
43,74,117,24,5,1140,10
44,140,140,30,14,52,10
45,152,241,2,0,1107,10
46,222,83,20,65,169,10
47,88,124,2,10,1150,10
48,136,68,19,5,1129,10
49,250,124,4,0,1116,10
50,109,299,24,358,434,10
51,258,244,10,213,302,10
52,208,47,6,0,191,10
53,212,62,20,0,1139,10
54,259,59,10,186,275,10
55,150,104,21,23,99,10
56,77,233,20,165,242,10
57,212,45,30,634,725,10
58,57,125,23,0,1132,10
59,232,121,15,0,1171,10
60,255,132,10,0,1137,10
61,18,184,24,2,1091,10
62,165,113,20,0,1179,10
63,143,111,20,0,1166,10
64,248,41,11,4,1124,10
65,8,263,30,2,1061,10
66,109,110,20,1,1163,10
67,106,71,20,114,181,10
68,259,240,10,256,349,10
69,38,139,12,338,383,10
70,277,41,14,354,451,10
71,255,57,10,0,1114,10
72,9,122,19,218,276,10
73,102,76,17,843,915,10
74,43,286,10,176,269,10
75,60,160,20,0,1126,10
76,172,225,13,112,164,10
77,161,22,10,0,1084,10
78,88,110,1,3,1148,10
79,122,127,1,8,1235,10
80,52,63,10,160,242,10
81,53,141,16,6,1125,10
82,175,281,17,644,720,10
83,265,141,22,118,161,10
84,250,126,20,1,1115,10
85,147,281,20,0,1082,10
86,255,240,20,0,1115,10
87,188,142,30,1136,1220,10
88,154,26,20,0,1150,10
89,59,64,10,1,1128,10
90,114,204,20,103,156,10
91,235,242,10,0,1126,10
92,34,150,15,396,442,10
93,140,214,24,617,672,10
94,59,113,16,247,304,10
95,282,104,19,6,1107,10
96,145,184,10,80,125,10
97,184,277,17,4,1105,10
98,129,77,11,0,1182,10
99,96,199,16,0,1155,10
100,67,154,20,176,230,10
101,2,81,32,0,1067,10
102,208,208,16,0,1169,10
103,169,173,10,0,1179,10
104,106,108,20,1,1163,10
105,15,2,5,1,1080,10
106,227,26,20,5,1108,10
107,147,285,10,261,304,10
108,141,286,10,0,1076,10
109,231,70,10,146,221,10
110,242,73,20,0,1125,10
111,15,259,9,679,757,10
112,93,165,13,0,1152,10
113,10,198,10,0,1086,10
114,149,294,10,172,213,10
115,82,100,16,4,1141,10
116,256,286,31,3,1118,10
117,172,2,9,612,699,10
118,277,172,10,199,259,10
119,73,81,15,0,1136,10
120,217,69,10,113,187,10
121,85,224,10,208,281,10
