cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,125,168,27,811,989,10
2,162,107,10,45,210,10
3,199,213,13,462,679,10
4,61,84,7,275,480,10
5,125,103,20,0,222,10
6,143,101,10,49,211,10
7,28,141,25,598,792,10
8,230,128,21,323,520,10
9,55,68,30,132,324,10
10,72,180,27,314,493,10
11,159,41,11,235,412,10
12,8,4,29,209,423,10
13,257,58,10,141,350,10
14,57,155,20,93,269,10
15,186,26,25,515,693,10
16,231,243,10,123,325,10
17,247,132,10,68,334,10
18,89,61,14,199,386,10
19,84,231,21,485,683,10
20,116,240,17,465,652,10
21,110,79,20,132,309,10
22,110,74,30,85,264,10
23,180,106,19,0,224,10
24,240,73,20,118,320,10
25,13,265,20,184,402,10
26,134,147,20,30,190,10
27,257,59,20,0,348,10
28,160,108,10,43,209,10
29,289,130,27,276,467,10
30,27,255,5,19,398,10
31,234,146,38,298,474,10
32,69,208,17,525,733,10
33,115,196,10,64,228,10
34,250,228,22,729,927,10
35,159,89,22,772,1021,10
36,105,81,20,0,264,10
37,149,183,10,34,188,10
38,159,300,15,154,338,10
39,47,277,20,165,379,10
40,209,269,17,386,584,10
41,212,26,30,166,362,10
42,14,149,10,125,302,10
43,74,117,24,748,975,10
44,140,140,30,14,172,10
45,152,241,2,615,788,10
46,222,83,20,83,286,10
47,88,124,2,49,238,10
48,136,68,19,540,737,10
49,250,124,4,0,276,10
50,109,299,24,319,510,10
51,258,244,10,153,352,10
52,208,47,6,0,311,10
53,212,62,20,119,315,10
54,259,59,10,141,349,10
55,150,104,21,48,212,10
56,77,233,20,110,305,10
57,212,45,30,570,767,10
58,57,125,23,140,323,10
59,232,121,15,518,719,10
60,255,132,10,106,275,10
61,18,184,24,315,502,10
62,165,113,20,88,250,10
63,143,111,20,0,196,10
64,248,41,11,419,621,10
65,8,263,30,182,406,10
66,109,110,20,57,231,10
67,106,71,20,92,271,10
68,259,240,10,201,393,10
69,38,139,12,277,463,10
70,277,41,14,295,504,10
71,255,57,10,140,347,10
72,9,122,19,158,347,10
73,102,76,17,784,968,10
74,43,286,10,176,392,10
75,60,160,20,90,267,10
76,172,225,13,81,247,10
77,161,22,10,143,311,10
78,88,110,1,578,795,10
79,122,127,1,34,201,10
80,52,63,10,0,335,10
81,53,141,16,53,256,10
82,175,281,17,580,766,10
83,265,141,22,118,281,10
84,250,126,20,139,312,10
85,147,281,20,119,370,10
