cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,248,45,20,2075,2309,90
2,227,221,10,1981,2207,90
3,122,246,20,3248,3529,90
4,165,85,10,0,3751,90
5,253,198,20,810,1011,90
6,55,126,30,0,3666,90
7,131,70,20,1253,1452,90
8,58,230,10,2,3649,90
9,243,35,10,1,3655,90
10,97,45,20,422,627,90
11,30,28,30,6,3636,90
12,108,27,30,1177,1376,90
13,279,44,10,638,870,90
14,97,40,20,514,722,90
15,18,52,20,0,3657,90
16,226,232,20,3150,3409,90
17,272,21,20,1845,2109,90
18,64,30,20,630,852,90
19,141,231,20,0,3775,90
20,68,211,40,3003,3219,90
21,50,104,20,867,1068,90
22,182,178,20,3191,3478,90
23,66,211,10,2911,3127,90
24,83,219,20,114,283,90
25,141,210,20,0,229,90
26,173,87,20,22,3775,90
27,260,180,10,1108,1312,90
28,165,187,20,3394,3684,90
29,117,262,20,2289,2555,90
30,91,49,20,1485,1691,90
31,176,82,10,645,829,90
32,41,46,10,2346,2617,90
33,182,233,20,1,3685,90
34,239,181,20,0,280,90
35,177,114,10,541,716,90
36,34,135,20,1729,1939,90
37,140,231,20,9,3775,90
38,142,82,20,1141,1339,90
39,102,51,30,0,307,90
40,238,62,10,409,624,90
41,261,39,20,2980,3253,90
42,6,146,20,1874,2079,90
43,244,235,10,2479,2728,90
44,125,23,10,2299,2529,90
45,135,23,10,3363,3614,90
46,92,52,20,322,524,90
47,136,272,30,1794,2055,90
48,262,257,20,0,3641,90
49,75,28,30,1373,1596,90
50,123,63,10,4,3683,90
51,224,155,20,1,3691,90
52,170,116,20,438,617,90
53,179,62,20,2613,2856,90
54,154,257,10,0,3652,90
55,240,38,10,2553,2791,90
56,83,105,20,465,658,90
57,207,201,20,3165,3389,90
58,28,122,30,239,411,90
59,25,150,20,1491,1689,90
60,262,32,10,2,3628,90
61,67,237,10,984,1174,90
62,34,50,20,1,3683,90
63,186,196,10,73,253,90
64,252,60,20,624,830,90
65,97,10,20,1966,2198,90
66,239,262,20,0,3714,90
67,71,102,10,659,853,90
68,101,29,30,2380,2618,90
69,103,35,20,1,3683,90
70,139,244,20,870,1048,90
71,231,170,10,0,3728,90
72,84,114,10,2750,3004,90
73,74,109,40,2136,2371,90
74,222,160,20,857,1055,90
75,38,163,30,3042,3272,90
76,125,9,10,2671,2907,90
77,237,203,20,2570,2835,90
78,17,134,20,1,3614,90
79,203,200,10,0,3734,90
80,19,137,10,437,614,90
81,263,248,10,0,3643,90
82,29,137,20,1,3659,90
83,80,255,10,690,872,90
84,53,145,20,0,3704,90
85,190,157,10,1703,1937,90
86,171,58,20,2714,2957,90
87,125,39,10,314,502,90
88,0,169,20,0,3626,90
89,252,37,20,3173,3448,90
90,65,233,20,2045,2254,90
91,287,246,40,4,3702,90
92,192,251,40,1002,1238,90
93,143,6,20,1,3666,90
94,151,228,10,0,239,90
95,173,180,30,3290,3579,90
96,271,34,20,2411,2680,90
97,62,132,20,768,965,90
98,214,210,10,1,3684,90
99,276,38,10,456,680,90
100,60,143,20,2726,2965,90
101,49,57,20,2923,3204,90
102,138,17,10,3264,3515,90
103,281,187,40,1693,1902,90
104,264,250,20,1124,1351,90
105,193,250,10,0,3695,90
106,225,213,10,0,3668,90
107,173,144,20,2313,2557,90
108,160,111,20,3312,3567,90
109,135,270,20,1886,2149,90
110,108,103,10,0,249,90
111,78,128,30,104,292,90
