cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,125,168,27,856,980,10
2,162,107,10,68,139,10
3,199,213,13,502,642,10
4,61,84,7,323,432,10
5,125,103,20,0,132,10
6,143,101,10,49,116,10
7,28,141,25,634,731,10
8,230,128,21,368,463,10
9,55,68,30,128,234,10
10,72,180,27,359,437,10
11,159,41,11,292,373,10
12,8,4,29,209,335,10
13,257,58,10,148,266,10
14,57,155,20,37,158,10
15,186,26,25,550,667,10
16,231,243,10,130,222,10
17,247,132,10,213,299,10
18,89,61,14,243,353,10
19,84,231,21,548,684,10
20,116,240,17,518,614,10
21,110,79,20,175,260,10
22,110,74,30,116,208,10
23,180,106,19,0,134,10
24,240,73,20,0,227,10
25,13,265,20,136,308,10
26,134,147,20,75,145,10
27,257,59,20,167,277,10
28,160,108,10,45,116,10
29,289,130,27,320,420,10
30,27,255,5,238,350,10
31,234,146,38,344,432,10
32,69,208,17,570,684,10
33,115,196,10,59,139,10
34,250,228,22,765,855,10
35,159,89,22,819,917,10
36,105,81,20,0,174,10
37,149,183,10,35,100,10
38,159,300,15,150,219,10
39,47,277,20,0,290,10
40,209,269,17,431,537,10
41,212,26,30,208,316,10
42,14,149,10,118,207,10
43,74,117,24,793,912,10
44,140,140,30,14,79,10
45,152,241,2,669,764,10
46,222,83,20,28,199,10
47,88,124,2,69,144,10
48,136,68,19,589,695,10
49,250,124,4,14,201,10
50,109,299,24,359,450,10
51,258,244,10,198,318,10
52,208,47,6,0,221,10
53,212,62,20,164,268,10
54,259,59,10,171,290,10
55,150,104,21,58,136,10
56,77,233,20,150,257,10
57,212,45,30,615,737,10
58,57,125,23,181,274,10
59,232,121,15,563,662,10
60,255,132,10,137,214,10
61,18,184,24,348,448,10
62,165,113,20,133,208,10
63,143,111,20,0,106,10
64,248,41,11,464,581,10
65,8,263,30,182,313,10
66,109,110,20,16,158,10
67,106,71,20,99,195,10
68,259,240,10,241,364,10
69,38,139,12,313,415,10
70,277,41,14,338,457,10
71,255,57,10,140,257,10
72,9,122,19,201,274,10
73,102,76,17,846,993,10
74,43,286,10,176,303,10
75,60,160,20,90,160,10
76,172,225,13,88,172,10
77,161,22,10,188,279,10
78,88,110,1,623,754,10
79,122,127,1,36,110,10
80,52,63,10,145,251,10
81,53,141,16,102,186,10
82,175,281,17,625,718,10
83,265,141,22,118,195,10
84,250,126,20,184,267,10
85,147,281,20,237,344,10
86,255,240,20,161,277,10
87,188,142,30,1107,1239,10
88,154,26,20,139,218,10
89,59,64,10,173,287,10
90,114,204,20,88,174,10
91,235,242,10,162,261,10
92,34,150,15,381,475,10
93,140,214,24,600,685,10
94,59,113,16,230,309,10
95,282,104,19,256,356,10
96,145,184,10,65,135,10
97,184,277,17,189,282,10
98,129,77,11,629,722,10
99,96,199,16,1011,1129,10
100,67,154,20,162,235,10
101,2,81,32,262,369,10
102,208,208,16,8,185,10
103,169,173,10,19,102,10
104,106,108,20,98,184,10
105,15,2,5,386,521,10
106,227,26,20,146,261,10
107,147,285,10,244,330,10
108,141,286,10,229,303,10
109,231,70,10,132,237,10
110,242,73,20,121,228,10
111,15,259,9,665,815,10
112,93,165,13,60,135,10
113,10,198,10,221,309,10
114,149,294,10,157,230,10
115,82,100,16,569,694,10
116,256,286,31,800,922,10
117,172,2,9,594,687,10
118,277,172,10,184,277,10
119,73,81,15,546,665,10
120,217,69,10,84,208,10
121,85,224,10,193,293,10
122,0,153,20,202,282,10
123,147,43,14,100,178,10
124,143,288,30,187,260,10
125,112,272,18,326,408,10
126,200,26,10,429,546,10
127,140,143,20,0,77,10
128,83,236,10,110,214,10
129,253,84,11,395,518,10
130,53,288,20,195,327,10
131,256,239,10,172,289,10
132,224,79,30,102,206,10
133,110,107,20,157,241,10
134,125,136,5,0,99,10
135,149,76,10,790,902,10
136,203,166,20,983,1105,10
137,211,61,20,153,257,10
138,107,103,20,133,218,10
139,262,62,10,220,341,10
140,227,80,30,106,207,10
141,269,103,20,205,297,10
142,119,254,42,796,884,10
143,122,96,19,133,221,10
144,248,245,10,138,254,10
145,181,297,10,157,243,10
146,65,69,10,239,357,10
147,16,151,20,140,211,10
148,254,206,29,606,696,10
149,167,176,20,46,120,10
150,280,172,10,171,264,10
151,285,285,13,686,837,10
152,149,282,10,0,193,10
153,277,100,10,136,236,10
154,223,23,10,148,260,10
155,25,191,16,218,311,10
156,266,212,11,323,447,10
157,272,183,12,697,797,10
158,135,251,31,469,565,10
159,11,191,12,715,793,10
160,25,119,17,158,256,10
161,215,68,10,104,206,10
162,137,104,30,124,193,10
163,113,202,10,76,161,10
164,160,24,10,176,266,10
165,51,217,36,269,365,10
166,14,177,17,81,220,10
167,225,22,40,148,262,10
168,194,234,7,94,185,10
169,262,14,21,683,815,10
170,259,126,20,155,233,10
171,214,234,21,716,824,10
172,216,23,10,182,289,10
173,111,110,10,62,145,10
174,145,182,10,99,169,10
175,51,2,41,213,330,10
176,30,243,6,273,398,10
177,186,228,5,409,515,10
178,132,146,20,63,132,10
179,176,72,6,567,685,10
180,108,3,16,656,791,10
181,216,62,20,128,231,10
182,271,106,22,580,710,10
183,140,290,20,213,285,10
184,64,59,30,125,238,10
185,206,157,6,854,1027,10
186,66,157,10,106,219,10
187,132,297,40,153,218,10
188,109,105,10,145,230,10
189,64,55,20,128,241,10
190,173,64,12,559,651,10
191,213,65,20,177,283,10
192,17,205,20,143,251,10
193,224,229,16,335,459,10
194,78,236,10,137,242,10
195,274,6,41,506,634,10
196,207,237,11,479,612,10
197,161,26,10,202,291,10
198,119,104,10,179,268,10
199,169,171,30,0,100,10
200,296,235,25,549,655,10
201,220,74,20,187,294,10
202,109,148,19,0,103,10
203,212,270,21,577,684,10
204,265,197,15,306,436,10
205,174,238,21,1029,1192,10
206,223,74,10,174,279,10
207,47,203,29,656,754,10
208,69,90,23,765,879,10
209,33,231,36,742,859,10
210,8,265,20,186,318,10
211,136,144,10,38,106,10
212,286,175,10,142,235,10
213,151,30,20,120,197,10
214,150,184,20,34,102,10
215,157,25,20,173,252,10
216,131,78,8,566,683,10
217,232,240,20,211,311,10
218,53,285,10,208,340,10
219,278,176,20,198,292,10
220,225,192,26,534,612,10
221,115,197,10,46,189,10
222,167,179,20,59,133,10
223,6,168,21,698,807,10
224,163,180,30,86,161,10
225,135,210,12,889,976,10
226,277,104,20,135,235,10
227,262,241,20,229,350,10
228,162,148,25,713,812,10
229,61,138,9,631,736,10
230,117,155,22,981,1115,10
231,126,127,40,0,107,10
232,157,221,10,396,477,10
233,19,290,12,377,516,10
234,65,156,10,136,208,10
235,159,177,30,102,178,10
236,12,10,22,406,539,10
237,67,175,3,252,338,10
238,78,232,20,161,267,10
239,201,175,10,683,826,10
240,249,133,10,0,176,10
241,139,110,21,856,962,10
242,252,128,10,173,256,10
243,57,123,19,150,228,10
244,71,154,40,175,249,10
245,157,276,18,0,193,10
246,111,98,16,258,344,10
247,221,70,10,149,255,10
248,70,57,20,202,308,10
249,236,108,16,870,968,10
250,268,113,22,830,968,10
251,40,1,38,434,563,10
252,106,243,22,178,266,10
253,37,126,19,148,237,10
254,259,58,30,182,301,10
255,167,193,29,1014,1199,10
256,168,204,20,0,132,10
257,72,286,17,397,486,10
258,254,240,20,151,266,10
259,241,183,12,828,934,10
260,75,191,12,76,176,10
261,26,27,16,858,1017,10
262,12,270,20,229,366,10
263,81,238,20,124,228,10
264,140,294,18,394,467,10
265,11,242,16,502,630,10
266,224,77,20,109,213,10
267,166,123,14,0,103,10
268,92,241,3,752,890,10
269,280,180,20,134,223,10
270,151,113,4,329,406,10
271,65,49,20,161,275,10
272,203,36,18,387,496,10
273,129,83,15,608,728,10
274,38,74,16,89,247,10
275,166,105,20,83,154,10
276,129,98,20,108,195,10
277,30,226,14,932,1074,10
278,15,178,9,756,839,10
279,108,298,17,868,982,10
280,296,211,22,177,282,10
281,236,72,20,178,287,10
282,277,177,20,220,314,10
283,99,73,22,0,188,10
284,166,113,10,123,197,10
285,271,8,36,747,878,10
286,228,41,16,818,951,10
287,80,131,14,326,421,10
288,284,176,30,138,228,10
289,208,117,15,0,151,10
290,119,183,6,555,676,10
291,246,166,18,529,632,10
292,144,292,20,170,237,10
293,128,155,11,0,87,10
294,113,188,11,281,409,10
295,155,93,33,126,208,10
296,161,210,10,7,138,10
297,168,176,20,35,109,10
298,60,64,10,182,298,10
299,165,204,20,56,131,10
300,280,158,34,639,732,10
301,241,71,20,123,233,10
302,57,68,10,123,229,10
303,219,152,8,951,1065,10
304,72,89,13,538,663,10
305,85,75,18,714,813,10
306,3,205,10,201,312,10
307,235,243,20,152,266,10
308,12,275,18,502,646,10
309,76,160,2,0,144,10
310,56,116,22,216,297,10
311,170,53,21,47,225,10
312,34,5,16,723,863,10
313,280,175,30,158,251,10
314,288,127,23,695,802,10
315,103,8,16,669,805,10
316,229,25,17,478,595,10
317,12,198,10,231,321,10
318,66,54,20,174,283,10
319,120,60,12,498,589,10
320,110,31,15,350,448,10
321,218,20,20,167,271,10
322,226,248,17,857,1001,10
323,275,100,30,101,241,10
324,217,73,20,200,308,10
325,88,225,20,111,195,10
326,123,92,20,67,139,10
327,293,62,10,170,286,10
328,4,149,20,184,263,10
329,216,25,30,194,301,10
330,63,59,20,198,311,10
331,63,155,10,125,196,10
332,158,140,5,0,78,10
333,84,236,10,109,212,10
334,260,58,20,193,312,10
335,284,244,12,727,837,10
336,190,181,30,845,1013,10
337,159,287,21,383,470,10
338,285,283,22,542,690,10
339,65,68,20,229,346,10
340,61,157,40,111,182,10
341,102,173,15,0,131,10
342,300,44,3,761,893,10
343,103,78,10,86,179,10
344,144,182,30,88,158,10
345,24,76,23,486,606,10
346,149,186,20,41,110,10
347,165,182,10,73,147,10
348,179,123,4,0,116,10
349,157,84,19,86,172,10
350,17,209,10,0,252,10
351,233,119,11,923,1024,10
352,167,105,20,93,165,10
353,238,206,22,560,648,10
354,127,101,20,55,134,10
355,263,291,2,189,320,10
356,281,68,23,493,621,10
357,251,237,10,134,250,10
358,108,109,20,85,170,10
359,199,28,12,445,559,10
360,3,119,8,676,749,10
361,252,219,23,290,409,10
362,234,213,15,106,227,10
363,136,140,10,26,92,10
364,191,49,12,5,208,10
365,251,241,10,0,252,10
366,119,214,16,605,710,10
367,275,182,10,0,217,10
368,103,260,14,883,1000,10
369,2,238,21,828,956,10
370,94,93,19,901,1004,10
371,158,291,18,143,215,10
372,230,248,20,0,238,10
373,207,20,13,169,275,10
374,54,285,10,219,351,10
375,160,107,30,56,127,10
376,59,280,20,248,381,10
377,208,290,16,297,395,10
378,248,280,27,282,422,10
