cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,125,168,27,3249,4062,10
2,162,107,10,90,700,10
3,199,213,13,1812,2552,10
4,61,84,7,1096,1784,10
5,125,103,20,54,672,10
6,143,101,10,49,661,10
7,28,141,25,2353,3072,10
8,230,128,21,1285,1994,10
9,55,68,30,337,977,10
10,72,180,27,1250,1956,10
11,159,41,11,990,1633,10
12,8,4,29,516,1190,10
13,257,58,10,412,1065,10
14,57,155,20,167,814,10
15,186,26,25,2026,2711,10
16,231,243,10,193,834,10
17,247,132,10,668,1376,10
18,89,61,14,778,1425,10
19,84,231,21,1945,2694,10
20,116,240,17,1861,2609,10
21,110,79,20,521,1164,10
22,110,74,30,314,957,10
23,180,106,19,54,668,10
24,240,73,20,217,854,10
25,13,265,20,421,1120,10
26,134,147,20,121,728,10
27,257,59,20,456,1109,10
28,160,108,10,43,653,10
29,289,130,27,1084,1766,10
30,27,255,5,724,1420,10
31,234,146,38,1172,1868,10
32,69,208,17,2098,2854,10
33,115,196,10,59,679,10
34,250,228,22,2875,3681,10
35,159,89,22,3071,3881,10
36,105,81,20,85,720,10
37,149,183,10,34,645,10
38,159,300,15,303,959,10
39,47,277,20,375,1037,10
40,209,269,17,1543,2265,10
41,212,26,30,653,1327,10
42,14,149,10,287,958,10
43,74,117,24,2982,3712,10
44,140,140,30,0,620,10
45,152,241,2,2448,3188,10
46,222,83,20,115,730,10
47,88,124,2,74,691,10
48,136,68,19,2145,2867,10
49,250,124,4,293,932,10
50,109,299,24,1276,1973,10
51,258,244,10,611,1267,10
52,208,47,6,174,815,10
53,212,62,20,476,1121,10
54,259,59,10,504,1157,10
55,150,104,21,0,646,10
56,77,233,20,418,1078,10
57,212,45,30,2279,3046,10
58,57,125,23,603,1257,10
59,232,121,15,2080,2794,10
60,255,132,10,370,1005,10
61,18,184,24,1255,1940,10
62,165,113,20,343,955,10
63,143,111,20,31,648,10
64,248,41,11,1645,2379,10
65,8,263,30,519,1224,10
66,109,110,20,115,739,10
67,106,71,20,213,858,10
68,259,240,10,784,1437,10
69,38,139,12,1116,1790,10
70,277,41,14,1137,1880,10
71,255,57,10,303,955,10
72,9,122,19,628,1288,10
73,102,76,17,3134,3871,10
74,43,286,10,436,1120,10
75,60,160,20,105,735,10
76,172,225,13,205,820,10
77,161,22,10,572,1226,10
78,88,110,1,2308,3051,10
79,122,127,1,36,647,10
80,52,63,10,393,1049,10
81,53,141,16,100,747,10
82,175,281,17,2331,3054,10
83,265,141,22,164,809,10
84,250,126,20,558,1198,10
85,147,281,20,850,1514,10
86,255,240,20,463,1113,10
87,188,142,30,4183,5041,10
88,154,26,20,377,1001,10
89,59,64,10,504,1157,10
90,114,204,20,172,797,10
91,235,242,10,470,1108,10
92,34,150,15,1337,2019,10
93,140,214,24,2218,2979,10
94,59,113,16,737,1428,10
95,282,104,19,846,1526,10
96,145,184,10,81,691,10
97,184,277,17,581,1219,10
98,129,77,11,2311,3047,10
99,96,199,16,3847,4623,10
100,67,154,20,463,1092,10
101,2,81,32,818,1505,10
102,208,208,16,186,813,10
103,169,173,10,29,646,10
104,106,108,20,211,833,10
105,15,2,5,1357,2035,10
106,227,26,20,285,951,10
107,147,285,10,794,1458,10
108,141,286,10,731,1401,10
109,231,70,10,338,979,10
110,242,73,20,265,902,10
111,15,259,9,2474,3255,10
112,93,165,13,62,679,10
113,10,198,10,697,1356,10
114,149,294,10,447,1114,10
115,82,100,16,2074,2829,10
116,256,286,31,2937,3654,10
117,172,2,9,2180,2872,10
118,277,172,10,562,1213,10
119,73,81,15,1983,2680,10
120,217,69,10,211,862,10
121,85,224,10,592,1248,10
122,0,153,20,622,1287,10
123,147,43,14,174,790,10
124,143,288,30,566,1236,10
125,112,272,18,1111,1819,10
126,200,26,10,1541,2219,10
127,140,143,20,0,617,10
128,83,236,10,260,921,10
129,253,84,11,1390,2106,10
130,53,288,20,600,1289,10
131,256,239,10,509,1159,10
132,224,79,30,211,864,10
133,110,107,20,449,1074,10
134,125,136,5,31,638,10
135,149,76,10,2962,3770,10
136,203,166,20,3723,4520,10
137,211,61,20,433,1076,10
138,107,103,20,349,975,10
139,262,62,10,702,1356,10
140,227,80,30,159,791,10
141,269,103,20,636,1313,10
142,119,254,42,2991,3729,10
143,122,96,19,352,973,10
144,248,245,10,248,892,10
145,181,297,10,412,1065,10
146,65,69,10,777,1428,10
147,16,151,20,237,909,10
148,254,206,29,2245,3036,10
149,167,176,20,31,646,10
150,280,172,10,505,1161,10
151,285,285,13,2571,3278,10
152,149,282,10,232,891,10
153,277,100,10,348,1012,10
154,223,23,10,391,1060,10
155,25,191,16,682,1346,10
156,266,212,11,1095,1771,10
157,272,183,12,2588,3391,10
158,135,251,31,1703,2418,10
159,11,191,12,2666,3419,10
160,25,119,17,438,1093,10
161,215,68,10,162,812,10
162,137,104,30,316,929,10
163,113,202,10,123,747,10
164,160,24,10,523,1177,10
165,51,217,36,853,1520,10
166,14,177,17,316,950,10
167,225,22,40,343,1011,10
168,194,234,7,94,720,10
169,262,14,21,2557,3353,10
170,259,126,20,439,1075,10
171,214,234,21,2688,3516,10
172,216,23,10,549,1222,10
173,111,110,10,67,691,10
174,145,182,10,216,824,10
175,51,2,41,639,1301,10
176,30,243,6,918,1600,10
177,186,228,5,1418,2152,10
178,132,146,20,73,681,10
179,176,72,6,2058,2771,10
