cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,248,45,20,2001,2387,90
2,227,221,10,1689,2480,90
3,122,246,20,3034,3717,90
4,165,85,10,2812,3679,90
5,253,198,20,733,1107,90
6,55,126,30,634,1485,90
7,131,70,20,918,1788,90
8,58,230,10,1390,2372,90
9,243,35,10,2286,2874,90
10,97,45,20,120,1008,90
11,30,28,30,1264,1637,90
12,108,27,30,764,1789,90
13,279,44,10,169,1346,90
14,97,40,20,406,829,90
15,18,52,20,1576,1978,90
16,226,232,20,2716,3703,90
17,272,21,20,1369,2577,90
18,64,30,20,458,1024,90
19,141,231,20,81,864,90
20,68,211,40,2769,3476,90
21,50,104,20,388,1537,90
22,182,178,20,2991,3678,90
23,66,211,10,1861,3702,90
24,83,219,20,96,990,90
25,141,210,20,0,592,90
26,173,87,20,128,973,90
27,260,180,10,594,1845,90
28,165,187,20,2925,3800,90
29,117,262,20,1774,3043,90
30,91,49,20,1235,1936,90
31,176,82,10,427,1047,90
32,41,46,10,1678,3286,90
33,182,233,20,2040,3089,90
34,239,181,20,0,427,90
35,177,114,10,262,996,90
36,34,135,20,1515,2157,90
37,140,231,20,83,336,90
38,142,82,20,852,1628,90
39,102,51,30,0,1466,90
40,238,62,10,316,732,90
41,261,39,20,2827,3405,90
42,6,146,20,1596,2369,90
43,244,235,10,2361,2835,90
44,125,23,10,2011,2845,90
45,135,23,10,2586,3704,90
46,92,52,20,115,775,90
47,136,272,30,1504,2315,90
48,262,257,20,1453,2286,90
49,75,28,30,680,2288,90
50,123,63,10,2767,3095,90
51,224,155,20,336,1779,90
52,170,116,20,47,1467,90
53,179,62,20,2254,3248,90
54,154,257,10,975,2131,90
55,240,38,10,2336,3014,90
56,83,105,20,290,823,90
57,207,201,20,3103,3453,90
58,28,122,30,202,456,90
59,25,150,20,1536,1654,90
60,262,32,10,1787,2738,90
61,67,237,10,754,1426,90
62,34,50,20,1880,2884,90
63,186,196,10,0,865,90
64,252,60,20,214,1235,90
65,97,10,20,1423,2737,90
66,239,262,20,2679,3212,90
67,71,102,10,126,1375,90
68,101,29,30,2313,2694,90
69,103,35,20,2165,3030,90
70,139,244,20,346,1587,90
71,231,170,10,1806,2502,90
72,84,114,10,2394,3366,90
73,74,109,40,1962,2538,90
74,222,160,20,235,1678,90
75,38,163,30,2222,3697,90
76,125,9,10,2155,3451,90
77,237,203,20,2040,3348,90
78,17,134,20,361,889,90
79,203,200,10,181,1102,90
80,19,137,10,132,1211,90
81,263,248,10,528,1582,90
82,29,137,20,1010,1782,90
83,80,255,10,655,930,90
84,53,145,20,2246,3244,90
85,190,157,10,1426,2198,90
86,171,58,20,2393,3313,90
87,125,39,10,160,657,90
88,0,169,20,2155,2770,90
89,252,37,20,2752,3688,90
90,65,233,20,1951,2372,90
91,287,246,40,1177,1526,90
92,192,251,40,886,1347,90
93,143,6,20,2879,3499,90
94,151,228,10,85,1011,90
95,173,180,30,2937,3809,90
96,271,34,20,2109,2975,90
97,62,132,20,307,1428,90
98,214,210,10,2332,3764,90
99,276,38,10,171,1478,90
100,60,143,20,2792,2904,90
