cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,17,205,20,217,492,90
2,153,254,20,451,752,90
3,229,219,10,178,466,90
4,214,156,20,614,799,90
5,121,260,10,276,533,90
6,29,277,10,176,478,90
7,47,277,20,183,445,90
8,85,224,10,817,1117,90
9,105,230,10,109,334,90
10,160,111,30,0,305,90
11,65,69,10,1041,1319,90
12,63,233,20,528,852,90
13,143,111,20,40,339,90
14,173,233,30,535,799,90
15,85,24,20,354,703,90
16,277,100,10,177,499,90
17,166,105,20,472,733,90
18,141,137,30,41,346,90
19,100,73,20,46,442,90
20,61,70,30,145,341,90
21,161,210,10,191,505,90
22,30,280,20,337,633,90
23,129,98,20,508,744,90
24,62,65,20,845,1141,90
25,256,239,10,476,790,90
26,9,144,40,469,731,90
27,174,228,20,598,924,90
28,203,156,20,0,373,90
29,251,241,10,158,365,90
30,109,110,20,293,583,90
31,106,233,10,93,344,90
32,22,102,10,755,1050,90
33,145,184,10,353,647,90
34,121,170,30,454,774,90
35,25,141,20,406,601,90
36,167,176,20,282,536,90
37,126,229,10,637,860,90
38,122,172,10,363,687,90
39,119,267,10,548,828,90
40,68,113,20,593,910,90
41,257,243,10,571,884,90
42,157,266,20,0,409,90
43,157,31,20,1072,1331,90
44,73,226,20,108,443,90
45,74,109,40,163,396,90
46,12,198,10,762,1097,90
47,199,126,10,0,300,90
48,31,55,20,606,885,90
49,10,147,20,300,534,90
50,168,176,20,210,415,90
51,277,104,20,153,462,90
52,55,232,10,134,393,90
53,119,262,20,409,588,90
54,220,74,20,749,1020,90
55,122,175,30,281,560,90
56,144,182,30,570,815,90
57,149,285,10,135,355,90
58,61,157,40,330,608,90
59,140,143,20,0,361,90
60,203,125,30,230,463,90
61,114,164,20,0,289,90
62,108,80,20,695,1007,90
63,103,232,20,172,418,90
64,71,154,40,789,1079,90
65,87,27,20,294,574,90
66,67,154,20,706,975,90
67,255,132,10,451,712,90
68,108,113,10,59,384,90
69,86,230,20,103,364,90
70,226,221,10,871,1234,90
71,116,159,10,36,385,90
72,155,28,10,243,558,90
73,151,294,20,322,514,90
74,83,30,30,450,803,90
75,150,184,20,115,330,90
76,141,102,10,0,327,90
77,114,156,20,467,763,90
78,263,212,10,482,753,90
79,259,59,10,464,817,90
80,161,26,10,837,1077,90
81,59,236,20,915,1247,90
82,69,4,20,574,934,90
83,78,33,10,882,1108,90
84,16,204,10,292,599,90
85,16,196,30,891,1159,90
86,113,114,20,0,312,90
87,153,28,10,199,418,90
88,67,161,10,0,354,90
89,211,61,20,532,844,90
90,125,103,20,0,331,90
91,269,29,20,414,760,90
92,146,61,20,568,768,90
93,33,142,20,647,928,90
94,26,282,20,413,748,90
95,29,285,20,514,837,90
96,130,230,20,463,650,90
97,260,58,20,647,998,90
98,173,72,10,231,493,90
99,162,206,30,296,586,90
100,148,60,10,745,956,90
101,272,38,30,233,546,90
102,160,27,30,942,1155,90
103,231,218,10,277,523,90
104,173,76,20,163,373,90
105,66,7,10,712,987,90
106,114,49,10,535,816,90
107,213,68,10,0,391,90
108,59,280,20,826,1105,90
109,175,101,20,0,314,90
110,96,237,20,630,915,90
111,115,196,10,0,310,90
112,153,265,30,374,627,90
113,110,79,20,805,1081,90
114,227,222,20,777,1146,90
115,275,97,10,404,642,90
116,216,6,20,160,476,90
117,29,148,20,225,402,90
118,137,104,30,749,1020,90
119,253,57,10,0,414,90
120,136,140,10,162,431,90
121,209,127,10,688,935,90
122,59,64,10,620,801,90
123,283,229,20,790,1055,90
124,141,286,10,849,1116,90
125,236,240,30,577,842,90
126,161,22,10,767,958,90
127,147,185,10,285,531,90
128,81,238,20,341,650,90
129,10,198,10,716,964,90
130,68,229,10,323,672,90
131,118,163,30,0,266,90
132,78,31,10,783,1022,90
133,230,221,30,547,826,90
134,278,128,10,747,1034,90
135,29,94,20,492,737,90
136,25,99,40,304,548,90
137,167,105,20,565,820,90
138,214,157,10,478,752,90
139,65,6,10,187,578,90
140,260,214,30,309,553,90
141,143,288,30,643,757,90
142,167,229,20,160,381,90
143,173,13,10,200,469,90
144,286,130,30,198,462,90
145,33,283,10,764,1140,90
146,163,180,30,573,803,90
147,148,288,30,192,446,90
148,239,77,20,115,451,90
149,106,237,20,428,721,90
150,277,101,20,136,439,90
151,144,292,20,473,739,90
152,215,4,40,246,488,90
153,82,34,20,945,1264,90
154,169,171,30,0,363,90
155,76,111,20,85,339,90
156,213,65,20,719,1028,90
157,13,265,20,0,536,90
158,149,183,10,35,243,90
159,36,52,30,778,1087,90
160,99,242,10,530,823,90
161,33,285,10,705,1015,90
162,221,8,10,412,705,90
163,165,182,10,479,710,90
164,235,242,10,458,776,90
165,31,145,30,560,826,90
166,159,110,20,115,339,90
167,113,202,10,307,571,90
168,228,220,10,1021,1271,90
169,9,145,30,392,626,90
170,86,30,20,215,466,90
171,266,104,10,829,1147,90
172,217,21,30,418,683,90
173,161,112,10,0,334,90
174,255,240,20,383,699,90
175,203,128,20,366,699,90
176,77,233,20,548,819,90
177,168,108,10,626,947,90
178,133,99,20,608,832,90
179,202,133,20,1051,1319,90
180,211,150,20,958,1279,90
181,141,100,10,295,545,90
182,54,285,10,633,931,90
183,220,66,20,241,569,90
184,285,225,30,0,464,90
185,174,79,20,636,834,90
186,147,67,30,970,1286,90
187,70,57,20,757,1044,90
188,159,177,30,674,895,90
189,160,107,30,281,541,90
190,70,227,10,257,552,90
191,136,233,10,86,295,90
192,256,54,30,243,467,90
193,107,71,20,372,576,90
194,202,131,10,995,1187,90
195,181,8,20,771,1026,90
196,257,137,20,245,547,90
197,134,146,10,349,620,90
198,53,237,20,739,1047,90
199,274,97,10,464,764,90
200,285,230,10,665,995,90
201,55,62,20,434,795,90
202,160,108,10,179,461,90
203,242,73,20,171,485,90
204,248,245,10,0,368,90
205,154,266,40,116,375,90
206,113,50,20,346,640,90
207,25,50,10,378,736,90
208,143,61,10,445,706,90
209,222,73,20,575,824,90
210,60,15,10,165,466,90
211,224,79,30,178,446,90
212,86,31,20,135,466,90
213,67,230,10,448,730,90
214,147,60,20,628,891,90
215,65,156,10,543,767,90
216,262,241,20,845,1178,90
217,257,58,10,319,606,90
218,181,102,20,678,928,90
219,18,206,10,143,462,90
220,0,153,20,664,929,90
221,140,140,30,14,230,90
222,204,129,20,500,749,90
223,110,107,20,893,1120,90
224,128,172,20,0,246,90
225,23,107,10,927,1251,90
226,170,237,10,309,613,90
227,174,74,30,502,778,90
228,164,103,10,402,665,90
229,206,129,10,814,997,90
230,65,56,10,146,353,90
231,262,211,10,562,857,90
