cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,133,187,16,4273,4648,10
2,277,41,14,1,4707,10
3,284,244,12,9,4770,10
4,38,139,12,2,4810,10
5,117,178,19,3056,3491,10
6,241,298,27,1,4817,10
7,76,221,24,2908,3181,10
8,175,251,8,18,4951,10
9,45,115,13,889,1063,10
10,216,203,5,2177,2401,10
11,178,263,18,3065,3320,10
12,51,2,41,3,4853,10
13,274,6,41,1,4674,10
14,232,121,15,0,4964,10
15,110,83,22,824,929,10
16,275,263,33,669,845,10
17,114,211,10,14,4978,10
18,61,84,7,1363,1537,10
19,80,35,31,2056,2395,10
20,298,135,7,4,4835,10
21,60,72,2,707,835,10
22,75,127,37,2083,2265,10
23,102,173,15,0,4774,10
24,276,28,9,1082,1200,10
25,165,179,19,5,4991,10
26,289,143,23,1,4839,10
27,69,134,46,2518,2700,10
28,61,138,9,8,4871,10
29,283,144,6,483,628,10
30,97,232,11,5,4757,10
31,120,241,20,2418,2719,10
32,173,64,12,2280,2554,10
33,176,263,5,0,4876,10
34,117,168,14,8,5015,10
35,184,102,29,4202,4644,10
36,157,221,10,1636,1873,10
37,108,3,16,0,4865,10
38,29,8,24,3028,3324,10
39,136,241,11,1537,1659,10
40,16,42,17,1014,1225,10
41,183,282,42,1,4758,10
42,154,299,17,0,4736,10
43,136,68,19,2402,2725,10
44,230,80,26,6,5034,10
45,151,172,2,3006,3314,10
46,136,50,16,5,4782,10
47,8,200,21,2738,3040,10
48,72,20,32,6,4894,10
49,57,125,23,847,1062,10
50,208,47,6,2,4855,10
51,262,14,21,0,4838,10
52,139,250,17,3,4876,10
53,220,18,38,2481,2810,10
54,191,234,9,0,4743,10
55,111,40,22,3,4940,10
56,227,5,13,0,4695,10
57,265,141,22,6,4739,10
58,272,211,8,1467,1623,10
59,56,116,22,934,1122,10
60,170,93,39,1875,2175,10
61,120,155,24,0,4788,10
62,3,119,8,2768,2989,10
63,208,290,16,0,4790,10
64,285,283,22,2201,2471,10
65,290,37,1,3287,3577,10
66,180,106,19,143,301,10
67,29,139,25,0,4801,10
68,37,159,7,5,4780,10
69,201,175,10,2792,3111,10
70,128,155,11,23,184,10
71,94,93,19,5,4965,10
72,3,135,7,0,4790,10
73,279,36,29,2,4700,10
74,46,155,18,3055,3249,10
75,15,178,9,2,4743,10
76,15,219,19,4,4818,10
77,275,146,14,2570,2901,10
78,268,113,22,3352,3741,10
79,207,149,22,3,4998,10
80,179,123,4,23,271,10
81,103,8,16,2,4871,10
82,176,235,33,249,486,10
83,253,84,11,1,4752,10
84,51,217,36,3,4925,10
85,114,259,5,2,4887,10
86,212,45,30,1,4715,10
87,276,66,17,1,4770,10
88,243,136,46,12,4752,10
89,160,17,24,1350,1603,10
90,183,80,13,2,4757,10
91,177,281,16,0,4895,10
92,123,76,2,2,4976,10
93,80,86,32,3,4945,10
94,299,153,12,13,4824,10
95,40,236,11,3,4876,10
96,38,74,16,3,4775,10
97,289,130,27,3,4847,10
98,147,152,14,0,102,10
99,243,191,16,344,477,10
100,9,239,20,5,4798,10
101,238,103,16,0,4843,10
102,236,108,16,3549,3890,10
103,189,197,17,0,4770,10
104,64,91,29,0,4888,10
105,159,266,2,3608,3876,10
106,281,68,23,2059,2235,10
107,78,246,27,2,4910,10
108,211,239,20,2332,2568,10
109,7,31,29,6,4688,10
110,140,18,26,1582,1844,10
111,69,208,17,6,4768,10
112,105,252,25,1,4866,10
113,99,105,4,7,4772,10
114,166,123,14,27,229,10
115,139,146,34,0,112,10
116,261,232,12,2021,2214,10
117,92,241,3,4,4927,10
118,107,174,21,134,273,10
119,173,148,9,2,5116,10
120,72,286,17,1574,1881,10
121,236,27,21,5,4961,10
122,106,243,22,754,898,10
123,63,170,19,1094,1213,10
124,136,228,2,1412,1662,10
125,246,166,18,1,4933,10
126,102,81,12,308,401,10
127,271,105,42,0,4762,10
128,93,117,15,0,4857,10
129,227,192,15,1246,1479,10
130,262,80,17,870,1061,10
131,205,44,9,1,4855,10
132,278,178,17,2763,2987,10
133,17,0,11,1,4754,10
134,116,14,20,2632,2935,10
135,119,254,42,3211,3548,10
136,107,281,16,469,702,10
137,86,216,25,828,1012,10
138,189,201,21,0,4767,10
139,263,291,2,753,942,10
140,11,191,12,2897,3195,10
141,192,150,6,5,5008,10
142,131,222,21,647,716,10
143,108,80,1,1896,2201,10
144,259,187,35,405,551,10
145,297,43,13,0,4714,10
146,112,43,42,0,4944,10
147,182,146,3,3234,3680,10
148,205,130,30,3741,4160,10
149,289,209,23,3,4717,10
150,157,254,8,2068,2358,10
151,291,148,11,3,4835,10
152,201,122,29,2898,3262,10
153,244,13,10,2922,3187,10
154,162,148,25,3024,3432,10
155,20,245,28,7,4861,10
156,60,287,15,3962,4237,10
157,213,119,25,1,4763,10
158,234,146,38,1387,1628,10
159,231,28,21,3440,3815,10
160,288,127,23,2853,3124,10
161,82,35,12,0,4886,10
162,159,300,15,537,739,10
163,296,252,18,0,4766,10
164,207,20,13,736,911,10
165,122,96,19,569,778,10
166,133,153,32,19,104,10
167,54,136,9,1,4823,10
168,28,141,25,2592,2798,10
169,208,208,16,411,580,10
170,2,81,32,0,4694,10
171,8,4,29,790,902,10
172,30,145,23,3395,3722,10
173,186,26,25,2283,2536,10
174,83,77,18,1,4752,10
175,203,283,6,2952,3267,10
176,129,83,15,2485,2864,10
177,172,198,29,2,4779,10
178,157,12,11,2,4782,10
179,52,109,30,3,4810,10
180,237,171,17,3,4945,10
181,126,42,23,3,4767,10
182,24,261,8,1987,2318,10
183,250,49,11,1885,2208,10
184,40,1,38,1851,2004,10
185,96,86,12,292,407,10
186,223,198,24,1843,2042,10
187,188,198,8,0,4770,10
188,107,291,17,2186,2419,10
189,181,277,15,1199,1313,10
190,239,295,11,0,4819,10
191,229,40,13,0,4960,10
192,198,159,23,5,4774,10
193,297,213,21,0,4706,10
194,220,43,28,1756,1986,10
195,295,123,29,3049,3408,10
196,57,192,33,0,4736,10
197,36,212,4,528,627,10
198,45,74,9,1579,1804,10
199,117,155,22,0,4785,10
200,168,42,26,0,4787,10
201,296,235,25,0,4776,10
202,116,245,37,2313,2597,10
203,254,206,29,2501,2741,10
204,241,183,12,3,4792,10
205,118,38,27,865,1029,10
206,51,63,6,519,674,10
207,44,189,13,424,508,10
208,183,43,14,0,4723,10
209,141,120,21,1,5049,10
210,37,126,19,5,4781,10
211,290,219,19,4,4793,10
212,224,138,16,6,4982,10
213,25,64,10,7,4753,10
214,194,11,14,1309,1539,10
215,100,138,24,794,964,10
216,88,49,21,4,4906,10
217,57,127,20,1361,1537,10
218,25,191,16,906,1105,10
219,217,43,5,1,4711,10
220,96,96,33,2,4766,10
221,135,139,12,0,197,10
222,41,279,11,8,4748,10
223,217,138,5,2773,3124,10
224,18,196,8,3,4842,10
225,30,149,4,1,4825,10
226,224,61,22,1915,2151,10
227,248,280,27,1183,1343,10
228,94,12,20,3,4875,10
229,18,184,24,6,4742,10
230,266,39,6,2070,2206,10
231,103,81,33,10,4908,10
232,125,148,8,0,4790,10
233,28,124,12,10,4909,10
234,293,62,10,0,4722,10
235,213,299,22,1,4778,10
236,158,291,18,644,848,10
237,12,10,22,1712,1918,10
238,53,141,16,9,4805,10
239,208,297,8,1621,1899,10
240,227,62,16,3238,3599,10
241,209,84,13,1558,1737,10
242,226,248,17,16,4806,10
243,238,214,15,1864,2031,10
244,102,76,17,3431,3610,10
245,220,182,13,2456,2798,10
246,88,110,1,2542,2929,10
247,224,229,16,0,4897,10
248,219,152,8,3856,4185,10
249,102,155,12,9,4996,10
250,246,93,14,2195,2402,10
251,175,123,23,3,5128,10
252,43,52,31,2260,2564,10
253,151,113,4,1413,1593,10
254,184,237,14,3040,3360,10
255,274,256,10,20,4707,10
256,266,212,11,0,4778,10
257,117,79,10,8,4974,10
258,26,27,16,3492,3813,10
259,256,286,31,3147,3519,10
260,157,276,18,1,4799,10
261,107,29,20,4039,4418,10
262,229,179,16,948,1180,10
263,162,92,2,4,4778,10
264,135,38,19,20,4894,10
265,283,275,12,0,4752,10
266,108,298,17,3520,3836,10
267,11,242,16,2,4858,10
268,5,189,5,592,749,10
269,225,192,26,2184,2441,10
270,187,129,8,0,4787,10
271,14,165,7,2054,2282,10
272,214,6,35,5,4701,10
273,152,241,2,2671,2995,10
274,200,26,10,1799,2000,10
275,202,161,16,142,295,10
276,211,174,33,6,4764,10
277,81,219,27,3866,4196,10
278,255,203,32,2930,3181,10
279,31,68,27,2,4763,10
280,139,270,15,7,4738,10
281,85,75,18,1,4751,10
282,88,190,12,0,4934,10
283,140,294,18,0,4773,10
284,225,210,27,1,4747,10
285,166,99,19,4,4881,10
286,140,214,24,2,4936,10
287,251,195,33,1138,1375,10
