cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,71,268,10,78,306,10
2,183,80,13,5,1149,10
3,174,238,21,6,1126,10
4,166,123,14,0,73,10
5,287,293,14,1,1073,10
6,140,214,24,0,1142,10
7,47,203,29,676,739,10
8,247,19,21,822,921,10
9,152,29,10,903,970,10
10,86,216,25,116,277,10
11,107,29,20,1017,1092,10
12,212,270,21,592,657,10
13,148,157,24,0,39,10
14,291,148,11,639,722,10
15,92,241,3,772,846,10
16,162,148,25,1,1209,10
17,119,254,42,813,894,10
18,266,212,11,333,398,10
19,99,226,12,1,1173,10
20,56,116,22,1,1146,10
21,110,31,15,367,419,10
22,175,107,17,6,1166,10
23,17,0,11,578,702,10
24,96,86,12,0,148,10
25,136,228,2,351,400,10
26,100,138,24,7,1204,10
27,184,277,17,9,1143,10
28,16,42,17,258,362,10
29,67,175,3,0,1141,10
30,72,286,17,0,1119,10
31,176,235,33,1,1130,10
32,116,14,20,659,729,10
33,26,27,16,7,1076,10
34,37,14,19,243,328,10
35,1,11,34,484,597,10
36,74,117,24,810,890,10
37,170,53,21,1,1159,10
38,154,101,21,28,83,10
39,75,191,12,0,146,10
40,227,62,16,0,1128,10
41,209,269,17,450,510,10
42,207,149,22,331,378,10
43,99,105,4,13,1156,10
44,6,168,21,747,827,10
45,296,211,22,197,275,10
46,254,87,7,11,1157,10
47,201,175,10,1,1169,10
48,268,113,22,848,945,10
49,29,8,24,753,882,10
50,159,89,22,835,927,10
51,9,30,6,0,1084,10
52,175,294,16,4,1068,10
53,282,76,26,857,955,10
54,90,44,12,1,1119,10
55,57,7,25,3,1088,10
56,176,153,14,0,1173,10
57,106,243,22,1,1144,10
58,207,20,13,5,1142,10
59,289,143,23,4,1086,10
60,166,194,7,51,142,10
61,295,123,29,772,821,10
62,85,62,3,9,1170,10
63,207,237,11,2,1127,10
64,136,50,16,0,1110,10
65,42,221,29,297,377,10
66,208,235,22,0,1142,10
67,267,29,33,459,552,10
68,206,121,10,0,1137,10
69,227,5,13,373,442,10
70,60,287,15,5,1104,10
71,151,133,23,0,48,10
72,222,100,18,728,831,10
73,152,77,10,1,1178,10
74,225,192,26,0,1133,10
75,150,104,21,0,1202,10
76,296,252,18,789,901,10
77,63,170,19,0,1128,10
78,106,168,21,212,256,10
79,73,81,15,556,628,10
80,97,232,11,938,1030,10
81,112,43,42,2,1134,10
82,135,251,31,0,1113,10
83,214,6,35,871,977,10
84,252,219,23,305,379,10
85,182,284,3,513,569,10
86,259,187,35,10,1111,10
87,72,20,32,690,756,10
88,153,61,12,0,1110,10
89,211,174,33,6,1147,10
90,199,28,12,0,1156,10
91,274,136,11,804,901,10
92,226,248,17,854,925,10
93,85,75,18,727,805,10
94,52,165,18,290,342,10
95,54,136,9,244,305,10
96,34,150,15,0,1100,10
97,203,36,18,5,1112,10
98,37,258,11,826,922,10
99,29,130,18,0,1119,10
100,40,181,26,5,1112,10
101,192,150,6,23,72,10
102,61,138,9,646,714,10
103,183,88,35,879,941,10
104,122,127,1,0,81,10
105,126,266,27,0,1128,10
106,165,179,19,1,1194,10
107,19,290,12,4,1076,10
108,30,243,6,293,363,10
109,172,198,29,828,886,10
110,209,84,13,293,449,10
111,24,261,8,2,1081,10
112,181,145,20,770,815,10
113,149,76,10,805,897,10
114,206,157,6,912,1004,10
115,1,81,21,321,441,10
116,47,153,9,770,821,10
117,125,148,8,0,1173,10
118,109,148,19,0,1168,10
119,256,286,31,4,1094,10
120,15,52,21,115,262,10
121,234,107,24,345,413,10
122,108,162,24,630,678,10
123,147,240,4,13,1170,10
124,290,37,1,819,906,10
125,165,256,12,589,631,10
126,188,69,15,2,1129,10
127,242,70,22,6,1128,10
128,93,165,13,2,1154,10
129,224,61,22,482,551,10
130,72,180,27,2,1147,10
131,44,286,37,539,641,10
132,47,121,19,0,162,10
133,30,145,23,3,1089,10
134,283,275,12,1,1093,10
135,2,238,21,4,1084,10
136,289,130,27,326,377,10
137,159,266,2,0,1089,10
138,198,159,23,5,1157,10
139,155,93,33,133,173,10
140,201,122,29,2,1148,10
141,34,5,16,738,864,10
142,103,8,16,5,1079,10
143,30,149,4,1,1095,10
144,278,178,17,685,758,10
145,203,183,26,0,1161,10
146,276,28,9,2,1089,10
147,63,130,21,2,1159,10
148,199,213,13,518,596,10
149,274,6,41,520,617,10
150,107,174,21,53,97,10
151,57,123,19,0,1150,10
152,14,177,17,94,193,10
153,156,182,20,583,668,10
154,168,42,26,9,1147,10
155,84,231,21,547,618,10
156,272,211,8,359,425,10
157,153,226,18,4,1188,10
158,250,194,4,877,959,10
159,243,136,46,1,1126,10
160,56,212,10,0,1128,10
161,221,145,9,1022,1139,10
162,52,109,30,93,167,10
163,88,190,12,907,986,10
164,11,191,12,2,1097,10
165,296,235,25,562,647,10
166,175,123,23,820,873,10
167,124,174,22,11,1175,10
168,271,105,42,631,716,10
169,169,236,3,946,1059,10
170,127,266,13,0,1128,10
171,139,31,15,0,1095,10
172,160,179,32,2,1208,10
173,200,26,10,3,1154,10
174,59,113,16,7,1145,10
175,189,197,17,2,1180,10
176,76,160,2,0,1132,10
177,183,44,17,0,169,10
178,45,190,35,0,1118,10
179,145,38,10,243,284,10
180,271,8,36,3,1077,10
181,161,242,30,879,942,10
182,230,150,28,664,724,10
183,260,64,23,436,520,10
184,44,189,13,3,1117,10
185,125,168,27,872,941,10
186,120,155,24,888,943,10
187,237,171,17,0,1126,10
188,120,60,12,512,597,10
189,263,291,2,3,1089,10
190,246,93,14,0,1123,10
191,15,259,9,681,773,10
