cust_no,xcoord,ycoord,demand,ready_time,due_date,service_time
1,71,268,10,228,289,10
2,183,80,13,5,1151,10
3,174,238,21,1033,1092,10
4,166,123,14,0,53,10
5,287,293,14,554,647,10
6,140,214,24,1,1178,10
7,47,203,29,684,732,10
8,247,19,21,832,892,10
9,152,29,10,920,978,10
10,86,216,25,174,264,10
11,107,29,20,1021,1093,10
12,212,270,21,602,690,10
13,148,157,24,0,19,10
14,291,148,11,649,687,10
15,92,241,3,787,872,10
16,162,148,25,742,867,10
17,119,254,42,820,869,10
18,266,212,11,348,402,10
19,99,226,12,4,1156,10
20,56,116,22,0,1135,10
21,110,31,15,375,414,10
22,175,107,17,1099,1146,10
23,17,0,11,594,695,10
24,96,86,12,0,128,10
25,136,228,2,370,397,10
26,100,138,24,4,1204,10
27,184,277,17,5,1166,10
28,16,42,17,268,362,10
29,67,175,3,5,1155,10
30,72,286,17,418,485,10
31,176,235,33,1,1158,10
32,116,14,20,665,730,10
33,26,27,16,2,1128,10
34,37,14,19,253,336,10
35,1,11,34,490,590,10
36,74,117,24,818,929,10
37,170,53,21,6,1115,10
38,154,101,21,0,63,10
39,75,191,12,4,131,10
40,227,62,16,824,872,10
41,209,269,17,455,494,10
42,207,149,22,299,368,10
43,99,105,4,260,298,10
44,6,168,21,756,791,10
45,296,211,22,212,265,10
46,254,87,7,11,1168,10
47,201,175,10,704,750,10
48,268,113,22,858,929,10
49,29,8,24,763,874,10
50,159,89,22,842,897,10
51,9,30,6,0,1094,10
52,175,294,16,505,540,10
53,282,76,26,866,956,10
54,90,44,12,6,1154,10
55,57,7,25,14,1091,10
56,176,153,14,24,1253,10
57,106,243,22,1,1131,10
58,207,20,13,199,248,10
59,289,143,23,147,164,10
60,166,194,7,68,134,10
61,295,123,29,782,827,10
62,85,62,3,0,1133,10
63,207,237,11,499,567,10
64,136,50,16,14,1116,10
65,42,221,29,309,356,10
66,208,235,22,833,906,10
67,267,29,33,470,540,10
68,206,121,10,757,790,10
69,227,5,13,385,446,10
